RespId,weight,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
474254,1.2904,1,1,2,2,2,2,1,1,1,2,2,2,4,1,1,2,3,2,2,2,4,4,4,2,4,2,2,2,2,2,3,2,3,1,3,1,3,3,3,1,1,1,2,2,2,1,2,1,2,3,3,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,-1,-1,-1,-1,2,3,7,3,2,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,1,-1,-1,-1,-1,1,5,NA,NA,1,34,High school or less,Hispanic,Male,Less than $40k,rarely/never
474255,1.374,1,1,1,3,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,4,1,3,3,2,2,3,2,3,2,2,2,2,3,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,-1,1,1,-1,1,1,NA,3,2,3,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,41,College,White,Female,$125k or more,sporadic
484562,1.1741,1,4,4,4,4,4,4,4,2,1,4,1,2,3,1,1,4,3,3,3,3,4,3,2,4,1,4,4,4,2,4,4,4,2,3,4,4,4,4,2,2,2,2,1,2,2,2,1,2,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,7,3,4,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,5,NA,NA,2,27,High school or less,White,Female,$40-75k,rarely/never
474260,0.5464,1,2,2,1,4,1,4,2,1,1,1,1,1,2,2,1,1,2,2,3,3,1,1,1,4,1,4,4,4,2,4,4,2,4,2,2,4,4,3,2,2,2,2,2,2,2,2,1,2,5,1,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,NA,2,3,1,3,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,NA,NA,2,46,Some college,Black,Male,$40-75k,rarely/never
474261,1.4389,1,4,2,1,2,2,2,4,3,2,2,4,2,3,3,3,3,1,2,2,4,3,2,1,3,2,2,3,3,2,2,1,4,1,4,4,4,4,3,1,1,1,2,2,1,2,2,2,1,2,4,4,3,2,3,3,2,2,2,1,1,1,2,2,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,2,NA,2,3,1,1,2,1,1,2,1,2,-1,-1,1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,29,Some college,Black,Female,$125k or more,always
474262,0.8473,1,1,2,2,4,1,4,2,2,4,1,1,1,4,2,2,1,1,1,1,2,1,1,1,2,1,4,2,2,1,1,2,2,2,2,1,2,4,4,2,2,1,2,1,2,1,2,1,2,5,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,-1,1,1,1,1,-1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,68,Some college,White,Female,Less than $40k,always
474264,1.284,1,1,1,3,3,1,1,1,1,3,3,1,3,3,3,1,2,3,3,3,3,4,3,1,4,1,4,4,1,1,1,1,1,2,1,1,1,4,4,1,2,1,2,2,2,1,2,1,2,3,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,1,-1,1,-1,1,1,NA,2,3,3,1,2,1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,42,High school or less,White,Female,Less than $40k,sporadic
474266,1.1037,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,-1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,57,High school or less,White,Male,Less than $40k,rarely/never
474267,0.4128,1,1,1,1,4,1,3,1,1,4,1,1,2,4,1,1,1,3,3,2,4,4,3,1,4,1,4,2,2,1,3,2,4,3,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,52,College,Black,Male,$75-125k,rarely/never
474268,0.7889,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,4,1,1,4,1,3,3,3,2,3,3,2,2,2,1,4,4,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,NA,3,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,66,High school or less,Black,Female,Less than $40k,always
474270,1.2342,1,3,3,2,1,2,1,1,2,1,4,2,3,3,2,3,3,2,2,2,3,3,1,2,3,1,3,3,2,2,3,2,3,1,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,NA,3,3,1,3,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,NA,43,High school or less,White,Female,$40-75k,rarely/never
484575,0.9136,1,2,2,2,1,1,1,1,1,1,2,1,2,3,3,2,2,3,3,3,3,3,3,2,4,1,4,3,2,2,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,6,3,3,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,5,NA,NA,1,27,High school or less,White,Male,Less than $40k,rarely/never
474272,1.09,1,3,3,1,1,1,1,1,3,1,2,1,2,3,3,3,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,4,3,1,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,5,NA,NA,-1,49,High school or less,Black,Female,Less than $40k,rarely/never
474273,0.853,1,1,1,1,1,1,1,1,1,1,2,1,3,4,3,3,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,4,4,4,2,1,2,2,2,2,1,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,71,Some college,White,Male,$75-125k,always
484579,1.7196,1,1,2,2,1,1,1,1,3,1,3,3,4,3,2,2,3,3,3,2,3,4,2,1,2,1,2,2,2,2,2,2,3,1,1,2,3,3,3,2,2,2,2,2,2,2,2,1,2,1,3,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,NA,1,3,2,3,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2,NA,NA,49,High school or less,White,Male,Less than $40k,rarely/never
474275,1.0844,1,1,2,2,2,1,2,1,1,2,2,2,4,3,2,3,2,2,2,2,3,2,2,1,3,1,2,3,1,1,2,2,3,2,1,1,2,3,4,2,1,2,2,2,2,1,2,2,2,3,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,NA,3,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,54,College,White,Male,$125k or more,always
474276,1.1131,1,2,1,1,3,1,2,2,1,3,1,1,1,3,1,2,1,1,1,1,1,1,1,2,4,1,3,2,1,3,3,2,3,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,2,3,-1,3,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,NA,NA,-1,53,High school or less,Hispanic,Female,$125k or more,rarely/never
474278,0.4282,1,1,2,2,3,1,3,1,2,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,2,1,4,3,3,1,3,2,3,2,2,2,3,2,2,2,2,2,2,1,2,2,2,1,2,4,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,2,2,2,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,47,College,Black,Male,$40-75k,always
484585,0.755,1,1,2,1,1,1,1,1,1,1,2,1,2,4,1,4,2,1,1,1,3,1,2,1,4,1,4,3,3,3,3,3,4,2,1,1,1,3,4,2,1,1,2,2,2,2,2,1,2,5,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,72,High school or less,Hispanic,Male,$40-75k,rarely/never
474279,0.8699,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,2,2,2,3,1,4,1,1,4,1,2,2,2,2,2,2,2,2,2,2,1,4,4,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,NA,3,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,68,Some college,White,Female,Less than $40k,sporadic
474280,1.8564,1,2,3,3,3,1,2,1,1,1,1,2,2,2,2,2,1,4,4,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,4,2,1,1,4,2,2,2,2,1,2,1,2,2,2,4,1,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,2,4,2,3,4,3,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,5,NA,NA,2,23,High school or less,Black,Female,$40-75k,rarely/never
474281,0.7946,1,1,2,1,3,1,2,1,1,1,2,1,1,2,3,2,1,4,2,2,2,4,3,1,3,1,4,3,2,3,3,3,2,3,4,3,4,3,4,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,2,3,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,65,High school or less,Black,Female,Less than $40k,always
474282,0.8576,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,4,4,3,2,3,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,2,3,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,67,High school or less,Black,Female,$40-75k,sporadic
474286,0.7605,1,1,3,4,3,1,2,3,2,2,2,2,2,2,1,1,3,3,4,4,4,4,4,1,4,1,4,4,2,2,4,4,4,3,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,1,1,-1,-1,1,1,NA,3,1,3,1,2,1,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,29,College,White,Male,$75-125k,always
474287,0.5069,1,1,2,2,3,2,2,2,2,1,2,1,2,3,2,2,2,2,3,3,3,2,3,1,3,1,4,2,2,2,2,3,3,2,2,2,3,2,4,2,2,2,2,2,2,1,1,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,NA,2,1,2,3,2,1,2,1,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,NA,2,NA,58,College,Hispanic,Female,$125k or more,rarely/never
474289,1.1984,1,1,1,1,1,1,1,1,2,1,3,2,4,1,1,1,2,1,4,2,4,3,1,1,3,2,1,4,2,4,3,2,4,1,3,1,2,1,4,2,2,2,2,2,2,2,2,1,2,1,5,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,68,Some college,White,Female,$75-125k,sporadic
474290,0.8473,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,3,2,3,2,3,2,3,2,4,4,4,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,77,Some college,White,Female,$40-75k,always
474292,1.4698,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,4,1,1,3,1,1,2,2,2,3,2,4,2,2,1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,2,1,2,1,2,1,2,1,1,-1,1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,40,High school or less,White,Female,$40-75k,always
474293,0.6322,1,1,1,1,2,1,2,2,2,4,3,2,4,4,4,3,1,2,2,2,3,2,2,1,1,2,4,2,1,1,1,1,2,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,70,College,White,Male,$40-75k,sporadic
474295,0.9782,1,1,3,2,2,1,2,1,1,1,2,1,2,3,3,-1,2,2,1,1,2,2,2,1,2,1,4,3,2,3,2,3,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,59,College,White,Female,$75-125k,always
484603,0.9933,1,1,3,2,3,1,3,2,4,2,3,2,4,3,1,1,3,1,1,1,3,3,1,2,3,1,4,3,3,2,2,2,4,1,1,3,3,4,4,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,3,1,2,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,-1,68,Some college,Other/Mixed,Female,Less than $40k,sporadic
474298,1.073,1,1,1,2,3,1,2,2,2,3,2,2,3,2,1,2,2,2,2,2,3,3,2,1,3,1,4,3,2,2,3,2,3,2,2,2,3,3,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,3,2,2,2,1,2,2,2,1,2,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,NA,2,1,2,1,1,1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,37,College,White,Male,$75-125k,rarely/never
474299,1.5831,1,2,2,2,3,2,2,3,2,1,3,2,2,2,2,2,2,3,3,3,3,3,2,2,4,1,4,3,4,4,4,3,3,3,4,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,-1,1,-1,1,3,NA,3,2,2,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,5,NA,NA,2,36,High school or less,Hispanic,Female,$75-125k,rarely/never
474300,0.5874,1,1,1,1,2,1,2,2,2,1,2,1,3,3,2,2,1,1,1,1,2,1,1,1,2,1,3,1,2,1,2,3,2,2,1,1,2,2,4,2,2,2,2,2,2,1,2,2,2,5,1,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,72,College,Other/Mixed,Female,$75-125k,always
474301,0.9186,1,1,-1,1,4,1,2,1,2,4,2,2,3,3,4,1,2,-1,2,3,2,4,3,1,2,1,4,2,1,1,3,1,1,2,1,2,2,4,4,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,2,1,1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,72,High school or less,White,Female,Less than $40k,sporadic
474302,0.5402,1,1,4,1,4,2,4,3,4,4,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,4,4,4,4,4,4,4,4,2,2,3,4,4,2,2,2,2,2,2,1,2,2,2,5,1,3,4,4,4,4,2,1,2,2,2,2,2,1,1,2,1,1,-1,1,-1,-1,1,-1,1,-1,1,1,NA,2,2,3,1,1,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,63,Some college,Black,Female,$40-75k,rarely/never
474303,0.9908,1,1,1,2,1,1,1,-1,2,1,3,2,4,1,1,1,4,2,1,3,4,4,1,1,3,1,2,3,2,2,-1,3,4,1,2,2,3,3,4,2,2,2,2,-1,2,2,2,2,2,1,3,1,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,NA,1,3,3,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,-1,49,College,White,Male,$125k or more,always
474304,0.7575,1,2,2,2,2,2,1,1,1,2,2,3,3,1,1,1,2,1,1,1,1,3,3,1,4,1,2,4,2,4,4,2,4,2,2,2,2,4,4,2,1,2,2,2,2,1,2,2,2,1,4,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,NA,3,2,1,2,2,1,1,1,2,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,3,NA,NA,1,48,College,White,Male,$40-75k,sporadic
474305,0.926,1,1,1,2,2,1,1,1,1,4,3,1,3,2,1,2,2,2,1,1,4,3,2,1,2,2,3,3,2,1,3,2,3,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,-1,-1,1,1,-1,1,1,NA,2,4,3,2,2,1,2,1,2,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,NA,2,NA,54,High school or less,White,Male,$40-75k,sporadic
474306,1.104,1,1,1,1,3,1,1,1,1,1,3,1,3,3,1,1,1,1,1,3,4,1,2,2,4,1,4,4,3,1,4,2,4,2,1,1,4,4,4,2,2,2,2,2,2,1,2,2,2,2,4,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,58,College,White,Female,$40-75k,always
474307,1.0932,1,1,2,2,4,1,4,2,1,4,1,1,1,3,1,1,2,1,1,1,3,1,1,1,4,1,4,4,2,1,3,2,3,4,1,2,1,4,3,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,1,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,39,Some college,Other/Mixed,Male,$75-125k,sporadic
474310,0.8047,1,1,2,1,1,1,1,1,4,1,4,4,4,1,1,1,4,1,1,1,1,1,1,1,2,-1,1,3,3,4,3,4,4,2,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,1,5,1,1,1,4,3,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,61,Some college,White,Female,Less than $40k,sporadic
474311,0.3728,1,1,1,1,2,1,3,-1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,1,1,3,1,3,3,3,2,3,2,3,2,1,2,4,4,4,2,2,2,2,1,2,2,2,2,2,5,2,3,1,1,1,3,2,2,2,2,2,2,1,1,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,65,College,Black,Female,$75-125k,sporadic
474312,0.7701,1,1,2,2,1,1,1,1,3,1,3,4,4,1,1,1,3,3,4,4,1,4,1,1,3,1,1,3,1,2,4,4,4,1,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,1,3,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,67,College,White,Female,$75-125k,always
474313,1.8623,1,2,3,2,2,2,2,2,2,1,4,4,4,3,1,3,3,2,2,2,2,2,2,1,4,1,1,3,2,2,3,2,4,2,2,2,3,2,4,2,1,1,2,2,2,2,2,2,2,1,3,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,1,-1,-1,-1,2,2,6,1,3,2,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,NA,NA,1,43,High school or less,White,Male,Less than $40k,rarely/never
474314,1.0767,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,3,2,2,3,2,1,2,3,1,2,3,1,2,2,4,4,1,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,3,NA,3,3,2,1,2,1,2,1,2,1,-1,-1,-1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,50,College,White,Male,$125k or more,sporadic
484625,1.0037,1,1,2,1,4,1,4,3,2,4,1,1,1,4,2,1,1,1,1,1,1,1,1,1,4,1,4,2,2,2,2,1,2,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,28,College,White,Male,$125k or more,sporadic
474317,0.9835,1,1,2,1,3,1,2,2,1,3,1,1,1,3,2,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1,1,2,2,2,2,1,3,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,3,2,1,2,1,1,1,2,1,1,1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,31,College,White,Female,Less than $40k,rarely/never
