MOVIE,DEPARTMENT,FULL_NAME,FIRST_NAME,IMDB,GENDER_PROB,GENDER_GUESS
The Jungle Book_(2016),Visual Effects by_,Davy Nethercutt,Davy ,http://www.imdb.com/name/nm1018595/?ref_=ttfc_fc_cr945#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Marijus Neverdauskis,Marijus ,http://www.imdb.com/name/nm5252126/?ref_=ttfc_fc_cr946#,1,male
The Jungle Book_(2016),Visual Effects by_,Will Newis,Will ,http://www.imdb.com/name/nm7273509/?ref_=ttfc_fc_cr947#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Elliot Newman,Elliot ,http://www.imdb.com/name/nm1806961/?ref_=ttfc_fc_cr948#,1,male
The Jungle Book_(2016),Visual Effects by_,Nicolette Newman,Nicolette ,http://www.imdb.com/name/nm4514600/?ref_=ttfc_fc_cr949#,0,female
The Jungle Book_(2016),Visual Effects by_,Alex Nice,Alex ,http://www.imdb.com/name/nm3409624/?ref_=ttfc_fc_cr950#,0.87,male
The Jungle Book_(2016),Visual Effects by_,Caboche Nicolas,Caboche ,http://www.imdb.com/name/nm7280421/?ref_=ttfc_fc_cr951#,NA,null
The Jungle Book_(2016),Visual Effects by_,Drew Nielsen,Drew ,http://www.imdb.com/name/nm4463332/?ref_=ttfc_fc_cr952#,0.95,male
The Jungle Book_(2016),Visual Effects by_,Ben Nightingale,Ben ,http://www.imdb.com/name/nm2086181/?ref_=ttfc_fc_cr953#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Michael Nilsson,Michael ,http://www.imdb.com/name/nm8054893/?ref_=ttfc_fc_cr954#,1,male
The Jungle Book_(2016),Visual Effects by_,Kenichi Nishida,Kenichi ,http://www.imdb.com/name/nm4053157/?ref_=ttfc_fc_cr955#,1,male
The Jungle Book_(2016),Visual Effects by_,Johnathan Nixon,Johnathan ,http://www.imdb.com/name/nm5077334/?ref_=ttfc_fc_cr956#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Sabari Nobishwaran,Sabari ,http://www.imdb.com/name/nm5063944/?ref_=ttfc_fc_cr957#,1,male
The Jungle Book_(2016),Visual Effects by_,Thirupathi Nomula,Thirupathi ,http://www.imdb.com/name/nm4948709/?ref_=ttfc_fc_cr958#,1,male
The Jungle Book_(2016),Visual Effects by_,Robin Nordenstein,Robin ,http://www.imdb.com/name/nm7584521/?ref_=ttfc_fc_cr959#,0.41,female
The Jungle Book_(2016),Visual Effects by_,Sam Norman,Sam ,http://www.imdb.com/name/nm3497530/?ref_=ttfc_fc_cr960#,0.76,male
The Jungle Book_(2016),Visual Effects by_,Charlie North,Charlie ,http://www.imdb.com/name/nm7368197/?ref_=ttfc_fc_cr961#,0.79,male
The Jungle Book_(2016),Visual Effects by_,Abdelkader Nouar,Abdelkader ,http://www.imdb.com/name/nm7814715/?ref_=ttfc_fc_cr962#,1,male
The Jungle Book_(2016),Visual Effects by_,Alexander Nowotny,Alexander ,http://www.imdb.com/name/nm0997636/?ref_=ttfc_fc_cr963#,1,male
The Jungle Book_(2016),Visual Effects by_,Jean-Baptiste Noyau,Jean-Baptiste ,http://www.imdb.com/name/nm7445784/?ref_=ttfc_fc_cr964#,1,male
The Jungle Book_(2016),Visual Effects by_,Steven O'Connor,Steven ,http://www.imdb.com/name/nm5862734/?ref_=ttfc_fc_cr965#,1,male
The Jungle Book_(2016),Visual Effects by_,Kate O'Donnell,Kate ,http://www.imdb.com/name/nm5871944/?ref_=ttfc_fc_cr966#,0.01,female
The Jungle Book_(2016),Visual Effects by_,Paul O'Hara,Paul ,http://www.imdb.com/name/nm7420063/?ref_=ttfc_fc_cr967#,1,male
The Jungle Book_(2016),Visual Effects by_,Conor O'Mara,Conor ,http://www.imdb.com/name/nm2389396/?ref_=ttfc_fc_cr968#,0.97,male
The Jungle Book_(2016),Visual Effects by_,Carlos Oceguera,Carlos ,http://www.imdb.com/name/nm7533710/?ref_=ttfc_fc_cr969#,1,male
The Jungle Book_(2016),Visual Effects by_,Cyndi Ochs,Cyndi ,http://www.imdb.com/name/nm1323821/?ref_=ttfc_fc_cr970#,0,female
The Jungle Book_(2016),Visual Effects by_,Pavel Ocovaj,Pavel ,http://www.imdb.com/name/nm4875010/?ref_=ttfc_fc_cr971#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Cenay Oekmen,Cenay ,http://www.imdb.com/name/nm1874174/?ref_=ttfc_fc_cr972#,NA,null
The Jungle Book_(2016),Visual Effects by_,Alok Ogale,Alok ,http://www.imdb.com/name/nm6517644/?ref_=ttfc_fc_cr973#,1,male
The Jungle Book_(2016),Visual Effects by_,James Ogle,James ,http://www.imdb.com/name/nm1487742/?ref_=ttfc_fc_cr974#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Sade Okunade,Sade ,http://www.imdb.com/name/nm3964805/?ref_=ttfc_fc_cr975#,0,female
The Jungle Book_(2016),Visual Effects by_,Bartlomiej Olejniczak,Bartlomiej ,http://www.imdb.com/name/nm7152062/?ref_=ttfc_fc_cr976#,1,male
The Jungle Book_(2016),Visual Effects by_,Dolly Omisore,Dolly ,http://www.imdb.com/name/nm8287521/?ref_=ttfc_fc_cr977#,0.05,female
The Jungle Book_(2016),Visual Effects by_,Ray Ooi,Ray ,http://www.imdb.com/name/nm5289325/?ref_=ttfc_fc_cr978#,0.98,male
The Jungle Book_(2016),Visual Effects by_,Martin Orlowski,Martin ,http://www.imdb.com/name/nm3412799/?ref_=ttfc_fc_cr979#,1,male
The Jungle Book_(2016),Visual Effects by_,Paul Ormerod,Paul ,http://www.imdb.com/name/nm8054518/?ref_=ttfc_fc_cr980#,1,male
The Jungle Book_(2016),Visual Effects by_,Daniel Luke Orr,Daniel ,http://www.imdb.com/name/nm5524037/?ref_=ttfc_fc_cr981#,1,male
The Jungle Book_(2016),Visual Effects by_,Alex G. Ortoll,Alex ,http://www.imdb.com/name/nm0651341/?ref_=ttfc_fc_cr982#,0.87,male
The Jungle Book_(2016),Visual Effects by_,Gian Mario Ortu,Gian ,http://www.imdb.com/name/nm6450312/?ref_=ttfc_fc_cr983#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Matthew Ovens,Matthew ,http://www.imdb.com/name/nm2735172/?ref_=ttfc_fc_cr984#,1,male
The Jungle Book_(2016),Visual Effects by_,Ben Owen,Ben ,http://www.imdb.com/name/nm5289033/?ref_=ttfc_fc_cr985#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jojan P M,Jojan ,http://www.imdb.com/name/nm6222308/?ref_=ttfc_fc_cr986#,1,male
The Jungle Book_(2016),Visual Effects by_,Nitheesh P.C.,Nitheesh ,http://www.imdb.com/name/nm5017738/?ref_=ttfc_fc_cr987#,1,male
The Jungle Book_(2016),Visual Effects by_,Brian Pace,Brian ,http://www.imdb.com/name/nm2670920/?ref_=ttfc_fc_cr988#,1,male
The Jungle Book_(2016),Visual Effects by_,Mario Pace,Mario ,http://www.imdb.com/name/nm5715959/?ref_=ttfc_fc_cr989#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Sivakumar Padala,Sivakumar ,http://www.imdb.com/name/nm4089236/?ref_=ttfc_fc_cr990#,1,male
The Jungle Book_(2016),Visual Effects by_,Prashant M. Padol,Prashant ,http://www.imdb.com/name/nm5260378/?ref_=ttfc_fc_cr991#,1,male
The Jungle Book_(2016),Visual Effects by_,Emiliano Padovani,Emiliano ,http://www.imdb.com/name/nm6324097/?ref_=ttfc_fc_cr992#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Filippo Paganoni,Filippo ,http://www.imdb.com/name/nm3147632/?ref_=ttfc_fc_cr993#,1,male
The Jungle Book_(2016),Visual Effects by_,Michael Paget,Michael ,http://www.imdb.com/name/nm2164291/?ref_=ttfc_fc_cr994#,1,male
The Jungle Book_(2016),Visual Effects by_,David Palm,David ,http://www.imdb.com/name/nm5456646/?ref_=ttfc_fc_cr995#,1,male
The Jungle Book_(2016),Visual Effects by_,Francisco Palomares Pozas,Francisco ,http://www.imdb.com/name/nm4152142/?ref_=ttfc_fc_cr996#,1,male
The Jungle Book_(2016),Visual Effects by_,Bhavesh Pandey,Bhavesh ,http://www.imdb.com/name/nm4667948/?ref_=ttfc_fc_cr997#,1,male
The Jungle Book_(2016),Visual Effects by_,Someshwar Pandey,Someshwar ,http://www.imdb.com/name/nm9163793/?ref_=ttfc_fc_cr998#,1,male
The Jungle Book_(2016),Visual Effects by_,Aram Paparian,Aram ,http://www.imdb.com/name/nm6004502/?ref_=ttfc_fc_cr999#,0.88,male
The Jungle Book_(2016),Visual Effects by_,David Parada,David ,http://www.imdb.com/name/nm7218593/?ref_=ttfc_fc_cr1000#,1,male
The Jungle Book_(2016),Visual Effects by_,Ravi Pareek,Ravi ,http://www.imdb.com/name/nm3136584/?ref_=ttfc_fc_cr1001#,0.98,male
The Jungle Book_(2016),Visual Effects by_,James Park,James ,http://www.imdb.com/name/nm0961514/?ref_=ttfc_fc_cr1002#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jesse Parkhill,Jesse ,http://www.imdb.com/name/nm1849625/?ref_=ttfc_fc_cr1003#,0.93,male
The Jungle Book_(2016),Visual Effects by_,Josh Parks,Josh ,http://www.imdb.com/name/nm5492689/?ref_=ttfc_fc_cr1004#,1,male
The Jungle Book_(2016),Visual Effects by_,Sokratis Parsanos,Sokratis ,http://www.imdb.com/name/nm4087977/?ref_=ttfc_fc_cr1005#,1,male
The Jungle Book_(2016),Visual Effects by_,Michael Parsons,Michael ,http://www.imdb.com/name/nm5289638/?ref_=ttfc_fc_cr1006#,1,male
The Jungle Book_(2016),Visual Effects by_,Lucia Pascali,Lucia ,http://www.imdb.com/name/nm8858223/?ref_=ttfc_fc_cr1007#,0.01,female
The Jungle Book_(2016),Visual Effects by_,Tamas Pataki,Tamas ,http://www.imdb.com/name/nm8054469/?ref_=ttfc_fc_cr1008#,1,male
The Jungle Book_(2016),Visual Effects by_,Trushna Patel,Trushna ,http://www.imdb.com/name/nm8054522/?ref_=ttfc_fc_cr1009#,NA,null
The Jungle Book_(2016),Visual Effects by_,Joe Pavlo,Joe ,http://www.imdb.com/name/nm0667750/?ref_=ttfc_fc_cr1010#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Russell Pawson,Russell ,http://www.imdb.com/name/nm1479562/?ref_=ttfc_fc_cr1011#,1,male
The Jungle Book_(2016),Visual Effects by_,Emily Pead,Emily ,http://www.imdb.com/name/nm4812408/?ref_=ttfc_fc_cr1012#,0,female
The Jungle Book_(2016),Visual Effects by_,Russell Pearsall,Russell ,http://www.imdb.com/name/nm2182649/?ref_=ttfc_fc_cr1013#,1,male
The Jungle Book_(2016),Visual Effects by_,James Pearson,James ,http://www.imdb.com/name/nm5289279/?ref_=ttfc_fc_cr1014#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Peter Pearson,Peter ,http://www.imdb.com/name/nm7729564/?ref_=ttfc_fc_cr1015#,1,male
The Jungle Book_(2016),Visual Effects by_,Dario Pedretti,Dario ,http://www.imdb.com/name/nm6380633/?ref_=ttfc_fc_cr1016#,1,male
The Jungle Book_(2016),Visual Effects by_,Lucita Peek,Lucita ,http://www.imdb.com/name/nm1319817/?ref_=ttfc_fc_cr1017#,0,female
The Jungle Book_(2016),Visual Effects by_,Gina Pentassuglia,Gina ,http://www.imdb.com/name/nm5766652/?ref_=ttfc_fc_cr1018#,0,female
The Jungle Book_(2016),Visual Effects by_,LucÍa Peralta,LucÍa ,http://www.imdb.com/name/nm2524770/?ref_=ttfc_fc_cr1019#,,
The Jungle Book_(2016),Visual Effects by_,Michael A. Perry,Michael ,http://www.imdb.com/name/nm3922136/?ref_=ttfc_fc_cr1020#,1,male
The Jungle Book_(2016),Visual Effects by_,Dana Peters,Dana ,http://www.imdb.com/name/nm0676379/?ref_=ttfc_fc_cr1021#,0.08,female
The Jungle Book_(2016),Visual Effects by_,George Petkov,George ,http://www.imdb.com/name/nm6118816/?ref_=ttfc_fc_cr1022#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Fabiano Petroni,Fabiano ,http://www.imdb.com/name/nm2610038/?ref_=ttfc_fc_cr1023#,1,male
The Jungle Book_(2016),Visual Effects by_,Valentin Petrov,Valentin ,http://www.imdb.com/name/nm4677220/?ref_=ttfc_fc_cr1024#,1,male
The Jungle Book_(2016),Visual Effects by_,Mikael Petters_n,Mikael ,http://www.imdb.com/name/nm3781507/?ref_=ttfc_fc_cr1025#,1,male
The Jungle Book_(2016),Visual Effects by_,Long-Hai Pham,Long-Hai ,http://www.imdb.com/name/nm2077604/?ref_=ttfc_fc_cr1026#,NA,null
The Jungle Book_(2016),Visual Effects by_,Derek Phan,Derek ,http://www.imdb.com/name/nm5288404/?ref_=ttfc_fc_cr1027#,1,male
The Jungle Book_(2016),Visual Effects by_,Thandiwe Philips,Thandiwe ,http://www.imdb.com/name/nm3362035/?ref_=ttfc_fc_cr1028#,0,female
The Jungle Book_(2016),Visual Effects by_,David Picarda,David ,http://www.imdb.com/name/nm2263585/?ref_=ttfc_fc_cr1029#,1,male
The Jungle Book_(2016),Visual Effects by_,Ben Pickering,Ben ,http://www.imdb.com/name/nm5440862/?ref_=ttfc_fc_cr1030#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Richard Pickler,Richard ,http://www.imdb.com/name/nm4930168/?ref_=ttfc_fc_cr1031#,1,male
The Jungle Book_(2016),Visual Effects by_,Rob Pieke,Rob ,http://www.imdb.com/name/nm1657321/?ref_=ttfc_fc_cr1032#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Kevin Pierce,Kevin ,http://www.imdb.com/name/nm2993386/?ref_=ttfc_fc_cr1033#,1,male
The Jungle Book_(2016),Visual Effects by_,Jacek Pilarski,Jacek ,http://www.imdb.com/name/nm6657317/?ref_=ttfc_fc_cr1034#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jorge Pimentel,Jorge ,http://www.imdb.com/name/nm2922500/?ref_=ttfc_fc_cr1035#,1,male
The Jungle Book_(2016),Visual Effects by_,Francesco Pinto,Francesco ,http://www.imdb.com/name/nm5826635/?ref_=ttfc_fc_cr1036#,1,male
The Jungle Book_(2016),Visual Effects by_,Christopher Pitt,Christopher ,http://www.imdb.com/name/nm6967648/?ref_=ttfc_fc_cr1037#,1,male
The Jungle Book_(2016),Visual Effects by_,Tymon Pitts,Tymon ,http://www.imdb.com/name/nm4426463/?ref_=ttfc_fc_cr1038#,1,male
The Jungle Book_(2016),Visual Effects by_,Domi Piturro,Domi ,http://www.imdb.com/name/nm5519776/?ref_=ttfc_fc_cr1039#,0.37,female
The Jungle Book_(2016),Visual Effects by_,Avishek Podder,Avishek ,http://www.imdb.com/name/nm7404433/?ref_=ttfc_fc_cr1040#,1,male
The Jungle Book_(2016),Visual Effects by_,Ingrid Pons,Ingrid ,http://www.imdb.com/name/nm3310269/?ref_=ttfc_fc_cr1041#,0,female
The Jungle Book_(2016),Visual Effects by_,Nick Pope,Nick ,http://www.imdb.com/name/nm1775936/?ref_=ttfc_fc_cr1042#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jose David Portales,Jose ,http://www.imdb.com/name/nm3169414/?ref_=ttfc_fc_cr1043#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jamie Portsmouth,Jamie ,http://www.imdb.com/name/nm5082742/?ref_=ttfc_fc_cr1044#,0.53,male
The Jungle Book_(2016),Visual Effects by_,Wes Potter,Wes ,http://www.imdb.com/name/nm2937007/?ref_=ttfc_fc_cr1045#,1,male
The Jungle Book_(2016),Visual Effects by_,Louis-Daniel Poulin,Louis-Daniel ,http://www.imdb.com/name/nm3697386/?ref_=ttfc_fc_cr1046#,NA,null
The Jungle Book_(2016),Visual Effects by_,Tim Pounds-Cornish,Tim ,http://www.imdb.com/name/nm1619387/?ref_=ttfc_fc_cr1047#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Kukal Prasanth,Kukal ,http://www.imdb.com/name/nm4336342/?ref_=ttfc_fc_cr1048#,NA,null
The Jungle Book_(2016),Visual Effects by_,Vikram Prashanth,Vikram ,http://www.imdb.com/name/nm8073370/?ref_=ttfc_fc_cr1049#,1,male
The Jungle Book_(2016),Visual Effects by_,Dave Preciado,Dave ,http://www.imdb.com/name/nm2671443/?ref_=ttfc_fc_cr1050#,1,male
The Jungle Book_(2016),Visual Effects by_,Filippo Preti,Filippo ,http://www.imdb.com/name/nm3632289/?ref_=ttfc_fc_cr1051#,1,male
The Jungle Book_(2016),Visual Effects by_,Holly Price,Holly ,http://www.imdb.com/name/nm4830099/?ref_=ttfc_fc_cr1052#,0.01,female
The Jungle Book_(2016),Visual Effects by_,John F. Prieto,John ,http://www.imdb.com/name/nm3330114/?ref_=ttfc_fc_cr1053#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Sarkar Prithvijit,Sarkar ,http://www.imdb.com/name/nm7978867/?ref_=ttfc_fc_cr1054#,NA,null
The Jungle Book_(2016),Visual Effects by_,Ankit Priya,Ankit ,http://www.imdb.com/name/nm6189415/?ref_=ttfc_fc_cr1055#,1,male
The Jungle Book_(2016),Visual Effects by_,Howard Protheroe,Howard ,http://www.imdb.com/name/nm1961690/?ref_=ttfc_fc_cr1056#,0.96,male
The Jungle Book_(2016),Visual Effects by_,Tim Pruce,Tim ,http://www.imdb.com/name/nm2057269/?ref_=ttfc_fc_cr1057#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jakub Pruszkowski,Jakub ,http://www.imdb.com/name/nm4166919/?ref_=ttfc_fc_cr1058#,1,male
The Jungle Book_(2016),Visual Effects by_,Adriˆn Pueyo,Adriˆn ,http://www.imdb.com/name/nm4957437/?ref_=ttfc_fc_cr1059#,,
The Jungle Book_(2016),Visual Effects by_,Rushabh Punmiya,Rushabh ,http://www.imdb.com/name/nm7454790/?ref_=ttfc_fc_cr1060#,1,male
The Jungle Book_(2016),Visual Effects by_,Lauren Purdy,Lauren ,http://www.imdb.com/name/nm8579491/?ref_=ttfc_fc_cr1061#,0,female
The Jungle Book_(2016),Visual Effects by_,Simon Quach,Simon ,http://www.imdb.com/name/nm2276823/?ref_=ttfc_fc_cr1062#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Michael Queen,Michael ,http://www.imdb.com/name/nm3117089/?ref_=ttfc_fc_cr1063#,1,male
The Jungle Book_(2016),Visual Effects by_,Prabhakaran R.,Prabhakaran ,http://www.imdb.com/name/nm5288852/?ref_=ttfc_fc_cr1064#,1,male
The Jungle Book_(2016),Visual Effects by_,Ben Radcliffe,Ben ,http://www.imdb.com/name/nm2315242/?ref_=ttfc_fc_cr1065#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Ciubotariu Radu,Ciubotariu ,http://www.imdb.com/name/nm6899689/?ref_=ttfc_fc_cr1066#,NA,null
The Jungle Book_(2016),Visual Effects by_,Magdalena Radziuk,Magdalena ,http://www.imdb.com/name/nm5946082/?ref_=ttfc_fc_cr1067#,0,female
The Jungle Book_(2016),Visual Effects by_,A.J. Raitano,A.J. ,http://www.imdb.com/name/nm0707234/?ref_=ttfc_fc_cr1068#,0.91,male
The Jungle Book_(2016),Visual Effects by_,Vipin Raj,Vipin ,http://www.imdb.com/name/nm5828549/?ref_=ttfc_fc_cr1069#,1,male
The Jungle Book_(2016),Visual Effects by_,Rajabose,#VALUE!,http://www.imdb.com/name/nm9110726/?ref_=ttfc_fc_cr1070#,,
The Jungle Book_(2016),Visual Effects by_,Velmurugan Rajamani,Velmurugan ,http://www.imdb.com/name/nm7640853/?ref_=ttfc_fc_cr1071#,1,male
The Jungle Book_(2016),Visual Effects by_,Sriram Rajaram,Sriram ,http://www.imdb.com/name/nm6436442/?ref_=ttfc_fc_cr1072#,1,male
The Jungle Book_(2016),Visual Effects by_,Bradford Ralston,Bradford ,http://www.imdb.com/name/nm0707797/?ref_=ttfc_fc_cr1073#,1,male
The Jungle Book_(2016),Visual Effects by_,Vidya Raman,Vidya ,http://www.imdb.com/name/nm2784208/?ref_=ttfc_fc_cr1074#,0.09,female
The Jungle Book_(2016),Visual Effects by_,Karthik Ramasamy,Karthik ,http://www.imdb.com/name/nm4620043/?ref_=ttfc_fc_cr1075#,1,male
The Jungle Book_(2016),Visual Effects by_,Anthony Ramirez,Anthony ,http://www.imdb.com/name/nm0708261/?ref_=ttfc_fc_cr1076#,1,male
The Jungle Book_(2016),Visual Effects by_,Ludovic Ramisandraina,Ludovic ,http://www.imdb.com/name/nm6189420/?ref_=ttfc_fc_cr1077#,1,male
The Jungle Book_(2016),Visual Effects by_,Kade Ramsey,Kade ,http://www.imdb.com/name/nm3073643/?ref_=ttfc_fc_cr1078#,1,male
The Jungle Book_(2016),Visual Effects by_,Troy Ramsey,Troy ,http://www.imdb.com/name/nm1707595/?ref_=ttfc_fc_cr1079#,1,male
The Jungle Book_(2016),Visual Effects by_,Venkatesh Ramu,Venkatesh ,http://www.imdb.com/name/nm6479868/?ref_=ttfc_fc_cr1080#,1,male
The Jungle Book_(2016),Visual Effects by_,Satheesh Rangasamy,Satheesh ,http://www.imdb.com/name/nm4674525/?ref_=ttfc_fc_cr1081#,1,male
The Jungle Book_(2016),Visual Effects by_,Aatur Ravani,Aatur ,http://www.imdb.com/name/nm2683548/?ref_=ttfc_fc_cr1082#,NA,null
The Jungle Book_(2016),Visual Effects by_,Raghu P. Ravichandran,Raghu ,http://www.imdb.com/name/nm6554952/?ref_=ttfc_fc_cr1083#,1,male
The Jungle Book_(2016),Visual Effects by_,Mahesh Ravilla,Mahesh ,http://www.imdb.com/name/nm6554944/?ref_=ttfc_fc_cr1084#,1,male
The Jungle Book_(2016),Visual Effects by_,Kalan Ray,Kalan ,http://www.imdb.com/name/nm4107029/?ref_=ttfc_fc_cr1085#,0.9,male
The Jungle Book_(2016),Visual Effects by_,Kevin Razo,Kevin ,http://www.imdb.com/name/nm2661517/?ref_=ttfc_fc_cr1086#,1,male
The Jungle Book_(2016),Visual Effects by_,Robert Reategui,Robert ,http://www.imdb.com/name/nm6468041/?ref_=ttfc_fc_cr1087#,1,male
The Jungle Book_(2016),Visual Effects by_,Matthew Redding,Matthew ,http://www.imdb.com/name/nm2714208/?ref_=ttfc_fc_cr1088#,1,male
The Jungle Book_(2016),Visual Effects by_,Anil Reddy,Anil ,http://www.imdb.com/name/nm4981745/?ref_=ttfc_fc_cr1089#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Balaji Reddy,Balaji ,http://www.imdb.com/name/nm8291163/?ref_=ttfc_fc_cr1090#,1,male
The Jungle Book_(2016),Visual Effects by_,Patrick Redmond,Patrick ,http://www.imdb.com/name/nm4121052/?ref_=ttfc_fc_cr1091#,1,male
The Jungle Book_(2016),Visual Effects by_,Ash Reeves,Ash ,http://www.imdb.com/name/nm6368248/?ref_=ttfc_fc_cr1092#,0.56,male
The Jungle Book_(2016),Visual Effects by_,Simon Reeves,Simon ,http://www.imdb.com/name/nm5288971/?ref_=ttfc_fc_cr1093#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Jonathan Reilly,Jonathan ,http://www.imdb.com/name/nm2179111/?ref_=ttfc_fc_cr1094#,1,male
The Jungle Book_(2016),Visual Effects by_,Rejindas,#VALUE!,http://www.imdb.com/name/nm8077794/?ref_=ttfc_fc_cr1095#,,
The Jungle Book_(2016),Visual Effects by_,Leslie Renaud,Leslie ,http://www.imdb.com/name/nm4655312/?ref_=ttfc_fc_cr1096#,0.12,female
The Jungle Book_(2016),Visual Effects by_,Laurent Reynaud,Laurent ,http://www.imdb.com/name/nm3710964/?ref_=ttfc_fc_cr1097#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Maxime Richard,Maxime ,http://www.imdb.com/name/nm8612941/?ref_=ttfc_fc_cr1098#,0.97,male
The Jungle Book_(2016),Visual Effects by_,Hannes Ricklefs,Hannes ,http://www.imdb.com/name/nm2129176/?ref_=ttfc_fc_cr1099#,0.96,male
The Jungle Book_(2016),Visual Effects by_,Manuel Rico,Manuel ,http://www.imdb.com/name/nm4220982/?ref_=ttfc_fc_cr1100#,1,male
The Jungle Book_(2016),Visual Effects by_,Robert J. Riddell,Robert ,http://www.imdb.com/name/nm8254545/?ref_=ttfc_fc_cr1101#,1,male
The Jungle Book_(2016),Visual Effects by_,Diego Riestra,Diego ,http://www.imdb.com/name/nm1046564/?ref_=ttfc_fc_cr1102#,1,male
The Jungle Book_(2016),Visual Effects by_,Angela Rinaldi,Angela ,http://www.imdb.com/name/nm2406069/?ref_=ttfc_fc_cr1103#,0,female
The Jungle Book_(2016),Visual Effects by_,Gabriela Rios,Gabriela ,http://www.imdb.com/name/nm1358398/?ref_=ttfc_fc_cr1104#,0,female
The Jungle Book_(2016),Visual Effects by_,Grant Roa,Grant ,http://www.imdb.com/name/nm1169385/?ref_=ttfc_fc_cr1105#,1,male
The Jungle Book_(2016),Visual Effects by_,Clarence Robello,Clarence ,http://www.imdb.com/name/nm1700549/?ref_=ttfc_fc_cr1106#,0.95,male
The Jungle Book_(2016),Visual Effects by_,Gary Roberts,Gary ,http://www.imdb.com/name/nm2351949/?ref_=ttfc_fc_cr1107#,1,male
The Jungle Book_(2016),Visual Effects by_,Roberto Rodricks,Roberto ,http://www.imdb.com/name/nm8495019/?ref_=ttfc_fc_cr1108#,1,male
The Jungle Book_(2016),Visual Effects by_,Rogelio Rodriguez,Rogelio ,http://www.imdb.com/name/nm1675426/?ref_=ttfc_fc_cr1109#,1,male
The Jungle Book_(2016),Visual Effects by_,Marco Rolandi,Marco ,http://www.imdb.com/name/nm3306534/?ref_=ttfc_fc_cr1110#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Marco Romeo,Marco ,http://www.imdb.com/name/nm6016127/?ref_=ttfc_fc_cr1111#,0.99,male
The Jungle Book_(2016),Visual Effects by_,Andrea Rosa,Andrea ,http://www.imdb.com/name/nm6036454/?ref_=ttfc_fc_cr1112#,0.21,female
The Jungle Book_(2016),Visual Effects by_,Andrew Rose,Andrew ,http://www.imdb.com/name/nm1530821/?ref_=ttfc_fc_cr1113#,1,male
The Jungle Book_(2016),Visual Effects by_,Zack Rosenblatt,Zack ,http://www.imdb.com/name/nm4808465/?ref_=ttfc_fc_cr1114#,0.98,male
The Jungle Book_(2016),Visual Effects by_,Jonak Roy,Jonak ,http://www.imdb.com/name/nm8930084/?ref_=ttfc_fc_cr1115#,NA,null
The Jungle Book_(2016),Visual Effects by_,Matthew Rubin,Matthew ,http://www.imdb.com/name/nm0748122/?ref_=ttfc_fc_cr1116#,1,male
The Jungle Book_(2016),Visual Effects by_,Jesìs Ruiz Torres,Jesìs ,http://www.imdb.com/name/nm2438267/?ref_=ttfc_fc_cr1117#,,
The Jungle Book_(2016),Visual Effects by_,Brian Runnels,Brian ,http://www.imdb.com/name/nm2659316/?ref_=ttfc_fc_cr1118#,1,male
The Jungle Book_(2016),Visual Effects by_,Carly Russell-Swain,Carly ,http://www.imdb.com/name/nm8054451/?ref_=ttfc_fc_cr1119#,0.01,female
The Jungle Book_(2016),Visual Effects by_,Bryan Ryan,Bryan ,http://www.imdb.com/name/nm2397807/?ref_=ttfc_fc_cr1120#,1,male
The Jungle Book_(2016),Visual Effects by_,Helena Saa,Helena ,http://www.imdb.com/name/nm3865542/?ref_=ttfc_fc_cr1121#,0,female
The Jungle Book_(2016),Visual Effects by_,Tommi Saaristoranta,Tommi ,http://www.imdb.com/name/nm4413586/?ref_=ttfc_fc_cr1122#,0.96,male
The Jungle Book_(2016),Visual Effects by_,Alessandro Sabbioni,Alessandro ,http://www.imdb.com/name/nm4457305/?ref_=ttfc_fc_cr1123#,1,male
The Jungle Book_(2016),Visual Effects by_,Gia Sadhwani,Gia ,http://www.imdb.com/name/nm1718718/?ref_=ttfc_fc_cr1124#,0.09,female
