cycle,state,senate_class,start_date,end_date,DEM_poll,REP_poll,DEM_result,REP_result,error,absolute_error
1996,MA,2,1996-08-05,1996-08-09,38.0,46.0,52.21,44.71,15.5,15.5
1996,RI,2,1996-08-05,1996-08-06,44.0,38.0,63.48,35.05,22.43,22.43
1996,OR,2,1996-08-05,1996-08-19,39.0,43.0,45.9,49.8,0.10000000000000142,0.10000000000000142
1996,ME,2,1996-08-04,1996-08-06,40.0,48.0,43.88,49.18,2.700000000000003,2.700000000000003
1996,NE,2,1996-08-04,1996-08-06,55.0,34.0,41.65,56.14,-35.49,35.49
1996,CO,2,1996-08-04,1996-08-06,42.0,43.0,46.11,51.06,-3.950000000000003,3.950000000000003
1996,KY,2,1996-08-04,1996-08-06,34.0,51.0,42.85,55.45,4.399999999999999,4.399999999999999
1996,OK,2,1996-08-03,1996-08-05,26.0,58.0,40.08,56.68,15.399999999999999,15.399999999999999
1996,DE,2,1996-08-02,1996-08-04,57.0,25.0,60.04,38.13,-10.090000000000003,10.090000000000003
1996,SC,2,1996-08-02,1996-08-04,38.0,52.0,43.99,53.38,4.609999999999999,4.609999999999999
1996,AR,2,1996-07-31,1996-08-01,35.0,41.0,47.3,52.7,0.5999999999999943,0.5999999999999943
1996,RI,2,1996-07-31,1996-08-02,49.0,33.0,63.48,35.05,12.43,12.43
1996,NJ,2,1996-07-24,1996-08-05,39.0,36.0,52.68,42.57,7.109999999999999,7.109999999999999
1994,NV,1,1994-08-29,1994-08-31,53.0,28.0,50.93,41.0,-15.07,15.07
1994,MT,1,1994-08-28,1994-08-30,40.0,53.0,37.63,62.37,-11.739999999999995,11.739999999999995
1994,TN,2,1994-08-27,1994-08-30,39.0,38.0,38.74,60.64,-22.9,22.9
1994,TN,1,1994-08-27,1994-08-30,41.0,47.0,42.09,56.35,-8.259999999999998,8.259999999999998
1994,MD,1,1994-08-26,1994-08-28,58.0,23.0,59.1,40.9,-16.799999999999997,16.799999999999997
1994,NJ,1,1994-08-24,1994-08-29,39.0,27.0,50.29,47.02,-8.730000000000004,8.730000000000004
1994,NY,1,1994-08-22,1994-08-30,65.0,17.0,55.25,41.51,-34.26,34.26
1994,NE,1,1994-08-22,1994-08-24,53.0,34.0,54.78,45.0,-9.219999999999999,9.219999999999999
1994,TX,1,1994-08-18,1994-08-27,30.0,49.0,38.31,60.85,-3.539999999999999,3.539999999999999
1994,OH,1,1994-08-16,1994-08-30,33.0,44.0,39.23,53.44,-3.210000000000001,3.210000000000001
1994,NV,1,1994-08-15,1994-08-17,54.0,27.0,50.93,41.0,-17.07,17.07
1994,NY,1,1994-08-15,1994-08-17,70.0,24.0,55.25,41.51,-32.26,32.26
1994,MI,1,1994-08-14,1994-08-19,41.0,39.0,42.75,51.88,-11.130000000000003,11.130000000000003
1994,MA,1,1994-08-14,1994-08-16,53.0,38.0,58.07,41.01,2.0600000000000023,2.0600000000000023
1994,OK,2,1994-08-14,1994-08-19,49.0,38.0,39.95,55.21,-26.259999999999998,26.259999999999998
1994,NE,1,1994-08-08,1994-08-10,48.0,40.0,54.78,45.0,1.7800000000000011,1.7800000000000011
1994,DE,1,1994-08-03,1994-08-04,30.0,57.0,42.48,55.81,13.669999999999995,13.669999999999995
1994,OK,2,1994-08-01,1994-08-03,40.0,35.0,39.95,55.21,-20.259999999999998,20.259999999999998
1994,CT,1,1994-07-29,1994-08-01,51.0,11.0,67.04,31.01,-3.969999999999999,3.969999999999999
1992,AZ,3,1992-08-29,1992-08-30,23.0,52.0,31.57,55.82,4.75,4.75
1992,MD,3,1992-08-28,1992-08-30,60.0,29.0,71.01,28.98,11.030000000000001,11.030000000000001
1992,CT,3,1992-08-26,1992-08-31,59.0,19.0,58.81,38.12,-19.309999999999995,19.309999999999995
1992,SC,3,1992-08-24,1992-08-26,43.0,33.0,50.07,46.95,-6.880000000000003,6.880000000000003
1992,IL,3,1992-08-22,1992-08-24,56.0,23.0,53.27,43.06,-22.79,22.79
1992,NC,3,1992-08-21,1992-08-23,50.0,36.0,46.32,50.35,-18.03,18.03
1992,NY,3,1992-08-17,1992-08-24,36.0,35.0,47.78,49.03,-2.25,2.25
1992,UT,3,1992-08-15,1992-08-16,39.0,47.0,39.71,55.38,-7.670000000000002,7.670000000000002
1992,SD,3,1992-08-14,1992-08-16,66.0,23.0,64.9,32.51,-10.609999999999992,10.609999999999992
1992,OK,3,1992-08-14,1992-08-16,37.0,56.0,38.19,58.55,-1.3599999999999994,1.3599999999999994
1992,CT,3,1992-08-14,1992-08-16,63.0,19.0,58.81,38.12,-23.309999999999995,23.309999999999995
1992,MO,3,1992-08-14,1992-08-16,37.0,45.0,44.93,51.89,1.0399999999999991,1.0399999999999991
1992,AZ,3,1992-08-14,1992-08-17,29.0,50.0,31.57,55.82,-3.25,3.25
1992,OK,3,1992-08-14,1992-08-16,26.0,58.0,38.19,58.55,11.64,11.64
1992,WI,3,1992-08-12,1992-08-13,28.0,46.0,52.57,46.01,24.560000000000002,24.560000000000002
1992,OH,3,1992-08-09,1992-08-12,47.0,38.0,50.88,42.22,-0.3399999999999963,0.3399999999999963
1992,CT,3,1992-08-08,1992-08-13,63.0,19.0,58.81,38.12,-23.309999999999995,23.309999999999995
1992,AL,3,1992-08-03,1992-08-05,62.0,16.0,64.82,33.09,-14.27000000000001,14.27000000000001
1992,CO,3,1992-08-03,1992-08-05,56.0,24.0,51.78,42.7,-22.92,22.92
1992,CT,3,1992-08-03,1992-08-07,63.0,19.0,58.81,38.12,-23.309999999999995,23.309999999999995
1992,CO,3,1992-07-30,1992-08-01,44.0,35.0,51.78,42.7,0.0799999999999983,0.0799999999999983
1990,NE,2,1990-08-28,1990-08-30,53.0,35.0,58.9,40.92,-0.020000000000003126,0.020000000000003126
1990,NE,2,1990-08-28,1990-08-30,51.0,35.0,58.9,40.92,1.9799999999999969,1.9799999999999969
1990,MN,2,1990-08-27,1990-08-31,32.0,56.0,50.44,47.81,26.629999999999995,26.629999999999995
1990,MA,2,1990-08-26,1990-08-30,53.0,34.0,57.06,42.87,-4.809999999999995,4.809999999999995
1990,OR,2,1990-08-22,1990-08-27,27.0,63.0,46.19,53.68,28.509999999999998,28.509999999999998
1990,IL,2,1990-08-22,1990-08-27,52.0,33.0,65.07,34.93,11.139999999999993,11.139999999999993
1990,RI,2,1990-08-22,1990-08-29,52.0,40.0,61.83,38.17,11.659999999999997,11.659999999999997
1990,OK,2,1990-08-21,1990-08-23,76.0,11.0,83.18,16.82,1.3600000000000136,1.3600000000000136
1990,IN,3,1990-08-17,1990-08-18,26.0,60.0,46.36,53.64,26.72,26.72
1990,RI,2,1990-08-14,1990-08-19,45.0,39.0,61.83,38.17,17.659999999999997,17.659999999999997
1990,RI,2,1990-08-14,1990-08-19,48.0,42.0,61.83,38.17,17.659999999999997,17.659999999999997
1990,MN,2,1990-08-12,1990-08-20,33.0,52.0,50.44,47.81,21.629999999999995,21.629999999999995
1990,IN,3,1990-08-12,1990-08-15,20.0,37.0,46.36,53.64,9.719999999999999,9.719999999999999
1990,MA,2,1990-08-08,1990-08-09,51.0,36.0,57.06,42.87,-0.8099999999999952,0.8099999999999952
1990,NC,2,1990-08-07,1990-08-08,46.0,44.0,47.41,52.56,-7.150000000000006,7.150000000000006
1990,CO,2,1990-08-07,1990-08-10,26.0,54.0,41.66,55.68,13.979999999999997,13.979999999999997
1990,TX,2,1990-08-05,1990-08-08,29.0,58.0,37.41,60.24,6.169999999999995,6.169999999999995
1990,CO,2,1990-08-04,1990-08-08,28.0,48.0,41.66,55.68,5.979999999999997,5.979999999999997
1990,MI,2,1990-08-02,1990-08-02,58.0,29.0,57.48,41.23,-12.75,12.75
1990,OR,2,1990-08-01,1990-08-02,27.0,54.0,46.19,53.68,19.509999999999998,19.509999999999998
1990,LA,2,1990-07-31,1990-08-05,52.0,15.5,27.75,22.255,-31.005,31.005
1990,MI,2,1990-07-27,1990-08-01,61.0,24.0,57.48,41.23,-20.75,20.75
1990,HI,1,1990-07-26,1990-08-01,35.0,43.0,54.02,44.61,17.410000000000004,17.410000000000004
