player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jameer Nelson,nelsoja01,2009,2715,1399,3.784585571,1.104084221,4.888669792,5.431439632,5.601791028,-0.170351396,3.580257524,1.551909452,5.132166976,-0.008746861
Jameer Nelson,nelsoja01,2010,4479,2339,1.905744986,-0.154845486,1.750899501,5.501086179,3.308714144,2.192372035,2.062853284,0.125365,2.188218284,-0.00551967
Jameer Nelson,nelsoja01,2011,4851,2535,1.954430136,-0.31000203,1.644428106,5.731440213,4.9340915,0.797348713,1.95751846,0.167162397,2.124680857,0.136371368
Jameer Nelson,nelsoja01,2012,3532,1888,1.61045183,-1.540494005,0.069957825,2.733309061,2.33764482,0.395664241,1.46520559,-1.157520164,0.307685426,0.052340527
Jameer Nelson,nelsoja01,2013,3841,1977,1.639865299,-0.127694327,1.512170972,4.315813898,4.315813898,0,1.843659943,0.510989873,2.354649816,0.361866232
Jameer Nelson,nelsoja01,2014,4307,2179,1.217001147,-3.659778129,-2.442776982,0.340098647,0.340098647,0,1.099448985,-3.184077125,-2.08462814,-0.406944826
Jameer Nelson,nelsoja01,2015,2826,1407,0.101013202,-1.252401623,-1.151388421,1.146206878,1.146206878,0,0.616447556,-1.017290651,-0.400843095,-0.036166021
Jameer Nelson,nelsoja01,2016,2063,1036,-1.282348525,-3.849241067,-5.131589592,-1.247708555,-1.247708555,0,-1.335759399,-3.221160155,-4.556919554,-0.863249323
Jameer Nelson,nelsoja01,2017,4234,2045,0.360721021,-2.933580985,-2.572859964,0.183812204,0.183812204,0,0.225354971,-2.48977146,-2.264416489,-0.535217818
Jameer Nelson,nelsoja01,2018,2117,1013,-2.962016027,-2.651121059,-5.613137086,-1.47503144,-1.47503144,0,-2.486365441,-2.550288135,-5.036653576,-0.664454934
Louie Nelson,nelsolo01,1977,134,57,-2.28002931,-2.412744727,-4.692774037,-0.056965304,-0.056965304,0,-2.688890301,-2.016722891,-4.705613192,0.890466068
Louie Nelson,nelsolo01,1978,946,406,-3.784936405,-1.196603544,-4.981539949,-0.467232366,-0.467232366,0,-3.874862758,-2.205497935,-6.080360693,0.333151071
Ruben Nembhard,nembhru01,1997,214,113,-0.728715085,1.882116289,1.153401203,0.226770495,0.226770495,0,-0.425683121,1.424719969,0.999036848,0.951490609
Tyrone Nesby,nesbyty01,1999,2429,1288,2.062668748,0.699861047,2.762529794,3.64040276,3.64040276,0,1.83337762,1.158351562,2.991729183,0.445009715
Tyrone Nesby,nesbyty01,2000,4585,2317,-0.368030011,-1.462537433,-1.830567444,1.089506177,1.089506177,0,-0.499206824,-0.844988394,-1.344195218,0.22661961
Tyrone Nesby,nesbyty01,2001,3018,1556,-1.528454591,-0.687309279,-2.21576387,0.43421075,0.43421075,0,-1.366851989,-0.506999837,-1.873851826,1.254511864
Tyrone Nesby,nesbyty01,2002,2787,1498,-0.234546178,0.733652014,0.499105837,2.488702229,2.488702229,0,-0.333792236,0.977569607,0.643777372,0.202430956
Aaron Nesmith,nesmiaa01,2021,1561,744,-1.903285323932416,-.8997546362130656,-2.803039960145482,-.0138578059352228,-.126417049928652,.1125592439934292,-2.079737660500213,-.8567933673582863,-2.936531027858499,.0965728609512176
Martin Nessley,nesslma01,1988,714,336,-6.592247317,-1.157923507,-7.750170824,-0.874447729,-0.874447729,0,-6.984495202,-0.082419628,-7.06691483,2.031801859
Rasho Nesterovic,nestera01,1999,110,59,-2.193334178,-2.42384207,-4.617176248,-0.049341957,-0.102440722,0.053098765,-2.538888554,-2.445123923,-4.984012477,-0.28351751
Rasho Nesterovic,nestera01,2000,3552,1849,-2.997637415,0.321898255,-2.67573916,0.080534937,-0.001004899,0.081539836,-2.89157929,0.425329931,-2.466249359,0.187998795
Rasho Nesterovic,nestera01,2001,2476,1282,-4.642149443,1.280387811,-3.361761632,-0.397958029,-0.438088662,0.040130633,-4.393556986,0.923660847,-3.469896139,0.308955672
Rasho Nesterovic,nestera01,2002,4417,2310,-2.295209769,1.438452502,-0.856757268,2.239268879,2.450097788,-0.210828909,-1.937659034,1.486637473,-0.451021561,-0.187892974
Rasho Nesterovic,nestera01,2003,4864,2506,-2.048704337,1.341033414,-0.707670923,2.607581448,2.850573439,-0.242991992,-1.727184373,1.449967251,-0.277217121,-0.24444575
Rasho Nesterovic,nestera01,2004,4903,2614,-2.140251785,3.049637718,0.909385933,4.830024204,4.957666353,-0.12764215,-1.94859621,2.978206119,1.029609909,-0.546572692
Rasho Nesterovic,nestera01,2005,3554,1899,-3.153299582,4.299064748,1.145765166,3.74690499,3.766647608,-0.019742618,-2.981341184,3.870613219,0.889272035,-0.525609072
Rasho Nesterovic,nestera01,2006,3037,1629,-3.36135731,3.621723396,0.260366085,2.503968753,2.366487739,0.137481013,-3.3845727,3.168832402,-0.215740299,-0.074608596
Rasho Nesterovic,nestera01,2007,3405,1747,-2.057177916,1.826713998,-0.230463918,2.2363836,2.216348049,0.020035552,-2.193693487,1.529313596,-0.664379892,-0.375482908
Rasho Nesterovic,nestera01,2008,2972,1563,-1.892838128,1.203754001,-0.689084127,1.62146613,1.852218771,-0.230752641,-1.872865685,0.501450682,-1.371415002,-0.612610893
Rasho Nesterovic,nestera01,2009,2469,1214,-2.283147888,0.012697195,-2.270450693,0.297044641,0.297044641,0,-2.294106844,-0.157280453,-2.451387297,0.006263931
Rasho Nesterovic,nestera01,2010,810,413,-1.208213588,-2.092715392,-3.300928979,-0.115935803,-0.115935803,0,-1.248376973,-2.184100662,-3.432477634,-0.12280579
Raul Neto,netora01,2016,2881,1499,-1.183479762,1.451179009,0.267699247,2.29744511,2.29744511,0,-1.422858281,1.883595269,0.460736988,-0.442864353
Raul Neto,netora01,2017,825,406,-0.378087495,2.94369735,2.565609855,1.101009906,1.063143303,0.037866603,-1.081627837,4.072340418,2.990712581,-0.487523021
Raul Neto,netora01,2018,1201,570,-1.286316729,1.160688694,-0.125628035,0.76878147,0.82785595,-0.059074481,-1.746359391,0.867800612,-0.878558779,0.06457994
Raul Neto,netora01,2019,1079,494,2.168821359,-0.138402344,2.030419014,1.217943527,1.382913803,-0.164970277,1.18463578,-0.086847827,1.097787952,0.066300264
Raul Neto,netora01,2020,1465,694,-1.007640089,2.8886755,1.881035411,1.638575487,1.535052087,0.1035234,-0.461159808,1.94820043,1.487040622,-0.356930403
Raul Neto,netora01,2021,3345,1515,-.195826258237159,2.140497179626601,1.944670921389442,3.631950933705271,3.629356423321878,.0025945103833931,-.53833952204387,2.373094885770335,1.834755363726465,.1124337198139165
Johnny Neumann,neumajo01,1977,2218,1005,-2.632030121,-2.275526225,-4.907556346,-1.121685207,-0.992128835,-0.129556372,-2.702681085,-2.054096649,-4.756777734,0.702674109
Johnny Neumann,neumajo01,1978,492,216,-3.6824574,-3.111133353,-6.793590753,-0.446705304,-0.446705304,0,-4.175175582,-3.863091084,-8.038266666,0.263923468
Chuck Nevitt,nevitch01,1983,138,64,-3.455969464,2.214114822,-1.241854642,0.049636764,0.049636764,0,-3.778684584,1.334325144,-2.44435944,0.829749261
Chuck Nevitt,nevitch01,1985,212,96,-11.17263273,5.172324119,-6.000308606,-0.167160283,-0.259514898,0.092354615,-10.01420321,4.630420536,-5.383782671,2.334546461
Chuck Nevitt,nevitch01,1986,278,127,-5.814965902,-1.241388023,-7.056353926,-0.285626555,-0.282070132,-0.003556423,-5.434357274,-0.657501299,-6.091858573,1.993788376
Chuck Nevitt,nevitch01,1987,588,277,-4.618316887,2.598334381,-2.019982505,0.100111052,0.163675251,-0.063564199,-4.437264736,2.265966059,-2.171298676,1.40441117
Chuck Nevitt,nevitch01,1988,139,67,-7.526335842,1.841297419,-5.685038423,-0.101217139,-0.096735396,-0.004481743,-7.216260675,1.011156615,-6.205104061,0.811408976
Chuck Nevitt,nevitch01,1989,495,231,-7.23251112,1.948474367,-5.284036753,-0.302035131,-0.295359196,-0.006675936,-7.15757824,1.01883889,-6.13873935,1.048559525
Chuck Nevitt,nevitch01,1990,19,9,-5.630985664,-0.719454372,-6.350440036,-0.017033326,-0.017033326,0,-6.036597418,-1.211779154,-7.248376572,3.016409577
Chuck Nevitt,nevitch01,1992,18,9,-22.47023564,-7.202357055,-29.67259269,-0.127310312,-0.127310312,0,-20.00717034,-8.6137103,-28.62088064,2.918036635
Chuck Nevitt,nevitch01,1994,2,1,-4.390341734,-19.49600057,-23.8863423,-0.013442979,-0.013442979,0,4.206255191,-15.74943798,-11.54318279,23.73206278
Melvin Newbern,newbeme01,1993,611,311,-2.832036543,0.938497596,-1.893538947,0.13764888,0.13764888,0,-2.529376712,0.400840734,-2.128535978,1.262839717
Ivano Newbill,newbiiv01,1995,650,331,-3.30517542,-0.540246738,-3.845422158,-0.186124818,-0.186124818,0,-3.893696435,-0.436702058,-4.330398493,0.576541076
Ivano Newbill,newbiiv01,1997,1564,855,-4.791440805,0.322714435,-4.468726369,-0.75563651,-0.725149761,-0.030486749,-5.017060962,-0.064147474,-5.081208436,0.421126951
Ivano Newbill,newbiiv01,1998,483,249,-5.205656999,-0.923795382,-6.129452381,-0.43239334,-0.43239334,0,-4.915977055,-0.929030574,-5.845007629,0.652916108
Ira Newble,newblir01,2001,347,184,-2.786397858,-1.96764294,-4.754040798,-0.187823163,-0.187823163,0,-3.08386281,-2.812270992,-5.896133802,-0.1520456
Ira Newble,newblir01,2002,2465,1273,-0.869685381,1.090120838,0.220435457,1.924283474,1.924283474,0,-1.402919555,1.104465945,-0.29845361,-0.236375618
Ira Newble,newblir01,2003,3703,1931,-0.233174237,-1.82003688,-2.053211117,0.685330723,0.685330723,0,-0.732055793,-1.640194656,-2.372250449,-0.153325488
Ira Newble,newblir01,2004,2382,1245,-2.824619555,-2.06535106,-4.889970615,-1.354788886,-1.354788886,0,-3.187685616,-2.484958829,-5.672644445,-0.30308836
Ira Newble,newblir01,2005,3463,1832,-2.562282386,-0.203407692,-2.765690079,-0.014605054,-0.014605054,0,-2.834492777,-0.510555365,-3.345048142,-0.378095395
Ira Newble,newblir01,2006,688,364,-3.208094779,-0.621261638,-3.829356417,-0.19406025,-0.306729845,0.112669595,-3.920319839,-1.192842638,-5.113162477,0.245974791
Ira Newble,newblir01,2007,265,139,0.799230843,0.152957272,0.952188115,0.257726598,0.290790119,-0.033063521,0.447769975,0.277558762,0.725328738,0.531704036
Ira Newble,newblir01,2008,1333,699,-2.85077805,-0.743767171,-3.594545221,-0.297758681,-0.294056307,-0.003702374,-3.049134645,-0.904405245,-3.95353989,0.787294097
Mike Newlin,newlimi01,1977,5200,2435,2.076663876,-1.876824593,0.199839283,3.695450468,2.80082899,0.894621478,1.840999244,-1.724836553,0.11616269,0.11709575
Mike Newlin,newlimi01,1978,2521,1181,0.84455726,-1.815494258,-0.970936998,1.07375519,1.07375519,0,0.69319107,-1.709277697,-1.016086627,0.180143906
Mike Newlin,newlimi01,1979,4135,1895,0.605217362,-2.402021222,-1.796803861,0.916489604,0.964589248,-0.048099644,0.262391112,-2.295587412,-2.0331963,0.209695504
Mike Newlin,newlimi01,1980,5612,2510,1.675939624,-0.50771741,1.168222214,5.018814777,5.018814777,0,1.527436219,-0.466181044,1.061255175,0.023528997
Mike Newlin,newlimi01,1981,6453,2911,0.987232893,-1.845980161,-0.858747269,2.803293039,2.803293039,0,0.56460194,-1.374084859,-0.809482919,-0.204761447
Mike Newlin,newlimi01,1982,3160,1507,-0.642924417,-2.863561123,-3.50648554,-0.583476122,-0.583476122,0,-1.100303439,-2.741449488,-3.841752927,0.322332944
Johnny Newman,newmajo01,1987,1345,630,-2.693978209,-1.193683586,-3.887661795,-0.367060132,-0.367060132,0,-3.048915974,-1.848891995,-4.897807968,0.386700017
Johnny Newman,newmajo01,1988,3543,1702,-0.428979531,-0.129318173,-0.558297704,1.93597948,1.634508621,0.301470859,-0.526729792,-0.257700915,-0.784430707,0.780252107
Johnny Newman,newmajo01,1989,5653,2594,2.160880619,-0.261664069,1.89921655,6.192163875,5.708325222,0.483838653,2.232534396,-0.045545518,2.186988879,0.632030379
Johnny Newman,newmajo01,1990,5175,2508,0.072364509,-0.42787021,-0.355505702,3.080348481,2.975920478,0.104428003,0.086144685,-0.116951238,-0.030806554,0.65469558
Johnny Newman,newmajo01,1991,5079,2477,0.088764302,-0.937943057,-0.849178755,2.413706158,2.413706158,0,0.018745832,-0.582567017,-0.563821184,0.475111249
Johnny Newman,newmajo01,1992,3538,1651,-0.365398829,-1.181623142,-1.547021971,1.01805981,1.01805981,0,-0.39553748,-0.970336939,-1.36587442,0.457944415
Johnny Newman,newmajo01,1993,3441,1644,1.220712683,-1.172653047,0.048059636,2.364235291,2.064320626,0.299914665,0.880535807,-1.317298773,-0.436762966,0.175507602
Johnny Newman,newmajo01,1994,3534,1751,0.035628768,-0.80658253,-0.770953762,1.77428532,1.774026713,0.000258607,-0.075400663,-0.641265602,-0.716666265,0.87414017
Johnny Newman,newmajo01,1995,3704,1896,-0.674744119,-0.97814148,-1.652885599,1.066806087,1.066806087,0,-1.095489332,-0.663910691,-1.759400022,0.489533143
Johnny Newman,newmajo01,1996,5113,2690,0.41207094,-0.900298334,-0.488227393,3.107654741,3.107654741,0,-0.041085667,-0.278717389,-0.319803056,0.105150424
Johnny Newman,newmajo01,1997,3885,2060,-0.920133118,-0.7245316,-1.644664718,1.168933785,1.168933785,0,-1.072815106,-0.474224585,-1.54703969,0.566594629
Johnny Newman,newmajo01,1998,4113,2176,-0.493864594,-2.223283102,-2.717147695,0.036567581,0.036567581,0,-0.819878167,-2.050859514,-2.870737681,0.238229292
Johnny Newman,newmajo01,1999,1728,949,-1.514317879,-0.820861193,-2.335179073,0.202483495,0.202483495,0,-1.82206284,-0.735079883,-2.557142723,0.732881136
Johnny Newman,newmajo01,2000,3436,1763,0.22210643,-1.860460364,-1.638353934,1.006258524,1.006258524,0,0.020457883,-1.841178298,-1.820720415,0.598556026
Johnny Newman,newmajo01,2001,3964,2049,-0.388013816,-2.028465871,-2.416479687,0.350725516,0.350725516,0,-0.704690308,-1.754881281,-2.459571589,0.54649067
Johnny Newman,newmajo01,2002,1461,746,-2.224024588,-0.435094238,-2.659118827,0.034460707,0.089342787,-0.05488208,-2.260206018,-0.67897664,-2.939182658,0.839085471
Malik Newman,newmama01,2020,8,4,0,0,0,0,0,0,0,0,0,
Georges Niang,niangge01,2017,197,93,-6.066939303,-2.940873543,-9.007812846,-0.295864138,-0.295864138,0,-6.229823282,-5.69016509,-11.91998837,-0.350283279
Georges Niang,niangge01,2018,73,32,-4.595582055,3.700577616,-0.895004438,0.030957269,0.030957269,0,-3.26294511,1.900561843,-1.362383267,2.200631659
Georges Niang,niangge01,2019,1241,571,-0.702319561,-2.483711635,-3.186031196,-0.117216459,-0.376750425,0.259533966,-1.010152924,-2.609920878,-3.620073801,0.586939187
Georges Niang,niangge01,2020,2192,1037,1.002243079,-1.718299793,-0.716056713,1.089456265,0.808710891,0.280745374,0.025892534,-2.383650732,-2.357758199,-0.340650102
Georges Niang,niangge01,2021,2720,1283,.0861846284268546,.5516823569694442,.6378669853962988,2.212976668478841,2.469520248913213,-.2565435804343719,.7484572525432799,-.7180640685928523,.0303931839504276,.3735865234358916
Andrew Nicholson,nichoan01,2013,2427,1249,-2.975937672,-0.039459624,-3.015397295,-0.16904697,-0.16904697,0,-3.221596904,-0.729661586,-3.95125849,-0.041150022
Andrew Nicholson,nichoan01,2014,2339,1174,-3.738620713,-0.790716391,-4.529337104,-1.059002195,-1.059002195,0,-3.875868494,-0.975776785,-4.85164528,-0.609797643
Andrew Nicholson,nichoan01,2015,969,492,-3.703498528,-1.826462929,-5.529961458,-0.696599292,-0.696599292,0,-3.767266444,-2.761397902,-6.528664346,-0.167952511
Andrew Nicholson,nichoan01,2016,1660,823,-0.783328118,0.914774364,0.131446246,1.206923834,1.206923834,0,-1.046338617,-0.714908659,-1.761247276,-0.240649639
Andrew Nicholson,nichoan01,2017,698,342,-6.123959304,-3.856158298,-9.980117602,-1.261970023,-1.261970023,0,-4.94131402,-2.691689866,-7.633003886,-0.022052952
Demetris Nichols,nichode01,2008,86,44,-7.244141848,-2.661610014,-9.905751863,-0.165648396,-0.165648396,0,-6.405503502,-4.819017826,-11.22452133,3.240938001
Demetris Nichols,nichode01,2009,28,14,-4.084176115,-1.450886532,-5.535062647,-0.020330226,-0.020330226,0,-4.140769892,-3.22660108,-7.367370971,1.070547982
Gaylon Nickerson,nickega01,1997,78,42,-1.500320699,-2.565135032,-4.065455731,-0.027940076,-0.027940076,0,-2.382009346,-3.709111779,-6.091121126,-0.797115733
Carl Nicks,nicksca01,1981,2409,1109,-3.018479354,-1.301495903,-4.319975258,-0.859347461,-0.859347461,0,-2.892489223,-1.300471907,-4.19296113,0.785146546
Carl Nicks,nicksca01,1982,2894,1322,-2.958587016,-1.271883385,-4.230470402,-1.005945217,-1.005945217,0,-2.89217373,-1.192772453,-4.084946183,0.755811562
Carl Nicks,nicksca01,1983,304,148,-1.638146308,-0.682644497,-2.320790805,0.032560663,0.032560663,0,-1.934600628,-0.952076396,-2.886677025,0.486958571
Mike Niles,nilesmi01,1981,518,235,-7.378562349,-0.441221778,-7.819784127,-0.618189116,-0.577395059,-0.040794057,-6.916149541,-1.064386065,-7.980535606,1.093952748
Kurt Nimphius,nimphku01,1982,2252,1085,-3.2553399,0.698562411,-2.556777489,0.107378954,0.107378954,0,-3.209400639,0.729586029,-2.47981461,0.398429259
Kurt Nimphius,nimphku01,1983,3282,1515,-1.28229509,0.049071756,-1.233223334,1.176443699,1.176443699,0,-1.219459734,0.474222208,-0.745237526,0.360156311
Kurt Nimphius,nimphku01,1984,5117,2462,-1.452862232,0.754051881,-0.698810351,2.567286866,2.487359815,0.079927052,-1.327908043,0.753386513,-0.574521531,-0.252623175
Kurt Nimphius,nimphku01,1985,4287,2060,-2.621411185,0.370895626,-2.250515559,0.517512579,0.626847655,-0.109335076,-2.483468502,0.296589214,-2.186879288,-0.103605742
Kurt Nimphius,nimphku01,1986,4814,2226,-1.58928453,-2.421298782,-4.010583311,-1.433196269,-1.433196269,0,-1.678513595,-1.785365576,-3.463879171,0.112248504
Kurt Nimphius,nimphku01,1987,2406,1118,-3.461099722,-2.506145217,-5.967244939,-1.848225431,-1.767595211,-0.08063022,-3.709952273,-2.20199577,-5.911948043,0.575979519
Kurt Nimphius,nimphku01,1988,2089,949,-3.109724382,-1.057463991,-4.167188374,-0.687459332,-0.724576593,0.037117261,-3.271664846,-1.188379393,-4.46004424,0.25477335
Kurt Nimphius,nimphku01,1990,674,332,-6.347623352,-0.252424795,-6.600048147,-0.655271477,-0.617507463,-0.037764013,-6.112222898,-1.033237001,-7.145459899,0.300670546
Dyron Nix,nixdy01,1990,223,109,-5.415846241,-1.119452006,-6.535298247,-0.211649397,-0.211649397,0,-5.472631842,-1.91448977,-7.387121612,0.540254161
Norm Nixon,nixonno01,1978,6405,2871,0.933788952,-0.27572293,0.658066022,5.001560201,4.829862834,0.171697367,1.045770765,0.318096284,1.363867049,0.082158456
Norm Nixon,nixonno01,1979,7714,3472,3.596771575,0.739561747,4.336333323,12.5518517,11.60610815,0.94574355,3.687589419,1.597516157,5.285105576,-0.147373589
Norm Nixon,nixonno01,1980,8473,3874,1.557904384,-0.424351233,1.133553152,7.72018162,6.088706992,1.631474628,1.772126582,0.227179955,1.999306537,-0.151740925
Norm Nixon,nixonno01,1981,6683,3095,1.160644962,-0.455451247,0.705193715,5.451225511,5.193210045,0.258015466,1.352524827,-0.029004805,1.323520022,-0.250052184
Norm Nixon,nixonno01,1982,7763,3573,1.560014469,-0.702805555,0.857208913,6.606605215,5.093913919,1.512691296,1.706611532,-0.074574378,1.632037154,-0.22169027
Norm Nixon,nixonno01,1983,7073,3249,0.54568993,-1.397896172,-0.852206242,3.166159797,2.369930914,0.796228883,0.83105868,-1.044697151,-0.213638472,-0.385060284
Norm Nixon,nixonno01,1984,6504,3053,3.419593788,-1.664761086,1.754832702,6.97124302,6.97124302,0,3.378238823,-1.085126932,2.293111892,-0.668400323
Norm Nixon,nixonno01,1985,6153,2894,1.495361537,-1.377089436,0.118272101,4.218577976,4.218577976,0,1.576277415,-0.792354473,0.783922942,-0.402132056
Norm Nixon,nixonno01,1986,4627,2138,1.67358123,-1.762807727,-0.089226497,2.891780852,2.891780852,0,1.756698479,-1.335218969,0.421479511,-0.377838305
Norm Nixon,nixonno01,1989,2900,1318,-1.350846029,-2.515425501,-3.86627153,-0.746755738,-0.746755738,0,-1.873603945,-2.531126741,-4.404730686,-0.52591474
Zeke Nnaji,nnajize01,2021,887,415,-2.280469075058823,-2.819032423451923,-5.099501498510746,-.4936371816006763,-.5705726018142835,.0769354202136072,-2.142314239662408,-3.392852205888781,-5.535166445551188,-.2809194932193262
Joakim Noah,noahjo01,2008,3006,1534,-1.471222652,2.709850754,1.238628102,3.116512265,3.116512265,0,-1.468901167,2.408174259,0.939273091,-0.155081408
Joakim Noah,noahjo01,2009,4331,2209,0.678786975,2.431756719,3.110543695,6.604132013,5.547440057,1.056691957,0.347386552,2.306815792,2.654202343,-0.467499142
Joakim Noah,noahjo01,2010,4143,2113,-0.724993474,0.879912139,0.154918665,3.121829893,2.775827675,0.346002217,-0.790336034,0.982459049,0.192123016,-0.625865048
Joakim Noah,noahjo01,2011,3971,2105,-0.084509677,3.158588818,3.074079141,6.268147887,4.599868403,1.668279485,0.043833993,3.386014163,3.429848156,-0.583099619
Joakim Noah,noahjo01,2012,3836,2044,2.169884195,2.513874428,4.683758623,7.698394885,6.91286638,0.785528505,1.988263762,2.513577652,4.501841414,-0.947494334
Joakim Noah,noahjo01,2013,5318,2835,-0.9675623,3.967193775,2.999631474,8.249325739,7.619611844,0.629713895,-0.741161179,3.579034068,2.837872889,-0.814445825
Joakim Noah,noahjo01,2014,5720,3030,1.184290947,4.533858448,5.718149395,13.04581501,12.46159028,0.58422473,0.908143454,4.824594211,5.732737664,-0.335474041
Joakim Noah,noahjo01,2015,4785,2444,-0.499136168,2.480139037,1.981002869,5.922779556,5.165174942,0.757604615,-0.300130914,2.238589462,1.938458548,0.192160687
Joakim Noah,noahjo01,2016,1297,635,-1.747457291,2.546595114,0.799137824,1.16188811,1.16188811,0,-1.384330669,1.740929386,0.356598717,1.023890744
Joakim Noah,noahjo01,2017,2055,1015,-1.001871229,-0.21020139,-1.212072618,0.798251925,0.798251925,0,-0.910399195,0.167071069,-0.743328127,0.22559031
Joakim Noah,noahjo01,2018,88,40,-5.42921988,12.84295283,7.413732954,0.213597653,0.213597653,0,-2.97083818,9.15947848,6.188640301,2.953677039
Joakim Noah,noahjo01,2019,1450,693,-1.815527272,1.550838152,-0.26468912,0.87777747,0.87777747,0,-2.697512731,1.016048237,-1.681464494,-0.110228023
Joakim Noah,noahjo01,2020,121,52,-2.456084334,-0.145905278,-2.601989612,0.005825831,-0.009586088,0.015411919,0.970431253,0.108172315,1.078603568,1.729834155
Andres Nocioni,nocioan01,2005,4094,2094,-3.249944909,-1.525655028,-4.775599937,-2.178440321,-2.097418218,-0.081022103,-3.391755673,-1.51647906,-4.908234733,0.242389289
Andres Nocioni,nocioan01,2006,4841,2469,0.208076894,-0.730636186,-0.522559291,2.821327836,2.123562042,0.697765794,0.25364027,-0.476350769,-0.222710498,0.09442504
Andres Nocioni,nocioan01,2007,3144,1603,-1.163035373,-0.795806646,-1.958842019,0.625820178,0.895179525,-0.269359347,-0.687097334,-0.806669247,-1.49376658,0.622281739
Andres Nocioni,nocioan01,2008,3961,2021,-0.147034455,-1.934179512,-2.081213967,0.695171929,0.695171929,0,-0.186230227,-1.902394542,-2.088624769,0.756620051
Andres Nocioni,nocioan01,2009,3922,1991,0.224122916,-2.072094081,-1.847971165,0.931820198,0.931820198,0,0.353125668,-1.639735942,-1.286610274,2.033187294
Andres Nocioni,nocioan01,2010,2926,1477,-0.779987187,-2.494211845,-3.274199032,-0.397214261,-0.397214261,0,-0.724673726,-2.419510369,-3.144184095,0.5218391
Andres Nocioni,nocioan01,2011,1817,941,-2.561201917,-2.202504828,-4.763706745,-0.982715888,-0.880796568,-0.10191932,-2.614508159,-2.515934745,-5.130442904,0.450367938
Andres Nocioni,nocioan01,2012,106,56,-7.552775966,-1.21267223,-8.765448196,-0.173973692,-0.173973692,0,-7.110977485,-3.099819166,-10.21079665,1.131151949
David Noel,noelda01,2007,1540,792,-2.492502755,-2.741514801,-5.234017556,-1.003584013,-1.003584013,0,-2.608397876,-3.33298284,-5.941380716,-0.01425897
Nerlens Noel,noelne01,2015,4667,2311,-4.304473724,2.676574446,-1.627899277,1.329819827,1.329819827,0,-4.141780414,3.133180954,-1.008599461,0.491567602
Nerlens Noel,noelne01,2016,4059,1965,-4.080659014,1.460596234,-2.62006278,0.131493949,0.131493949,0,-3.170101481,1.66005203,-1.510049451,0.919806237
Nerlens Noel,noelne01,2017,2160,1047,-1.25999626,2.033329323,0.773333062,1.892393819,1.892393819,0,-1.010656915,2.798989789,1.788332874,0.351438071
Nerlens Noel,noelne01,2018,976,472,-5.158609462,3.520160388,-1.638449074,0.269012784,0.269012784,0,-4.687671176,3.62956083,-1.058110346,0.494843383
Nerlens Noel,noelne01,2019,2411,1115,-2.752245645,3.132992205,0.38074656,1.785240022,1.673515333,0.111724689,-2.489051652,4.243825145,1.754773493,0.038769642
Nerlens Noel,noelne01,2020,2558,1224,-1.744703835,2.01594244,0.271238605,1.889167396,1.83268171,0.056485685,-1.714662294,3.060397097,1.345734802,-0.234569434
Nerlens Noel,noelne01,2021,3308,1639,-2.700885487969242,2.743920845201008,.0430353572317658,2.321138604096035,2.27330872315908,.0478298809369548,-2.79255723842111,3.249154757587612,.456597519166501,-.7066712007068283
Lucas Nogueira,noguelu01,2015,50,23,-8.006277666,-3.349639025,-11.35591669,-0.101562937,-0.101562937,0,-6.485946019,-0.318443486,-6.804389505,0.546904184
Lucas Nogueira,noguelu01,2016,513,254,-3.062064371,2.546680084,-0.515384287,0.275227262,0.397228266,-0.122001004,-3.178236802,2.976735662,-0.20150114,-0.008272054
Lucas Nogueira,noguelu01,2017,2230,1095,-1.487579948,2.414418649,0.926838701,2.054379278,2.007431418,0.046947861,-1.649710506,2.387302843,0.737592336,0.025233433
Lucas Nogueira,noguelu01,2018,919,442,-2.536836172,3.352505886,0.815669713,0.791841083,1.0617574,-0.269916316,-1.643640587,2.985923378,1.342282791,0.215592377
Jeff Nordgaard,nordgje01,1998,91,48,-4.274308944,-0.183148294,-4.457457238,-0.041982434,-0.041982434,0,-4.156412286,-0.909409112,-5.065821397,0.365921846
Connie Norman,normaco01,1979,724,323,-1.89753807,-2.331709499,-4.229247569,-0.243994273,-0.243994273,0,-2.162375677,-2.677816711,-4.840192389,0.097597864
Ken Norman,normake01,1988,3048,1435,-2.973180541,-0.545029615,-3.518210155,-0.562543735,-0.562543735,0,-3.495833285,-0.990535299,-4.486368583,0.019472337
Ken Norman,normake01,1989,6644,3020,-0.310222341,-0.351916783,-0.662139124,3.203726475,3.203726475,0,-0.581270521,-0.014246328,-0.595516849,-0.419969733
Ken Norman,normake01,1990,4879,2334,-1.152642045,0.014463762,-1.138178283,1.918082849,1.918082849,0,-1.229097467,-0.055267008,-1.284364475,-0.066684792
Ken Norman,normake01,1991,4861,2309,-0.193719345,0.215006008,0.021286662,3.257175677,3.257175677,0,-0.442390288,0.030983281,-0.411407007,-0.229037264
Ken Norman,normake01,1992,4436,2193,-0.476818577,0.292326112,-0.184492465,2.902580506,2.293379381,0.609201125,-0.711175441,-0.251828252,-0.963003692,-0.2728863
Ken Norman,normake01,1993,5499,2641,0.180421282,-0.468282438,-0.287861155,3.309061066,3.016409452,0.292651613,-0.065537643,-0.784955208,-0.850492851,-0.621081463
