player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Ben McLemore,mclembe01,2014,RS,SAC,4383,2187,-1.622045563,-3.738154485,-5.360200047,-2.552180289,-2.410232265,-4.962412554,-1.917141301,-3.663484862,-5.580626164,-3.163370421,-3.163370421,0,-2.443658571,-2.782168145,-5.225826716,0.149920141
Ben McLemore,mclembe01,2015,RS,SAC,5395,2670,-0.257841178,-1.689074039,-1.946915217,1.927328638,4.716306098,6.643634736,0.175815397,-0.413538751,-0.237723353,3.436960242,3.436960242,0,-0.064563212,-0.152464406,-0.217027618,0.410543385
Ben McLemore,mclembe01,2016,RS,SAC,3103,1443,-2.402548109,-1.073840951,-3.476389061,1.668700594,0.605216529,2.273917123,-1.696741658,-0.761663936,-2.458405593,0.21715489,0.21715489,0,-1.888862428,-0.785513069,-2.674375496,1.127698553
Ben McLemore,mclembe01,2017,RS,SAC,2374,1176,-1.631097938,-2.033399898,-3.664497836,-2.135072655,-0.378657678,-2.513730333,-1.810582933,-1.77444973,-3.585032664,-0.50292285,-0.50292285,0,-2.122077857,-1.796789304,-3.918867161,0.373410789
Ben McLemore,mclembe01,2018,RS,MEM,2227,1091,-1.465285571,-2.307870125,-3.773155696,-5.387458626,-2.479282624,-7.866741249,-2.307613944,-2.441519843,-4.749133787,-1.122281936,-1.122281936,0,-2.559665683,-1.877292205,-4.436957888,0.847547642
Ben McLemore,mclembe01,2019,RS,SAC,364,158,-1.56613181,-2.7620816,-4.328213409,-0.445066954,-2.273860343,-2.718927297,-1.419810692,-2.808181835,-4.227992526,-0.120540111,-0.120540111,0,-0.989321606,-1.953416722,-2.942738329,1.194775162
Jerel McNeal,mcneaje01,2015,RS,PHO,72,36,-10.61214489,-0.956110044,-11.56825494,-15.24286795,9.114458114,-6.128409834,-12.20409436,1.11183582,-11.09225854,-0.156268317,-0.156268317,0,-8.495548522,-0.512447398,-9.007995919,1.905315977
Jordan McRae,mcraejo01,2016,PO,CLE,9,4,42.83422672,-3.576960866,39.25726586,34.71913863,41.56502111,76.28415974,43.59147452,5.579722439,49.17119696,0.106508769,0,0.106508769,31.65291126,-7.428399236,24.22451202,-2.414852628
Jordan McRae,mcraejo01,2016,RS,PHO,164,82,0.266350577,-0.888298258,-0.621947682,0.797795481,8.445777314,9.243572795,0.47674301,1.058499108,1.535242118,0.178984164,0.178984164,0,-0.785475837,-1.227762311,-2.013238148,-0.160745922
Jordan McRae,mcraejo01,2016,RS,CLE,220,113,-0.252946611,-3.861997997,-4.114944609,3.493696683,3.56166837,7.055365053,0.420547264,-2.546618547,-2.126071283,0.035664817,0.035664817,0,0.586936561,-5.911517873,-5.324581312,-0.831999567
Jordan McRae,mcraejo01,2017,RS,CLE,778,384,-2.197052222,-2.005850699,-4.202902921,-4.099015852,-3.648983415,-7.747999267,-2.805843021,-2.461663197,-5.267506217,-0.488827452,-0.488827452,0,-2.12824318,-3.310469849,-5.438713029,-0.873930072
Jordan McRae,mcraejo01,2019,RS,WAS,742,333,1.333430638,-0.691581041,0.641849597,-1.287453772,-0.534237558,-1.82169133,0.874999906,-0.638691746,0.23630816,0.506183155,0.506183155,0,0.112967651,-1.390026197,-1.277058546,-0.237115137
Josh McRoberts,mcrobjo01,2014,PO,CHA,290,154,0.399242113,0.667195379,1.066437492,16.36965266,8.960637329,25.33028999,3.849296018,2.435959452,6.28525547,0.728018269,0,0.728018269,1.778718294,3.303221929,5.081940223,-0.526264913
Josh McRoberts,mcrobjo01,2014,RS,CHA,4527,2360,1.596756829,-0.843585986,0.753170843,2.924872142,-1.008745589,1.916126553,2.001169976,-0.954269725,1.046900252,4.514839946,4.514839946,0,1.436963638,-0.055642839,1.381320798,-1.193787184
Josh McRoberts,mcrobjo01,2015,RS,MIA,560,296,-1.196835295,-0.498837799,-1.695673094,2.565067555,2.762628765,5.327696319,-0.494554617,0.176298007,-0.318256609,0.368731265,0.368731265,0,-0.421574338,0.192467224,-0.229107114,0.389417956
Josh McRoberts,mcrobjo01,2016,PO,MIA,260,134,-1.189125831,4.637575346,3.448449516,2.450567013,5.73420261,8.184769622,-0.513344298,5.030063313,4.516719014,0.509949812,0,0.509949812,-0.828647571,4.13214857,3.303500998,-0.451462971
Josh McRoberts,mcrobjo01,2016,RS,MIA,1187,595,-1.022030045,1.194021996,0.171991951,0.743127531,0.497597087,1.240724618,-0.721964011,1.090736839,0.368772828,0.942788725,0.942788725,0,-0.351158365,0.517488219,0.166329854,-0.410134158
Josh McRoberts,mcrobjo01,2017,RS,MIA,739,381,-3.128915841,-1.967953863,-5.096869704,-3.791768352,-5.434755236,-9.226523588,-3.435615118,-2.826711447,-6.262326565,-0.67667542,-0.67667542,0,-2.545173562,-2.03049177,-4.575665332,-0.872424408
Josh McRoberts,mcrobjo01,2018,RS,DAL,14,6,-12.13784983,-8.456121427,-20.59397126,0.3634599,0.233091234,0.596551135,-10.29692424,-7.1761488,-17.47307304,-0.045452203,-0.045452203,0,-9.387846568,-6.348998933,-15.7368455,0.840604312
Jodie Meeks,meeksjo01,2014,RS,LAL,5378,2556,1.12248371,-0.35386663,0.76861708,-1.492770943,-4.723777842,-6.216548785,0.681350787,-1.251917601,-0.570566814,2.878434715,2.878434715,0,0.589748996,-0.867239674,-0.277490678,1.22498819
Jodie Meeks,meeksjo01,2015,RS,DET,2906,1462,0.487422744,-0.52048736,-0.033064616,-2.571167571,-1.017470994,-3.588638565,-0.118079246,-0.644054961,-0.762134207,1.492346887,1.492346887,0,-0.067215422,-0.977446716,-1.044662138,0.619118117
Jodie Meeks,meeksjo01,2016,PO,DET,4,2,15.52552149,-23.19047492,-7.664953437,22.66989699,-42.11966852,-19.44977153,17.91099575,-27.99689124,-10.08589549,-0.007710553,0,-0.007710553,13.4197055,-24.0028809,-10.58317539,-0.120017677
Jodie Meeks,meeksjo01,2016,RS,DET,84,43,5.476078826,7.319937323,12.79601615,1.043608056,4.723318281,5.766926337,4.866018591,7.209931632,12.07595022,0.323082526,0.323082526,0,6.323632682,4.634823868,10.95845655,-0.654298878
Jodie Meeks,meeksjo01,2017,RS,ORL,1525,738,0.416853371,0.734606451,1.151459823,1.258197118,-3.047047647,-1.788850528,0.670853464,0.018317878,0.689171342,1.30794813,1.30794813,0,0.285904017,-0.622908294,-0.337004277,0.985132261
Jodie Meeks,meeksjo01,2018,RS,WAS,2330,1119,0.741319393,-1.72806944,-0.986750047,-4.206623907,-2.926036718,-7.132660625,-0.253067632,-2.077701641,-2.330769273,0.240045906,0.240045906,0,-0.341459327,-2.772723357,-3.114182683,0.290653224
Jodie Meeks,meeksjo01,2019,PO,TOR,148,66,-9.022548756,1.401710705,-7.620838051,-11.78831187,5.759609888,-6.028701977,-10.23297587,2.304138839,-7.928837036,-0.182992516,0,-0.182992516,-5.610068829,0.714194042,-4.895874786,1.733254005
Jodie Meeks,meeksjo01,2019,RS,TOR,223,104,1.855623794,-6.570561016,-4.714937222,7.073149385,-4.905470048,2.167679338,2.994085827,-6.696627082,-3.702541255,-0.050243642,-0.050243642,0,2.219922594,-6.6430035,-4.423080906,-0.602816495
Salah Mejri,mejrisa01,2016,PO,DAL,152,76,-0.188313104,-4.883184896,-5.071498,-6.193900892,8.659806729,2.465905838,-1.4021559,-2.232547563,-3.634703464,-0.035298999,0,-0.035298999,-1.989263197,-2.76655284,-4.755816037,-0.218679341
Salah Mejri,mejrisa01,2016,RS,DAL,799,397,-3.95848121,5.177366308,1.218885098,0.954280219,2.314121229,3.268401448,-3.160770937,4.902284479,1.741513542,0.912942559,0.912942559,0,-3.558928069,3.049988313,-0.508939756,0.342525345
Salah Mejri,mejrisa01,2017,RS,DAL,1754,905,-2.556356928,0.031127693,-2.525229235,-2.30631443,3.40961299,1.103298561,-2.618214808,0.720185691,-1.898029117,0.390690782,0.390690782,0,-3.124265343,1.752363698,-1.371901645,-0.670905325
Salah Mejri,mejrisa01,2018,RS,DAL,1471,729,-1.576033588,0.943994203,-0.632039385,2.579683205,3.138582725,5.71826593,-0.776419163,1.49296996,0.716550797,1.287264308,1.287264308,0,-0.785537624,1.361008269,0.575470645,-0.15926059
Salah Mejri,mejrisa01,2019,RS,DAL,843,399,-1.455006587,-0.443653337,-1.898659923,-2.23167276,-1.276529049,-3.508201809,-1.710719633,-0.638443916,-2.349163549,0.081458408,0.081458408,0,-1.937909803,-0.585715817,-2.52362562,-0.174591047
Gal Mekel,mekelga01,2014,RS,DAL,612,292,-6.09320555,-4.942075571,-11.03528112,-1.384258054,-0.534595345,-1.918853399,-5.519986337,-4.333734233,-9.85372057,-1.060915278,-1.060915278,0,-4.524730246,-5.344639687,-9.869369933,0.236941533
Gal Mekel,mekelga01,2015,RS,NOP,83,43,-6.515979254,1.830720348,-4.685258906,-3.174222116,1.607413057,-1.566809058,-6.264805461,1.911135083,-4.353670378,-0.034282111,-0.034282111,0,-7.554298245,-0.006066889,-7.560365134,-2.453551492
De'Anthony Melton,meltode01,2019,RS,PHO,2095,984,-3.018693973,0.838271096,-2.180422877,0.122422077,-2.038058147,-1.91563607,-2.509879376,0.368603444,-2.141275932,0.306686924,0.306686924,0,-2.73878024,1.104565057,-1.634215183,0.361844421
Chimezie Metu,metuch01,2019,RS,SAS,317,145,-8.255160692,-0.128698052,-8.383858744,-9.867311832,1.504999487,-8.362312345,-9.110255606,0.249033507,-8.861222099,-0.456977027,-0.456977027,0,-8.057246187,-1.606926835,-9.664173022,1.098912837
Jordan Mickey,mickejo01,2016,PO,BOS,18,10,-2.389778457,-12.11528283,-14.50506129,-6.215647011,3.207507391,-3.00813962,-3.22634025,-9.674515259,-12.90085551,-0.052316501,0,-0.052316501,-0.499781071,-14.09580556,-14.59558663,-1.953712744
Jordan Mickey,mickejo01,2016,RS,BOS,119,57,1.314104364,0.691376865,2.005481229,-4.907128055,6.196556596,1.28942854,0.096930962,1.8462094,1.943140361,0.135915375,0.135915375,0,-1.303456651,-2.056592481,-3.360049132,-0.406434056
Jordan Mickey,mickejo01,2017,PO,BOS,36,18,-7.812936488,-11.98185086,-19.79478735,24.1245359,-11.83996355,12.28457235,-1.550218348,-12.56950443,-14.11972278,-0.107911486,0,-0.107911486,-4.567207565,-11.24082253,-15.8080301,0.199135256
Jordan Mickey,mickejo01,2017,RS,BOS,293,141,-6.111403506,-0.59360444,-6.705007946,-9.361930506,-5.281336796,-14.6432673,-7.182309457,-1.602953437,-8.785262894,-0.432442038,-0.432442038,0,-6.718942985,-1.832643468,-8.551586453,-0.38948197
Jordan Mickey,mickejo01,2018,RS,MIA,568,284,-4.553444912,-0.939919803,-5.493364715,-2.659337916,-3.557783054,-6.21712097,-4.418338961,-1.583237607,-6.001576567,-0.469396284,-0.469396284,0,-4.265362505,-1.246201462,-5.511563967,-0.367769233
Khris Middleton,middlkh01,2014,RS,MIL,4816,2460,-0.234755871,-0.579193944,-0.813949814,1.668440682,-2.296044765,-0.627604083,0.201829536,-0.900584982,-0.698755446,2.578773818,2.578773818,0,0.024959648,-1.081128066,-1.056168419,0.159200762
Khris Middleton,middlkh01,2015,PO,MIL,454,232,-0.968604575,-0.333722315,-1.30232689,-13.73454942,3.855739386,-9.878810038,-3.569098454,0.511282644,-3.05781581,-0.037826856,0,-0.037826856,-3.421274045,2.423108129,-0.998165916,0.639890139
Khris Middleton,middlkh01,2015,RS,MIL,4732,2378,1.02764931,1.981103266,3.008752577,3.880520515,6.752365421,10.63288594,1.717699963,3.066481711,4.784181673,9.179061536,9.179061536,0,1.512741636,3.474219438,4.986961074,0.400466931
Khris Middleton,middlkh01,2016,RS,MIL,5720,2852,2.45229888,-1.155676635,1.296622245,2.458744175,2.828543196,5.28728737,2.638968052,-0.363777668,2.275190384,7.385360708,7.385360708,0,2.397417992,0.276023002,2.673440994,0.978876611
Khris Middleton,middlkh01,2017,PO,MIL,438,231,-0.509455654,0.504216348,-0.005239306,3.656541313,11.57543032,15.23197164,0.38284451,2.762372393,3.145216903,0.72246823,0,0.72246823,-1.260093421,4.111604036,2.851510615,0.794152433
Khris Middleton,middlkh01,2017,RS,MIL,1733,889,0.628691199,0.315978036,0.944669235,2.093027511,0.730329703,2.823357214,0.96668975,0.435024966,1.401714716,1.888388017,1.888388017,0,1.222308073,0.661685915,1.883993989,0.276283143
Khris Middleton,middlkh01,2018,PO,MIL,529,275,7.297985931,-1.944490804,5.353495127,15.32154276,-7.28600684,8.035535921,9.362289634,-3.130493673,6.231795961,1.272781812,0,1.272781812,10.67599218,-2.857941312,7.818050869,-2.020957
Khris Middleton,middlkh01,2018,RS,MIL,6075,2982,1.948980097,-0.520975518,1.428004579,2.711532319,-1.83106583,0.880466489,2.217267229,-0.804495752,1.412771477,6.367424576,6.367424576,0,2.495168882,-0.231206268,2.263962614,0.534343604
Khris Middleton,middlkh01,2019,PO,MIL,1083,515,2.313558891,-1.192957734,1.120601157,5.858955388,-5.062411341,0.796544047,3.13535355,-2.147293629,0.988059921,1.013802001,0,1.013802001,4.459886752,-1.854368888,2.605517864,0.079881065
Khris Middleton,middlkh01,2019,RS,MIL,5204,2393,1.939774752,0.845041844,2.784816596,2.108725534,1.326981813,3.435707347,2.027242574,0.930171425,2.957413999,7.014195979,7.014195979,0,2.25150697,0.725878277,2.977385247,0.672260669
CJ Miles,milescj01,2014,RS,CLE,1962,984,2.252602861,-0.603198486,1.649404376,1.675819631,1.676320312,3.352139943,2.30725401,-0.13945315,2.167800861,2.494489404,2.494489404,0,2.08135466,-0.391028259,1.6903264,0.993461547
CJ Miles,milescj01,2015,RS,IND,3702,1841,1.313244858,-0.692215637,0.621029221,1.291974459,3.757511726,5.049486185,1.424497526,0.189646335,1.614143862,4.139648852,4.139648852,0,1.707757802,-0.219598409,1.488159392,0.947534107
CJ Miles,milescj01,2016,PO,IND,175,92,-2.421759827,-2.29204463,-4.713804458,-8.154260171,-9.616311972,-17.77057214,-3.782866721,-4.060657598,-7.843524319,-0.248060995,0,-0.248060995,-4.199283342,-3.745798963,-7.945082305,0.571369654
CJ Miles,milescj01,2016,RS,IND,3079,1464,1.314867959,-0.35541116,0.959456799,-0.948775188,-1.756218477,-2.704993665,0.947346803,-0.704879562,0.242467241,2.256817558,2.256817558,0,0.983970151,-0.679578158,0.304391994,0.946227913
CJ Miles,milescj01,2017,PO,IND,170,82,-0.77797274,-4.68504598,-5.46301872,12.72400647,-14.03142323,-1.307416764,1.994549967,-6.923309979,-4.928760013,-0.095039452,0,-0.095039452,-0.044967543,-3.916770084,-3.961737627,1.057690017
CJ Miles,milescj01,2017,RS,IND,3602,1776,1.718919177,-1.581851923,0.137067255,0.178664225,0.887400357,1.066064582,1.510763869,-1.143325412,0.367438458,2.81601941,2.81601941,0,1.236795686,-1.643000878,-0.406205192,-0.303463662
CJ Miles,milescj01,2018,PO,TOR,453,227,2.193621976,-1.935836495,0.25778548,-3.992045181,3.076520328,-0.915524853,1.019880102,-0.933522827,0.086357275,0.337077415,0,0.337077415,-1.893304512,-1.818839637,-3.712144148,-0.494642626
CJ Miles,milescj01,2018,RS,TOR,2785,1337,1.542312587,-1.547293236,-0.004980648,-0.460234535,1.452562516,0.992327981,1.135422116,-1.035332702,0.100089414,1.946327339,1.946327339,0,2.427066333,-1.629152638,0.797913695,0.110962516
CJ Miles,milescj01,2019,RS,TOR,1215,562,-2.246121211,-1.206786553,-3.452907764,-6.163155958,-1.976681241,-8.139837199,-3.246217543,-1.485856591,-4.732074134,-0.573016601,-0.573016601,0,-1.896809547,-1.783155426,-3.679964973,0.841332648
CJ Miles,milescj01,2019,RS,MEM,641,294,-0.87265894,0.42845638,-0.44420256,1.763751678,7.02921081,8.792962488,-0.332762836,1.82924757,1.496484735,0.638174708,0.638174708,0,-1.536923032,0.287590141,-1.249332891,0.193132489
Andre Miller,millean02,2014,PO,WAS,196,108,-1.432389409,-6.423865486,-7.856254894,-1.039306153,0.55997254,-0.479333613,-1.378775179,-5.406822073,-6.785597253,-0.227346411,0,-0.227346411,2.081440762,-5.470015653,-3.388574891,-0.807287052
Andre Miller,millean02,2014,RS,DEN,1119,570,1.652165255,-1.01859242,0.633572835,-3.508985391,4.199533297,0.690547906,0.66455432,0.021117257,0.685671577,0.986554401,0.986554401,0,-0.275553097,-1.766464878,-2.042017975,-1.208317727
Andre Miller,millean02,2014,RS,WAS,795,412,1.283710539,-0.957740366,0.325970173,3.968469657,-2.748078127,1.22039153,1.938192955,-1.394479142,0.543713813,0.687358815,0.687358815,0,0.934589174,-1.300102222,-0.365513047,-0.690980572
Andre Miller,millean02,2015,RS,WAS,1185,631,0.958136297,-2.837068426,-1.878932129,0.632751724,-4.432279958,-3.799528233,0.954397166,-3.372731993,-2.418334827,0.105209111,0.105209111,0,-0.140277311,-3.508441678,-3.648718989,-1.406346107
Andre Miller,millean02,2015,RS,SAC,1264,622,-0.200694211,-2.376344011,-2.577038222,0.894261682,-2.501950651,-1.607688969,0.004675638,-2.506089636,-2.501413998,0.078727866,0.078727866,0,-0.450600629,-3.163331141,-3.61393177,-0.193898359
Andre Miller,millean02,2016,PO,SAS,68,35,4.601783774,-14.97995242,-10.37816864,8.99305374,-2.835136458,6.157917282,5.795002126,-13.49452902,-7.699526898,-0.088857058,0,-0.088857058,0.328076199,-10.4895651,-10.16148891,-2.397880022
Andre Miller,millean02,2016,RS,MIN,536,280,2.170205346,-7.183490102,-5.013284756,3.659472921,-4.495806176,-0.836333255,2.623327869,-7.006502356,-4.383174487,-0.230438372,-0.230438372,0,0.879732065,-6.175128333,-5.295396268,-1.202121518
Andre Miller,millean02,2016,RS,SAS,343,181,-0.23316444,-1.253815038,-1.486979478,3.005850231,-1.716284245,1.289565986,0.384973708,-1.538899801,-1.153926093,0.1455843,0.1455843,0,-1.64467855,-0.350439557,-1.995118107,-1.197945996
Darius Miller,milleda01,2014,RS,NOP,1420,723,-0.132752507,-1.59588195,-1.728634456,0.12766556,4.561617268,4.689282828,-0.071191066,-0.363508682,-0.434699749,0.851263007,0.851263007,0,-0.520749736,-0.864328663,-1.385078399,-0.313606448
Darius Miller,milleda01,2015,RS,NOP,88,43,-8.993356415,-8.899316833,-17.89267325,-13.49767464,6.769629724,-6.728044915,-10.50832966,-6.204127313,-16.71245697,-0.307125757,-0.307125757,0,-9.925668043,-3.902325539,-13.82799358,0.253262492
Darius Miller,milleda01,2018,PO,NOP,355,162,-0.378704712,-1.499332755,-1.878037467,1.763713934,-0.896309491,0.867404443,0.015241961,-1.520171905,-1.504929944,0.106165157,0,0.106165157,0.437628917,-3.410464081,-2.972835164,0.027484762
Darius Miller,milleda01,2018,RS,NOP,4135,1944,0.287432901,-0.773926392,-0.486493491,0.620157031,-2.273167407,-1.653010376,0.38481355,-1.144006983,-0.759193433,1.967031821,1.967031821,0,-0.07750039,-1.632774288,-1.710274678,-0.377158263
Darius Miller,milleda01,2019,RS,NOP,3837,1757,-0.968232881,-0.846326294,-1.814559175,-0.493981641,0.978303221,0.484321581,-0.931896356,-0.493935462,-1.425831818,1.189987575,1.189987575,0,-0.723723943,-0.924152954,-1.647876898,0.255414571
Malcolm Miller,millema01,2018,RS,TOR,260,126,-1.721853136,-1.342288206,-3.064141343,-2.61589232,0.501438507,-2.114453813,-2.063698747,-1.085919718,-3.149618465,-0.025583054,-0.025583054,0,-1.579684891,-2.075502712,-3.655187604,-0.411231492
Malcolm Miller,millema01,2019,PO,TOR,70,28,-6.860672552,-5.29250485,-12.1531774,-27.69460374,6.084452281,-21.61015145,-11.71141956,-3.332339853,-15.04375941,-0.184034527,0,-0.184034527,-7.883686265,-7.109226183,-14.99291245,1.59347075
Malcolm Miller,millema01,2019,RS,TOR,146,67,0.869180465,-4.013614112,-3.144433647,-0.818673223,1.060908126,0.242234903,0.477259943,-3.294187058,-2.816927115,-0.002284047,-0.002284047,0,0.292574413,-3.593637986,-3.301063574,-0.167019654
Mike Miller,millemi01,2014,PO,MEM,336,173,0.469320511,-1.445011401,-0.97569089,-5.285275298,1.427535301,-3.857739998,-0.641918548,-1.004206348,-1.646124896,0.101458236,0,0.101458236,-1.323246353,-0.934765177,-2.25801153,0.895482648
Mike Miller,millemi01,2014,RS,MEM,3319,1707,1.072468747,-2.886477353,-1.814008606,-1.413010736,-2.564235636,-3.977246372,0.636542444,-3.027937175,-2.391394731,0.313633265,0.313633265,0,0.001536345,-3.136872274,-3.135335929,0.405340175
Mike Miller,millemi01,2015,PO,CLE,124,65,0.475831393,-3.988942254,-3.513110861,-6.171511302,-5.024308692,-11.19581999,-1.035725733,-4.496501887,-5.53222762,-0.094446508,0,-0.094446508,0.119649667,-4.922341639,-4.802691972,-0.724022783
Mike Miller,millemi01,2015,RS,CLE,1390,701,-1.724992239,-3.796538733,-5.521530972,-6.588402295,-1.797535655,-8.38593795,-2.898536935,-3.603878273,-6.502415208,-1.342307249,-1.342307249,0,-2.187448178,-4.104220316,-6.291668495,0.018234903
Mike Miller,millemi01,2016,RS,DEN,774,373,-0.977618898,-0.048279098,-1.025897995,-4.2665111,-1.10355091,-5.370062011,-1.722015955,-0.221039116,-1.94305507,0.155046046,0.155046046,0,-1.977010981,-1.427514424,-3.404525405,0.942137973
Mike Miller,millemi01,2017,RS,DEN,331,151,-0.85835193,-4.707810472,-5.566162402,-4.076310314,-1.408394919,-5.484705233,-1.609605804,-4.280725853,-5.890331657,-0.245649873,-0.245649873,0,-1.504926651,-6.901022227,-8.405948878,1.507494227
Quincy Miller,millequ01,2014,RS,DEN,1678,789,-3.598431231,-0.858443714,-4.456874945,-0.494214016,-0.190428756,-0.684642772,-3.162970508,-0.746445715,-3.909416223,-0.471232971,-0.471232971,0,-2.643962453,-1.345551068,-3.989513521,0.927360314
Quincy Miller,millequ01,2015,RS,DET,115,58,-3.271697101,1.057578033,-2.214119068,8.787036025,9.242876099,18.02991212,-0.997431056,2.813630963,1.816199907,0.134256353,0.134256353,0,0.282292666,0.047733082,0.330025748,-0.613748547
Quincy Miller,millequ01,2015,RS,SAC,136,61,-0.207749041,8.166442921,7.95869388,-4.559419204,11.62174034,7.062321133,-1.095234974,9.475226992,8.379992018,0.351651156,0.351651156,0,-0.034777131,5.768737399,5.733960269,1.456543083
Elijah Millsap,millsel01,2015,RS,UTA,1804,924,-1.951967578,1.239314632,-0.712652946,-2.230463103,5.593569797,3.363106694,-2.127843012,2.203514209,0.075671197,1.338983492,1.338983492,0,-2.083853377,2.779854071,0.696000694,0.496141909
Elijah Millsap,millsel01,2016,RS,UTA,352,173,-2.84617622,3.60785798,0.76168176,-0.239312326,5.066906669,4.827594343,-2.44933402,4.096215457,1.646881438,0.390126869,0.390126869,0,-2.383211317,3.733405365,1.350194048,0.513080596
Elijah Millsap,millsel01,2017,RS,PHO,45,23,-13.09616371,-2.255198717,-15.35136242,-10.04955678,0.632090288,-9.417466493,-13.26921062,-1.776001014,-15.04521164,-0.145051001,-0.145051001,0,-12.19066083,-3.14211388,-15.33277471,0.524592538
Paul Millsap,millspa01,2014,PO,ATL,510,267,1.957227663,8.215317457,10.17254512,-4.444483246,3.50048981,-0.943993436,0.818689185,7.60727782,8.425967005,1.566456188,0,1.566456188,5.087822515,5.252653976,10.34047649,-0.219622029
Paul Millsap,millspa01,2014,RS,ATL,4984,2482,0.39556432,2.797674425,3.193238745,0.129020497,1.447625511,1.576646008,0.385949704,2.682983186,3.06893289,7.424701379,7.424701379,0,0.982120191,2.567387111,3.549507302,0.730122113
Paul Millsap,millspa01,2015,PO,ATL,1120,566,0.248866896,2.82490143,3.073768326,12.85883565,-1.29133872,11.56749693,2.896983442,2.098266507,4.995249949,2.316488596,0,2.316488596,1.734936005,1.83624795,3.571183955,0.406886016
Paul Millsap,millspa01,2015,RS,ATL,4765,2390,0.594894352,2.82100163,3.415895983,2.594240013,-0.002121351,2.592118662,0.984262559,2.362133391,3.34639595,7.477810625,7.477810625,0,1.886028023,2.750677623,4.636705647,0.567584252
Paul Millsap,millspa01,2016,PO,ATL,737,365,0.09044998,5.242985378,5.333435357,-6.055392446,15.49726425,9.441871801,-1.190526332,7.636270556,6.445744223,1.782871649,0,1.782871649,0.280166096,6.819691696,7.099857792,0.899744992
Paul Millsap,millspa01,2016,RS,ATL,5426,2647,0.194440766,2.634556906,2.828997672,2.358560549,-1.620787026,0.737773522,0.666323014,1.837679498,2.504002511,7.143999197,7.143999197,0,1.47159967,2.672012383,4.143612053,0.667486511
Paul Millsap,millspa01,2017,PO,ATL,448,219,2.513973539,5.967139604,8.481113143,-2.793941083,0.756199016,-2.037742067,1.561602409,5.157336956,6.718939366,1.099560317,0,1.099560317,-1.486864242,4.184829591,2.697965348,0.741835161
Paul Millsap,millspa01,2017,RS,ATL,4851,2343,0.200993915,1.747827993,1.948821908,1.753431122,3.703082356,5.456513478,0.620934553,2.227333071,2.848267624,6.757007966,6.757007966,0,0.281613059,2.59155396,2.873167018,0.950494432
Paul Millsap,millspa01,2018,RS,DEN,2335,1143,-0.684492699,-0.035741807,-0.720234506,0.598043926,1.067426656,1.665470582,-0.521144713,0.23343482,-0.287709892,1.440371145,1.440371145,0,0.146329013,0.384519329,0.530848342,0.30848887
Paul Millsap,millspa01,2019,PO,DEN,913,469,-0.344236217,2.443260919,2.099024702,8.486059599,-1.792140703,6.693918896,1.413864363,1.704088357,3.11795272,1.443809402,0,1.443809402,-0.345913789,1.822571131,1.476657342,-0.297244163
Paul Millsap,millspa01,2019,RS,DEN,3926,1895,0.606138526,2.770272442,3.376410968,2.675830262,3.286144231,5.961974492,1.041229281,3.00034206,4.041571342,6.572290394,6.572290394,0,1.38744241,3.111877406,4.499319816,0.093159442
Patty Mills,millspa02,2014,PO,SAS,715,351,2.758319194,4.034625947,6.792945142,5.94599083,2.100459156,8.046449986,3.50552587,3.736556583,7.242082453,1.856696317,0,1.856696317,1.47734579,4.572712606,6.050058396,0.563052774
Patty Mills,millspa02,2014,RS,SAS,3110,1527,4.103951211,0.447593739,4.55154495,2.149924312,3.053294077,5.20321839,3.872578322,0.940874806,4.813453128,5.8784201,5.8784201,0,3.825416687,1.380537927,5.205954614,-0.229189348
Patty Mills,millspa02,2015,PO,SAS,236,112,7.60653297,-4.422163709,3.184369261,7.826576838,9.185702347,17.01227919,8.060162194,-1.910842228,6.149319965,0.530444068,0,0.530444068,3.943386458,0.331143551,4.274530009,1.097990624
Patty Mills,millspa02,2015,RS,SAS,1642,801,0.653342961,0.968991213,1.622334174,-0.494699447,3.973288254,3.478588806,0.397967982,1.586347096,1.984315078,1.932811498,1.932811498,0,0.414937154,1.244627653,1.659564807,-0.097243605
Patty Mills,millspa02,2016,PO,SAS,332,167,1.535040179,4.235063317,5.770103495,0.574922264,8.070142291,8.645064554,1.367320396,5.189020086,6.556340481,0.816721422,0,0.816721422,-0.957080206,4.409343676,3.45226347,-0.125240797
Patty Mills,millspa02,2016,RS,SAS,3395,1662,1.585017747,-0.309969069,1.275048678,2.435152522,1.457698919,3.892851441,1.810385913,-0.056864044,1.753521869,3.819458547,3.819458547,0,1.575990575,0.60229926,2.178289835,0.017561886
Patty Mills,millspa02,2017,PO,SAS,842,416,0.700462011,-1.302846662,-0.602384651,-0.197720621,-2.235410675,-2.433131297,0.487034817,-1.609753292,-1.122718476,0.359020725,0,0.359020725,2.062663063,-0.651746812,1.410916252,0.76198248
Patty Mills,millspa02,2017,RS,SAS,3621,1754,1.540173233,-1.609359258,-0.069186025,2.526927548,3.749554114,6.276481662,1.814254925,-0.657628455,1.15662647,3.529981462,3.529981462,0,1.778660924,0.046716765,1.825377688,0.953336181
