player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Caris LeVert,leverca01,2019,2577,1207,1.01319965,1.425526941,2.438726591,0.496403694,1.322272819,1.818676512,0.982270565,1.497373344,2.479643909,3.2377486,2.575265948,0.662482653,0.459710634,0.821982888,1.281693522,0.147316774
Caris LeVert,leverca01,2020,3147,1470,1.90453879715595,-0.337952109963976,1.56658668719197,0.80159237809551,-1.53107904972148,-0.729486671625969,1.8434570841659,-0.602941287670971,1.24051579649493,3.00392518948992,3.04607257970608,-0.04214739021616,1.8317950647661,-0.973780684956871,0.858014379809224,0.559752648153555
Rashard Lewis,lewisra02,2014,2469,1290,-0.284083491,2.3352096,2.051126109,0.037403738,0.436084778,0.473488517,-0.274756788,2.065015081,1.790258293,3.038414469,1.659147519,1.37926695,0.791366762,1.409830388,2.20119715,-0.294824356
DeAndre Liggins,liggide01,2014,3,1,41.72484111,-18.22838478,23.49645633,85.40682246,-62.10858173,23.29824073,53.2288638,-28.54854308,24.68032072,0.014008192,0.014008192,0,42.89028068,-22.27338345,20.61689723,0.090756363
DeAndre Liggins,liggide01,2017,1583,777,-3.499636372,1.531043903,-1.968592469,-2.926860503,2.679503792,-0.247356711,-3.612674149,1.881318969,-1.73135518,0.429620677,0.429620677,0,-3.086554182,1.921136867,-1.165417315,0.040781922
DeAndre Liggins,liggide01,2018,1521,738,-3.205101713,-1.463984355,-4.669086068,-5.740516567,-2.082657076,-7.823173644,-3.946676446,-1.677249092,-5.623925537,-1.045484576,-0.831217965,-0.214266612,-3.61490951,-1.307745189,-4.922654699,-0.44026513
Damian Lillard,lillada01,2014,6863,3403,3.697557391,-1.594845319,2.102712072,5.276387504,-0.258680995,5.017706509,4.185661619,-1.424601839,2.761059781,9.689817875,7.350827641,2.338990233,4.620250671,-0.678342487,3.941908184,0.429382375
Damian Lillard,lillada01,2015,6212,3126,3.68334833,-1.269740187,2.413608143,3.08156745,-1.279658396,1.801909053,3.725676253,-1.374986114,2.35069014,8.140588171,8.074530897,0.066057274,4.273851539,-0.409273138,3.864578402,0.254402943
Damian Lillard,lillada01,2016,6398,3113,5.089483029,-1.834377131,3.255105898,2.813024592,-2.876801901,-0.063777309,4.874919997,-2.15398492,2.720935077,8.839456747,7.869893978,0.969562769,5.426271646,-1.769536533,3.656735113,1.347375064
Damian Lillard,lillada01,2017,5844,2845,6.083615371,-2.365713013,3.717902359,2.871336545,-1.804268123,1.067068422,5.754411253,-2.37764745,3.376763803,8.966363667,9.540376311,-0.574012644,5.904519907,-1.481495014,4.423024893,0.51266519
Damian Lillard,lillada01,2018,5822,2832,6.3287785,-0.632173442,5.696605059,3.794718642,2.067708658,5.8624273,6.154617221,-0.127381373,6.027235848,12.80760241,13.2590347,-0.451432285,5.593193973,0.252009193,5.845203166,0.882390274
Damian Lillard,lillada01,2019,7316,3488,6.469341391,-1.262435214,5.206906177,4.545869286,1.535082072,6.080951358,6.364833398,-0.762903153,5.601930245,15.00745276,13.34053237,1.666920386,6.579879462,-0.460805465,6.119073997,0.930902213
Damian Lillard,lillada01,2020,5567,2617,8.7353592547634,-2.19662112281646,6.53873813194694,3.65473780607055,0.257407644788157,3.91214545085871,8.13938895600333,-1.78421116035745,6.35517779564588,12.3019275046848,11.926011096774,0.375916407910865,8.44977471174794,-1.67723185801954,6.7725428537284,1.10781255558411
Jeremy Lin,linje01,2014,4615,2231,0.616764161,1.28953991,1.906304071,-4.214902976,2.177078786,-2.03782419,-0.418840658,1.542902938,1.12406228,4.469710129,4.308220343,0.161489786,-0.304495416,1.533143249,1.228647833,1.32223094
Jeremy Lin,linje01,2015,3862,1907,0.964613886,0.605150189,1.569764075,0.235088223,-0.677106662,-0.442018439,0.911343518,0.442456118,1.353799636,4.012350409,4.012350409,0,0.525728035,0.388136747,0.913864782,0.469597437
Jeremy Lin,linje01,2016,4536,2237,-0.533204992,2.038343548,1.505138556,-3.028874888,3.337153951,0.308279062,-1.103334306,2.417739592,1.314405286,4.694351213,3.927730335,0.766620878,-0.944237739,1.68018156,0.735943821,0.318061597
Jeremy Lin,linje01,2017,1951,883,2.700946553,2.331890636,5.032837189,-1.264462752,0.36540508,-0.899057672,2.130275335,2.096298213,4.226573547,3.199353837,3.199353837,0,1.60647831,1.446917117,3.053395427,1.759003454
Jeremy Lin,linje01,2018,63,25,2.671667581,-11.73975756,-9.06808998,0.033136719,-7.652103821,-7.618967102,2.335943961,-11.5800758,-9.244131843,-0.085254751,-0.085254751,0,2.151577547,-11.17791726,-9.026339708,2.9005901
Jeremy Lin,linje01,2019,3236,1463,-0.765227099,0.691757701,-0.073469398,-6.103109537,1.707800048,-4.395309489,-1.90746227,0.967305999,-0.940156272,1.381790206,1.606885896,-0.22509569,-1.386080464,0.051334654,-1.33474581,1.030120401
Nassir Little,littlna01,2020,1244,573,-1.99809479071789,-1.38297885494738,-3.38107364566526,0.256762421330295,-2.02984874863259,-1.7730863273023,-1.66181412336803,-1.53992184295788,-3.2017359663259,-0.131669204859503,-0.131669204859503,0,-1.15765071833715,-2.46637596468118,-3.62402668301833,-0.304130340815532
Shaun Livingston,livinsh01,2014,4382,2299,-0.065406387,0.477618036,0.412211649,0.249866237,-1.297101986,-1.047235749,-0.014177093,0.147197272,0.133020178,3.277846344,3.846991279,-0.569144934,-0.16786199,0.239762699,0.071900709,-1.341983801
Shaun Livingston,livinsh01,2015,3751,1843,-0.923200394,0.016699774,-0.90650062,-3.951450688,-1.405381879,-5.356832567,-1.663726227,-0.356777112,-2.020503339,0.717843152,-0.034342858,0.75218601,-1.721054661,-0.391591206,-2.112645867,-1.372726016
Shaun Livingston,livinsh01,2016,4199,2034,0.369096084,-0.858933018,-0.489836934,-1.673312395,0.218733909,-1.454578485,-0.088607089,-0.738739869,-0.827346958,1.978217962,1.722459386,0.255758575,-0.30602306,-0.350289737,-0.656312798,-1.150695884
Shaun Livingston,livinsh01,2017,3197,1565,-1.456859953,-0.990752304,-2.447612257,-3.417842191,0.584437927,-2.833404264,-2.030307146,-0.795726766,-2.826033912,-0.059953838,-0.047811641,-0.012142197,-1.628366996,-0.665082093,-2.293449089,-1.55801686
Shaun Livingston,livinsh01,2018,3107,1491,-1.214601582,-1.769840762,-2.984442344,-0.307241087,2.216478151,1.909237064,-1.165994043,-1.085499849,-2.251493891,0.356816437,0.834171958,-0.477355521,-0.756221048,-0.967738071,-1.723959118,-0.66348028
Shaun Livingston,livinsh01,2019,2685,1289,-0.862444387,-1.10675281,-1.969197198,-2.002082049,-0.247694794,-2.249776843,-1.192036925,-1.014206717,-2.206243642,0.327314611,0.593167375,-0.265852764,-1.205858113,-1.188960159,-2.394818272,-1.347684772
Zach Lofton,loftoza01,2019,9,4,-20.66040603,14.19936102,-6.461045013,7.331692155,1.600671491,8.932363646,-16.06603799,12.48042121,-3.585616775,-0.001840472,-0.001840472,0,-8.381958217,8.192370057,-0.18958816,8.076560784
Shawn Long,longsh01,2017,491,234,2.911735996,-2.398236499,0.513499497,7.144572922,-2.642718909,4.501854013,4.090978359,-2.592450406,1.498527953,0.510164907,0.510164907,0,2.750341809,-1.137470564,1.612871245,0.569871224
Kevon Looney,looneke01,2016,48,21,-0.561666091,-4.845139205,-5.406805296,-8.275780379,-31.52753329,-39.80331367,-2.223280743,-10.74874559,-12.97202633,-0.109469835,-0.109469835,0,-1.720777292,-9.121382213,-10.84215951,-0.045499795
Kevon Looney,looneke01,2017,952,447,-1.911997492,2.111384265,0.199386772,-6.357255485,-0.018150056,-6.375405541,-3.040475686,1.66986409,-1.370611596,0.312932396,0.312932396,0,-2.446742837,1.545724657,-0.90101818,-0.51452072
Kevon Looney,looneke01,2018,2725,1297,-0.856223536,4.580115655,3.723892118,-0.850839547,2.379432706,1.528593159,-0.96743206,4.357938604,3.390506544,4.076902248,2.851030409,1.225871839,-0.961518622,4.088241023,3.126722401,-0.576715116
Kevon Looney,looneke01,2019,4100,1913,0.058661425,2.565982089,2.624643514,2.938762994,2.840844331,5.779607325,0.624270743,2.753754069,3.378024813,5.98262442,4.405894603,1.576729817,-0.001541961,2.694880621,2.693338659,-0.835514303
Kevon Looney,looneke01,2020,563,262,-4.6043714321942,1.17597389576684,-3.42839753642737,-7.27450849546358,-1.59411897127181,-8.86862746673539,-5.39396622311689,0.742478246018433,-4.65148797709846,-0.252863841597962,-0.252863841597962,0,-6.10660954020807,0.319668807400116,-5.78694073280795,-0.527286738100913
Brook Lopez,lopezbr01,2014,1035,533,1.808045945,3.051362985,4.859408929,-1.562466258,-1.544739608,-3.107205865,1.244286186,2.2948971,3.539183286,1.695009246,1.695009246,0,0.65497393,1.614028253,2.269002182,-0.855244776
Brook Lopez,lopezbr01,2015,4587,2334,0.304384199,1.085974437,1.390358636,0.826789769,-0.896971851,-0.070182082,0.446184058,0.767659997,1.213844055,4.722776166,3.863092447,0.859683719,0.455646691,0.816259941,1.271906632,-0.345763609
Brook Lopez,lopezbr01,2016,4931,2457,-0.234326682,1.915552253,1.681225571,0.489652784,3.556067807,4.045720591,-0.058531786,2.460408483,2.401876696,6.423569828,6.423569828,0,0.062727227,1.618009983,1.680737211,-0.52384399
Brook Lopez,lopezbr01,2017,4766,2222,-0.680760392,0.361155909,-0.319604483,1.557556608,-0.587780329,0.969776279,-0.144764987,0.219580287,0.074815301,3.24318167,3.24318167,0,-0.454138733,-0.450652683,-0.904791416,1.249390037
Brook Lopez,lopezbr01,2018,3688,1735,-0.955249701,0.87676965,-0.078480051,0.602001704,-3.103540455,-2.50153875,-0.658904031,0.084075889,-0.574828143,1.943187572,1.943187572,0,-0.899637203,-0.056653435,-0.956290638,0.91352286
Brook Lopez,lopezbr01,2019,5994,2760,-1.146274454,1.898630758,0.752356304,2.418970871,0.46143556,2.880406431,-0.514036892,1.638571466,1.124534574,5.568199471,3.454799814,2.113399657,-0.019588203,2.097914673,2.07832647,0.279875965
Brook Lopez,lopezbr01,2020,4729,2145,-1.78878155993113,3.78585404216892,1.9970724822378,0.63617572156915,1.16925921460066,1.80543493616981,-1.41417735333113,3.30422255194768,1.89004519861654,5.07591085694209,4.78278776153042,0.293123095411672,-1.34450908496665,3.32847365334037,1.98396456837373,0.170110147549847
Robin Lopez,lopezro01,2014,5926,2970,0.642433658,1.937374428,2.579808086,1.227031876,-1.561003896,-0.33397202,0.756171459,1.351818384,2.107989843,7.255095304,7.458790342,-0.203695037,0.635288533,1.670855142,2.306143675,-1.012420793
Robin Lopez,lopezro01,2015,3464,1755,-0.945172885,2.085499152,1.140326268,-0.441461406,-1.403966869,-1.845428276,-0.914540772,1.46047645,0.545935678,2.926977521,2.820370689,0.106606832,-1.381434342,1.378628502,-0.002805841,-0.822646368
Robin Lopez,lopezro01,2016,4348,2219,-0.132910625,0.439607638,0.306697013,0.194567992,-2.637323091,-2.442755099,-0.058661027,-0.159380324,-0.218041351,2.841530289,2.841530289,0,-0.614994971,-0.33272103,-0.947716001,-0.851673942
Robin Lopez,lopezro01,2017,4851,2433,-2.780662353,1.61436071,-1.166301643,0.813157868,-0.741852843,0.071305025,-2.186859129,1.215319084,-0.971540045,2.192643197,1.929783477,0.26285972,-2.775754293,1.142902009,-1.632852284,-1.250385239
Robin Lopez,lopezro01,2018,3486,1690,-4.605826902,-0.439919363,-5.045746265,-2.06453529,1.834762955,-0.229772336,-4.299165346,0.054906402,-4.244258944,-1.278927566,-1.278927566,0,-4.548506092,-0.63561494,-5.184121032,-0.729824062
Robin Lopez,lopezro01,2019,3352,1606,-2.587289907,-0.161280353,-2.748570261,1.36664007,-0.499158546,0.867481524,-1.85418231,-0.174085893,-2.028268203,0.58618141,0.58618141,0,-2.83561069,-1.29825173,-4.13386242,-0.894765288
Robin Lopez,lopezro01,2020,2172,979,-3.74790540083707,1.55735285048395,-2.19055255035312,-3.50159245717649,-0.58335356204495,-4.08494601922143,-3.9633465670845,1.03388437254028,-2.92946219454423,-0.091158706144297,-0.026523885936833,-0.064634820207464,-4.50736528537337,0.460068620313751,-4.04729666505962,-0.431199043787152
Kevin Love,loveke01,2014,5854,2797,5.691680275,0.925608812,6.617289087,4.195011671,0.50935261,4.704364281,5.681616554,0.884102594,6.565719148,13.57725105,13.57725105,0,5.988344167,1.029530669,7.017874836,2.045064673
Kevin Love,loveke01,2015,5159,2639,1.889568179,1.434648509,3.324216688,1.536179407,1.578645878,3.114825285,1.857008659,1.552954414,3.409963072,8.325963588,7.757798595,0.568164993,2.959288814,0.976238307,3.935527121,0.151071383
Kevin Love,loveke01,2016,5902,3037,2.443236485,1.76105064,4.204287124,4.074000971,-0.898423437,3.175577534,2.833487631,1.280336568,4.113824199,10.74850265,7.797562929,2.950939723,3.908222776,1.144156328,5.052379105,0.053142061
Kevin Love,loveke01,2017,5017,2463,2.891015793,1.833607731,4.724623524,2.269594865,1.391026047,3.660620913,2.817388174,1.877122587,4.694510761,9.536085206,6.82045612,2.715629086,3.734304392,1.811073195,5.545377587,0.991165521
Kevin Love,loveke01,2018,4662,2311,1.986603664,-0.236676854,1.74992681,0.292866645,-0.823129616,-0.530262971,1.6984482,-0.321745676,1.376702524,4.892562897,3.818966121,1.073596775,2.560886172,0.053679115,2.614565287,0.304896488
Kevin Love,loveke01,2019,1249,598,1.585362059,1.355374652,2.940736711,2.106102425,1.259523362,3.365625788,1.856373505,1.521788277,3.378161783,1.887343404,1.887343404,0,2.121478634,0.181299418,2.302778052,0.961721467
Kevin Love,loveke01,2020,3715,1780,1.22694319414661,-1.00236008973621,0.224583104410397,1.80402506805506,-3.54544810916548,-1.74142304111042,1.468075702065,-1.51641260094006,-0.048336898875057,2.4812380281858,2.4812380281858,0,2.55826203910928,-1.74457504803286,0.813686991076427,1.15300926742326
Kyle Lowry,lowryky01,2014,6131,3133,4.63223008,0.924230169,5.556460249,1.948384531,2.191796357,4.140180888,4.335342181,1.242195459,5.57753764,13.46320289,12.45742714,1.005775746,4.261842285,1.701058237,5.962900522,0.912963951
Kyle Lowry,lowryky01,2015,5047,2545,3.174492573,0.001082361,3.175574934,2.082105352,2.555870238,4.637975591,3.060665355,0.573507809,3.634173164,8.342475423,8.265016499,0.077458925,3.719395768,0.917948834,4.637344603,0.604506535
Kyle Lowry,lowryky01,2016,7003,3617,4.55067781,0.251136587,4.801814397,7.108049784,1.072795357,8.180845141,5.328884573,0.430835965,5.759720538,15.81697712,12.44125634,3.375720781,5.828236164,1.279716369,7.107952533,0.078721998
Kyle Lowry,lowryky01,2017,5046,2544,6.141412424,-1.036919076,5.104493348,5.312927581,2.197735591,7.510663172,6.320909654,-0.434616414,5.88629324,11.2625947,10.04119313,1.221401571,5.919229501,0.689057484,6.608286986,0.174150788
Kyle Lowry,lowryky01,2018,5919,2871,5.473086189,0.33124363,5.804329818,1.596965698,0.757790146,2.354755844,4.924135746,0.422859683,5.346995429,12.01677693,10.73009898,1.286677953,5.106780075,0.888088192,5.994868267,1.051327206
Kyle Lowry,lowryky01,2019,6476,3114,3.081126425,1.97412178,5.055248206,5.209517322,1.447211815,6.656729137,3.668073526,1.935975743,5.60404927,13.54742501,9.106442843,4.440982163,4.119853895,2.833296605,6.9531505,0.933738638
Kyle Lowry,lowryky01,2020,5309,2511,3.81405452589696,1.74819295215479,5.56224747805175,-0.166069812887594,0.995741847133018,0.829672034245425,3.199237081868,1.63711363841656,4.83635072028456,9.91855486842377,7.31933222087597,2.5992226475478,3.54132649368493,2.21416374989688,5.75549024358182,0.980021408312403
Jordan Loyd,loydjo01,2019,127,55,5.751692276,-5.79960965,-0.047917374,-8.972198735,-1.744192632,-10.71639137,2.929955623,-5.414119096,-2.484163473,0.007416708,0.007416708,0,-0.232077363,-6.426698086,-6.65877545,-0.586513594
John Lucas III,lucasjo02,2014,1173,591,-3.342463033,-1.242410381,-4.584873414,-6.970040045,0.596781525,-6.37325852,-4.250287979,-0.879417256,-5.129705235,-0.706229747,-0.706229747,0,-4.249958151,-1.87696746,-6.126925612,-1.512946151
John Lucas III,lucasjo02,2015,531,272,-1.58741961,-3.305934029,-4.89335364,-3.990650026,-1.940916015,-5.931566042,-2.191973992,-3.224091906,-5.416065898,-0.361956921,-0.361956921,0,-1.569749694,-3.830354912,-5.400104606,-2.079919229
John Lucas III,lucasjo02,2017,25,11,-3.771303131,9.789241609,6.017938478,-9.576346841,21.63284877,12.05650193,-5.201044337,12.8767951,7.675750764,0.057059023,0.057059023,0,-3.525366383,8.295254652,4.769888269,-2.434818697
Kalin Lucas,lucaska01,2015,13,6,-5.664263079,-4.686523921,-10.350787,-20.31140596,-13.35660042,-33.66800638,-9.071356506,-6.856643635,-15.92800014,-0.040183746,-0.040183746,0,-10.61831355,3.404336011,-7.21397754,-0.372609737
Kalin Lucas,lucaska01,2019,13,6,-2.713627341,2.112140168,-0.601487174,-36.83780048,25.49909985,-11.33870063,-9.972540692,7.201324543,-2.771216149,-6.39651E-05,-6.39651E-05,0,-8.652689055,2.685310945,-5.96737811,-1.540640652
Timothe Luwawu-Cabarrot,luwawti01,2017,2523,1190,-2.057072146,-1.159948193,-3.217020339,-1.131332543,3.121567418,1.990234875,-1.91325897,-0.321002338,-2.234261308,0.315932017,0.315932017,0,-2.189031263,-0.950845594,-3.139876857,0.879476984
Timothe Luwawu-Cabarrot,luwawti01,2018,1730,807,-2.198449891,-0.632285231,-2.830735121,-4.084475102,1.018935354,-3.065539748,-2.739761362,-0.384292799,-3.12405416,-0.155137462,-0.155137462,0,-2.264468711,-0.724357416,-2.988826127,0.726289867
Timothe Luwawu-Cabarrot,luwawti01,2019,1441,669,-3.348552973,-2.47332128,-5.821874254,-5.255765019,-3.260404032,-8.516169051,-3.899946948,-2.758354835,-6.658301783,-1.315781781,-1.315781781,0,-4.383572565,-3.010067349,-7.393639914,0.098439221
Timothe Luwawu-Cabarrot,luwawti01,2020,2132,984,0.219153305237123,0.295185236832356,0.514338542069479,-1.80302810795124,3.95941077520058,2.15638266724935,-0.16746517723272,1.09288918954052,0.925424012307802,1.86021700915598,1.60739344796533,0.252823561190648,0.435874989861211,0.288663045226581,0.724538035087792,0.40793286278436
Tyler Lydon,lydonty01,2018,4,2,-7.459150971,15.30853429,7.849383319,-32.21815046,-77.12526646,-109.3434169,-13.12225207,-2.998253682,-16.12050575,-0.013078053,-0.013078053,0,-12.78963865,-0.696655793,-13.48629445,-4.109492423
Tyler Lydon,lydonty01,2019,206,94,-1.394504712,-5.317578351,-6.712083063,-4.926460813,0.169407558,-4.757053255,-2.24951349,-4.542646346,-6.792159836,-0.193663618,-0.193663618,0,-3.117073684,-5.380781911,-8.497855596,-0.10173472
Trey Lyles,lylestr01,2016,2664,1382,-2.692178746,0.180892834,-2.511285912,-1.940741752,-0.876838239,-2.817579991,-2.68908201,-0.075626801,-2.76470881,-0.010288281,-0.010288281,0,-2.631877939,-0.275417227,-2.907295166,-0.780533239
Trey Lyles,lylestr01,2017,2297,1168,-3.033753805,0.217032616,-2.816721189,-2.688639255,0.172954644,-2.515684611,-3.154541771,0.169658011,-2.98488376,-0.139250903,-0.23441992,0.095169017,-2.45860417,-0.142047515,-2.600651685,-0.022648236
Trey Lyles,lylestr01,2018,2868,1391,1.226551813,0.071635043,1.298186856,-1.554658855,0.222864654,-1.331794201,0.670215541,0.144500295,0.814715836,2.52515009,2.52515009,0,1.550722799,-0.990499839,0.56022296,-0.183767354
Trey Lyles,lylestr01,2019,2370,1128,-3.312056992,-0.948020186,-4.260077178,-3.327759342,1.154660444,-2.173098897,-3.561724153,-0.602681945,-4.164406098,-0.815563158,-0.779192867,-0.036370291,-2.010036979,-1.428596046,-3.438633025,0.164163808
Trey Lyles,lylestr01,2020,2669,1271,-1.26118784522504,-1.53580396055231,-2.79699180577735,2.31177847981585,-1.6998871314303,0.611891348385544,-0.596569938966501,-1.63310266323,-2.2296726021965,0.337169031644113,0.337169031644113,0,-0.650184149352763,-1.48045405442916,-2.13063820378192,-0.074035518360875
Scott Machado,machasc01,2019,39,19,15.33513875,6.905391479,22.24053023,5.144281345,-1.718515533,3.425765812,14.20525569,5.550532122,19.75578782,0.214952661,0.214952661,0,11.22650799,3.283330663,14.50983866,-1.50134931
Shelvin Mack,macksh01,2014,3225,1608,1.077862232,0.071116045,1.148978277,1.903746959,-1.789631757,0.114115202,1.332437075,-0.312265982,1.020171093,3.109258605,2.391691869,0.717566736,1.317768047,-1.296505145,0.021262902,-0.738388476
Shelvin Mack,macksh01,2015,1858,932,0.119756531,-2.200574527,-2.080817996,-3.095873496,0.321503796,-2.7743697,-0.58202774,-1.837587844,-2.419615584,0.157336736,0.116186621,0.041150115,-0.471652247,-2.168383143,-2.64003539,-0.554932636
Shelvin Mack,macksh01,2016,2064,1058,-0.765058429,0.855674849,0.090616421,0.986419601,1.181247681,2.167667281,-0.443438643,0.924085531,0.480646888,1.780029789,1.780029789,0,-0.531382677,1.285402005,0.754019328,-0.298540958
Shelvin Mack,macksh01,2017,2661,1360,-1.733340656,-2.544546103,-4.277886758,-2.015854205,-0.951539079,-2.967393284,-1.902703763,-2.420815932,-4.323519695,-1.087300111,-1.041711997,-0.045588114,-1.367700102,-0.964873999,-2.3325741,-0.776020743
Shelvin Mack,macksh01,2018,2779,1365,0.251968133,-0.231208524,0.020759609,-1.016835437,1.529748487,0.512913051,0.046016324,0.152670251,0.198686575,2.031179847,2.031179847,0,-0.903290897,-0.376554569,-1.279845465,-1.079781694
Shelvin Mack,macksh01,2019,2547,1246,-2.158388735,-1.678133504,-3.836522239,-4.928082552,-2.626011885,-7.554094437,-2.82374715,-2.007175374,-4.830922524,-1.322597655,-1.322597655,0,-3.084314603,-1.165656196,-4.249970799,-1.433529686
Daryl Macon,maconda01,2019,189,90,-3.614062881,-5.179007576,-8.793070457,-4.415403412,1.898796823,-2.516606589,-4.008584149,-4.029607666,-8.038191815,-0.24164335,-0.24164335,0,-4.228749392,-5.129121075,-9.357870467,-0.495182351
Daryl Macon,maconda01,2020,29,14,-8.77864761351519,3.48602672920786,-5.29262088430733,-17.1158625725125,22.3294060843611,5.21354351184865,-11.1290179764091,7.6173240630297,-3.51169391337937,-0.005405805549392,-0.005405805549392,0,-13.2209037853319,1.41275082509948,-11.8081529602324,-0.653498560277144
J.P. Macura,macurjp01,2019,37,17,-13.31683778,8.539960827,-4.776876952,-12.22125642,10.91718861,-1.304067813,-13.82675561,9.669288161,-4.157467451,-0.01211795,-0.01211795,0,-10.83594525,4.366235932,-6.469709316,-0.747835055
J.P. Macura,macurjp01,2020,2,1,-3.77908162688672,3.75783398270815,-0.021247644178573,29.3150913351253,66.5234614064033,95.8385527415286,2.86117265032037,16.8798066089784,19.7409792592988,0.011003903535331,0.011003903535331,0,-1.32328725244938,6.23279288446411,4.90950563201473,-4.19092447673751
Josh Magette,magetjo01,2018,449,216,0.216966355,-0.588871577,-0.371905222,0.174627056,1.065923052,1.240550108,0.262927932,-0.225563246,0.037364686,0.303199003,0.303199003,0,-0.876000932,-0.491865586,-1.367866518,-1.284454299
Josh Magette,magetjo01,2020,79,38,-7.23596634538712,10.8972435090796,3.6612771636925,-7.60252914211471,11.2977565507729,3.6952274086582,-7.72725369306235,11.6195090513711,3.89225535830875,0.131825625428543,0.131825625428543,0,-5.78638798837197,8.70450413051467,2.9181161421427,2.41686333253907
Ian Mahinmi,mahinia01,2014,2928,1489,-3.069157379,3.924014252,0.854856873,-6.086997504,1.87735405,-4.209643454,-3.854013914,3.624586707,-0.229427206,1.925716795,1.652914698,0.272802098,-4.608425097,3.709411444,-0.899013652,0.204237438
Ian Mahinmi,mahinia01,2015,2264,1146,-3.109953068,2.733743255,-0.376209814,-0.60805072,0.708495769,0.10044505,-2.770728638,2.432057486,-0.338671152,1.41023173,1.41023173,0,-2.772579624,2.493726616,-0.278853008,0.024063743
Ian Mahinmi,mahinia01,2016,4064,1988,-2.825835765,2.771627781,-0.054207984,-1.349125415,2.236712888,0.887587472,-2.68678401,2.772922789,0.086138778,2.822582906,3.208511612,-0.385928706,-2.624519597,2.940745297,0.316225701,0.254466463
Ian Mahinmi,mahinia01,2017,1278,618,-2.959304301,2.428168156,-0.531136144,-3.428323675,1.206164764,-2.222158911,-3.233350364,2.308386407,-0.924963957,0.568695854,0.731101181,-0.162405327,-2.329911625,2.60387904,0.273967415,0.133137479
Ian Mahinmi,mahinia01,2018,2459,1197,-2.541748292,1.599137566,-0.942610726,0.013914222,0.880647017,0.894561239,-2.170315951,1.532253917,-0.638062034,1.301847377,0.901149823,0.400697554,-2.32594328,1.610619427,-0.715323853,0.472066111
Ian Mahinmi,mahinia01,2019,1044,498,-2.434340788,2.890595482,0.456254694,-4.687939125,3.36099095,-1.326948175,-3.072572211,3.238064544,0.165492334,0.740695913,0.740695913,0,-2.642545068,2.996973018,0.35442795,-0.009797327
Ian Mahinmi,mahinia01,2020,1718,808,-2.97162104587005,3.02029306586061,0.04867201999056,-0.735457324802462,-0.314609834620386,-1.05006715942285,-2.69844475071288,2.60097586889757,-0.09746888181531,1.09269969702227,1.09269969702227,0,-2.48167543981874,2.26913000587386,-0.212545433944878,-0.073203731312639
Thon Maker,makerth01,2017,1330,678,-1.721911155,-0.594471272,-2.316382427,-1.508673104,0.201915398,-1.306757706,-1.777125702,-0.489514786,-2.266640489,0.181091689,-0.121113258,0.302204946,-1.561232014,0.17092241,-1.390309604,0.288484592
Thon Maker,makerth01,2018,2754,1368,-3.234139808,-2.77381834,-6.007958148,-1.529495776,-3.086304429,-4.615800205,-3.109363113,-3.00467651,-6.114039623,-2.286167237,-2.683283546,0.397116308,-2.496699447,-2.086104539,-4.582803986,-0.264443367
Thon Maker,makerth01,2019,2196,1041,-2.649858994,0.091831826,-2.558027169,-2.816799931,1.915205763,-0.901594168,-2.864063999,0.433290743,-2.430773256,0.144044502,0.286765297,-0.142720795,-2.035045723,-0.105443152,-2.140488875,-0.065719394
Thon Maker,makerth01,2020,1593,776,-1.90697624028922,-0.286866106322393,-2.19384234661161,-3.57004224362356,-2.38977239607593,-5.9598146396995,-2.34313173019015,-0.657982806307345,-3.00111453649749,-0.099390174102132,-0.099390174102132,0,-2.42202010054247,-0.509600836277044,-2.93162093681952,-0.030694720050793
Terance Mann,mannte01,2020,863,389,-1.59408640354523,0.343462218356202,-1.25062418518902,-3.53158922129904,3.302139116053,-0.229450105246047,-2.13879778912276,0.920242394954501,-1.21855539416826,0.299833199706023,0.216661282870725,0.083171916835298,-2.70921136803132,0.545786049663099,-2.16342531836822,-0.752852571701809
Devyn Marble,marblde01,2015,448,208,-3.621129008,0.305708859,-3.315420149,-0.255272447,2.877875598,2.622603152,-3.092468404,0.899071725,-2.193396679,0.059879732,0.059879732,0,-3.027030964,-0.362341036,-3.389372,1.318415715
Devyn Marble,marblde01,2016,525,249,-4.765091498,0.682994378,-4.08209712,-4.083945418,4.044497961,-0.039447457,-4.893630491,1.449151702,-3.444478788,-0.088469466,-0.088469466,0,-3.966893491,0.38903891,-3.577854581,0.269141081
Shawn Marion,mariosh01,2014,5188,2602,-1.610371439,0.591526364,-1.018845075,-0.194691737,-3.244186115,-3.438877852,-1.446409965,-0.176314217,-1.622724182,1.499078034,1.327898125,0.17117991,-0.214884797,-0.19549032,-0.410375117,-0.152680708
Shawn Marion,mariosh01,2015,2220,1126,-2.093920418,-0.437226775,-2.531147194,-1.126550591,-1.671376949,-2.79792754,-2.083992513,-0.717322957,-2.80131547,-0.029802571,-0.014222117,-0.015580454,-1.855269071,-2.075638687,-3.930907759,-0.793651644
