bbref_ID,yearID,gameNum,gameID,lgID,startingPos,OFF600,DEF600,PITCH200,asg_PA,asg_IP,OFFper9innASG,DEFper9innASG,PITper9innASG,TOTper9innASG
sweenmi01,2005,0,ALS200507120,AL,NULL,9.229932541,-12.54062454,0,1,0,0.015822741,-0.021498213,0,-0.005675472
anderga01,2005,0,ALS200507120,AL,NULL,0.438852814,-8.779993757,0,2,0,0.001504638,-0.030102836,0,-0.028598198
bondsba01,2003,0,ALS200307150,NL,10,78.5033422,-4.657953881,0,3,0,0.381908151,-0.022660316,0,0.359247835
pujolal01,2003,0,ALS200307150,NL,7,45.85638689,-4.328836239,0,3,0,0.223085125,-0.021059203,0,0.202025922
schmija01,2003,0,ALS200307150,NL,1,0,0,14.15429915,0,2,0,0,0.159235865,0.159235865
edmonji01,2003,0,ALS200307150,NL,8,28.57813872,8.083527309,0,2,0,0.092685855,0.026216845,0,0.118902701
heltoto01,2003,0,ALS200307150,NL,3,38.49107935,-5.503282706,0,2,0,0.124835933,-0.017848484,0,0.106987449
sheffga01,2003,0,ALS200307150,NL,9,35.43414338,-8.816079229,0,2,0,0.114921546,-0.028592689,0,0.086328857
woodke02,2003,0,ALS200307150,NL,NULL,0,0,14.98536188,0,1,0,0,0.084292661,0.084292661
rolensc01,2003,0,ALS200307150,NL,5,19.59945226,5.868927905,0,2,0,0.063565791,0.019034361,0,0.082600152
jonesan01,2003,0,ALS200307150,NL,NULL,8.75573956,16.3169713,0,2,0,0.028396993,0.052919907,0,0.0813169
wagnebi02,2003,0,ALS200307150,NL,NULL,0,0,13.87066135,0,1,0,0,0.07802247,0.07802247
lopezja01,2003,0,ALS200307150,NL,2,9.136057336,9.647711548,0,2,0,0.029630456,0.031289875,0,0.060920332
gagneer01,2003,0,ALS200307150,NL,NULL,0,0,10.42178356,0,1,0,0,0.058622533,0.058622533
renteed01,2003,0,ALS200307150,NL,6,9.5233845,8.449655728,0,2,0,0.030886652,0.027404289,0,0.058290941
vidrojo01,2003,0,ALS200307150,NL,4,14.47049027,2.223852878,0,2,0,0.04693132,0.007212496,0,0.054143816
furcara02,2003,0,ALS200307150,NL,NULL,-0.519580731,10.90319511,0,3,0,-0.00252769,0.053042571,0,0.050514881
loducpa01,2003,0,ALS200307150,NL,NULL,-0.226059672,13.72922478,0,2,0,-0.000733167,0.044527215,0,0.043794049
williwo02,2003,0,ALS200307150,NL,NULL,0,0,5.140975598,0,1,0,0,0.028917988,0.028917988
gonzalu01,2003,0,ALS200307150,NL,NULL,22.02210679,-6.952577957,0,1,0,0.035711525,-0.011274451,0,0.024437074
castilu01,2003,0,ALS200307150,NL,NULL,3.669699755,3.623606652,0,2,0,0.011901729,0.011752238,0,0.023653967
sexsori01,2003,0,ALS200307150,NL,NULL,17.34392484,-10.26057973,0,2,0,0.056250567,-0.033277556,0,0.022973011
booneaa01,2003,0,ALS200307150,NL,NULL,4.720748707,3.959851996,0,1,0,0.007655268,0.006421382,0,0.01407665
ortizru01,2003,0,ALS200307150,NL,NULL,0,0,1.89218669,0,1,0,0,0.01064355,0.01064355
lowelmi01,2003,0,ALS200307150,NL,NULL,5.282405028,0.975252435,0,1,0,0.008566062,0.00158149,0,0.010147553
wilsopr01,2003,0,ALS200307150,NL,NULL,3.12379199,-0.515206257,0,2,0,0.010131217,-0.001670939,0,0.008460278
whitero02,2003,0,ALS200307150,NL,NULL,5.973486107,-1.708343024,0,1,0,0.009686734,-0.002770286,0,0.006916448
wolfra02,2003,0,ALS200307150,NL,NULL,0,0,-1.376996785,0,1,0,0,-0.007745607,-0.007745607
rodrial01,2003,0,ALS200307150,AL,6,36.61170665,6.756382891,0,3,0,0.183058533,0.033781914,0,0.216840448
muldema01,2003,0,ALS200307150,AL,NULL,0,0,15.83029582,0,2,0,0,0.158302958,0.158302958
loaizes01,2003,0,ALS200307150,AL,1,0,0,9.997482936,0,2,0,0,0.099974829,0.099974829
suzukic01,2003,0,ALS200307150,AL,9,17.08273729,1.98713117,0,3,0,0.085413686,0.009935656,0,0.095349342
delgaca01,2003,0,ALS200307150,AL,3,29.16482837,-10.10600406,0,3,0,0.145824142,-0.05053002,0,0.095294122
boonebr01,2003,0,ALS200307150,AL,NULL,20.57633407,3.112272844,0,2,0,0.06858778,0.010374243,0,0.078962023
foulkke01,2003,0,ALS200307150,AL,NULL,0,0,13.4794582,0,1,0,0,0.067397291,0.067397291
donnebr01,2003,0,ALS200307150,AL,NULL,0,0,12.80108268,0,1,0,0,0.064005413,0.064005413
posadjo01,2003,0,ALS200307150,AL,2,15.44676273,3.607218349,0,2,0,0.051489209,0.012024061,0,0.06351327
anderga01,2003,0,ALS200307150,AL,7,10.21483069,-1.740974894,0,4,0,0.068098871,-0.011606499,0,0.056492372
moyerja01,2003,0,ALS200307150,AL,NULL,0,0,11.1424363,0,1,0,0,0.055712181,0.055712181
glaustr01,2003,0,ALS200307150,AL,5,10.35800929,-0.158499385,0,3,0,0.051790046,-0.000792497,0,0.05099755
soriaal01,2003,0,ALS200307150,AL,4,14.20795939,-4.212371602,0,3,0,0.071039797,-0.021061858,0,0.049977939
giambja01,2003,0,ALS200307150,AL,NULL,38.71544467,-9.219175841,0,1,0,0.064525741,-0.015365293,0,0.049160448
martied01,2003,0,ALS200307150,AL,10,20.50948474,-10.91242581,0,3,0,0.102547424,-0.054562129,0,0.047985295
garcino01,2003,0,ALS200307150,AL,NULL,14.02090621,11.49304523,0,1,0,0.023368177,0.019155075,0,0.042523252
hasegsh01,2003,0,ALS200307150,AL,NULL,0,0,11.40407556,0,0.667,0,0,0.038032592,0.038032592
clemero02,2003,0,ALS200307150,AL,NULL,0,0,7.431604333,0,1,0,0,0.037158022,0.037158022
blaloha01,2003,0,ALS200307150,AL,NULL,2.060041984,16.30638095,0,1,0,0.003433403,0.027177302,0,0.030610705
ordonma01,2003,0,ALS200307150,AL,NULL,24.87875357,-7.266169237,0,1,0,0.041464589,-0.012110282,0,0.029354307
wellsve01,2003,0,ALS200307150,AL,NULL,11.00936356,-4.850158895,0,2,0,0.036697879,-0.016167196,0,0.020530682
guarded01,2003,0,ALS200307150,AL,NULL,0,0,6.94281204,0,0.333,0,0,0.011559782,0.011559782
hernara02,2003,0,ALS200307150,AL,NULL,-7.33476536,12.15195981,0,1,0,-0.012224609,0.020253266,0,0.008028657
morame01,2003,0,ALS200307150,AL,NULL,9.469639641,9.492634921,0,0,0,0,0,0,0
evereca01,2003,0,ALS200307150,AL,NULL,5.89449358,-7.911103739,0,1,0,0.009824156,-0.013185173,0,-0.003361017
matsuhi01,2003,0,ALS200307150,AL,8,5.120624799,-7.884353245,0,2,0,0.017068749,-0.026281177,0,-0.009212428
johnsra05,2001,0,ALS200107100,NL,1,0,0,29.32673029,0,2,0,0,0.329966962,0.329966962
bondsba01,2001,0,ALS200107100,NL,7,66.44795733,-6.374981082,0,2,0,0.24917984,-0.023906179,0,0.225273661
sosasa01,2001,0,ALS200107100,NL,9,44.13149795,-4.445004771,0,2,0,0.165493117,-0.016668768,0,0.148824349
heltoto01,2001,0,ALS200107100,NL,3,38.21141058,-0.200856399,0,2,0,0.14329279,-0.000753211,0,0.142539578
walkela01,2001,0,ALS200107100,NL,10,33.18427709,1.04371699,0,2,0,0.124441039,0.003913939,0,0.128354978
jonesch06,2001,0,ALS200107100,NL,5,35.20326151,-4.556859226,0,2,0,0.132012231,-0.017088222,0,0.114924009
gonzalu01,2001,0,ALS200107100,NL,8,29.3003963,0.274811069,0,2,0,0.109876486,0.001030542,0,0.110907028
floydcl01,2001,0,ALS200107100,NL,NULL,27.05892054,-1.337377887,0,2,0,0.101470952,-0.005015167,0,0.096455785
kentje01,2001,0,ALS200107100,NL,4,22.90661598,2.313365298,0,2,0,0.08589981,0.00867512,0,0.09457493
piazzmi01,2001,0,ALS200107100,NL,2,24.816627,-0.003086327,0,2,0,0.093062351,-1.16E-05,0,0.093050778
berkmla01,2001,0,ALS200107100,NL,NULL,29.33630177,-5.776658081,0,2,0,0.110011132,-0.021662468,0,0.088348664
aurilri01,2001,0,ALS200107100,NL,6,9.728431561,7.083901355,0,2,0,0.036481618,0.02656463,0,0.063046248
gilesbr02,2001,0,ALS200107100,NL,NULL,35.61361358,-4.48851673,0,1,0,0.066775525,-0.008415969,0,0.058359557
pujolal01,2001,0,ALS200107100,NL,NULL,27.59090476,0.055448078,0,1,0,0.051732946,0.000103965,0,0.051836912
kleskry01,2001,0,ALS200107100,NL,NULL,25.29730775,-12.03033201,0,2,0,0.094864904,-0.045113745,0,0.049751159
guerrvl01,2001,0,ALS200107100,NL,NULL,27.52141054,-1.946678246,0,1,0,0.051602645,-0.003650022,0,0.047952623
nevinph01,2001,0,ALS200107100,NL,NULL,25.66897303,-0.285954466,0,1,0,0.048129324,-0.000536165,0,0.04759316
parkch01,2001,0,ALS200107100,NL,NULL,0,0,7.473689981,0,1,0,0,0.042044762,0.042044762
morrima01,2001,0,ALS200107100,NL,NULL,0,0,6.824478874,0,1,0,0,0.038392493,0.038392493
burkejo03,2001,0,ALS200107100,NL,NULL,0,0,6.633267736,0,1,0,0,0.037316796,0.037316796
liebejo01,2001,0,ALS200107100,NL,NULL,0,0,6.052368158,0,1,0,0,0.034048827,0.034048827
johnsch04,2001,0,ALS200107100,NL,NULL,4.173577768,12.40885751,0,1,0,0.007825458,0.023266608,0,0.031092066
aloumo01,2001,0,ALS200107100,NL,NULL,21.03503017,-11.15694712,0,1,0,0.039440682,-0.020919276,0,0.018521406
wagnebi02,2001,0,ALS200107100,NL,NULL,0,0,7.966043631,0,0.333,0,0,0.014923261,0.014923261
caseyse01,2001,0,ALS200107100,NL,NULL,10.80254016,-4.433080563,0,1,0,0.020254763,-0.008312026,0,0.011942737
shawje01,2001,0,ALS200107100,NL,NULL,0,0,1.539265925,0,0.333,0,0,0.002883598,0.002883598
hamptmi01,2001,0,ALS200107100,NL,NULL,0,0,0.017408819,0,1,0,0,9.79E-05,9.79E-05
rolliji01,2001,0,ALS200107100,NL,NULL,0.364062596,-0.995102423,0,1,0,0.000682617,-0.001865817,0,-0.0011832
sheetbe01,2001,0,ALS200107100,NL,NULL,0,0,-4.502789781,0,0.333,0,0,-0.008435343,-0.008435343
rodrial01,2001,0,ALS200107100,AL,5,41.59026799,5.519370428,0,2,0,0.151237338,0.020070438,0,0.171307776
suzukic01,2001,0,ALS200107100,AL,8,26.09970219,4.885400417,0,3,0,0.142362012,0.026647639,0,0.169009651
clemero02,2001,0,ALS200107100,AL,1,0,0,12.8665938,0,2,0,0,0.128665938,0.128665938
rodriiv01,2001,0,ALS200107100,AL,2,17.36550395,17.16043592,0,2,0,0.063147287,0.062401585,0,0.125548872
camermi01,2001,0,ALS200107100,AL,NULL,11.55592076,10.85699203,0,3,0,0.063032295,0.059219957,0,0.122252252
alomaro01,2001,0,ALS200107100,AL,NULL,27.17405632,3.384757911,0,2,0,0.09881475,0.012308211,0,0.111122961
giambja01,2001,0,ALS200107100,AL,NULL,51.0982108,-8.234108012,0,1,0,0.092905838,-0.014971105,0,0.077934732
martied01,2001,0,ALS200107100,AL,10,31.86097922,-11.00476667,0,2,0,0.115858106,-0.040017333,0,0.075840773
maysjo01,2001,0,ALS200107100,AL,NULL,0,0,12.36495112,0,1,0,0,0.061824756,0.061824756
olerujo01,2001,0,ALS200107100,AL,3,15.15690237,0.021808588,0,2,0,0.055116009,7.93E-05,0,0.055195313
ramirma02,2001,0,ALS200107100,AL,7,40.8106803,-10.96793921,0,1,0,0.074201237,-0.019941708,0,0.054259529
ordonma01,2001,0,ALS200107100,AL,NULL,17.24498662,-8.331186439,0,3,0,0.094063563,-0.045442835,0,0.048620728
boonebr01,2001,0,ALS200107100,AL,4,10.9856023,2.232013043,0,2,0,0.039947645,0.008116411,0,0.048064056
jeterde01,2001,0,ALS200107100,AL,NULL,31.74110073,-6.739421692,0,1,0,0.057711092,-0.012253494,0,0.045457598
glaustr01,2001,0,ALS200107100,AL,NULL,19.61545351,5.385392512,0,1,0,0.035664461,0.009791623,0,0.045456084
willibe02,2001,0,ALS200107100,AL,NULL,26.19908355,-4.560731671,0,1,0,0.047634697,-0.008292239,0,0.039342458
nelsoje01,2001,0,ALS200107100,AL,NULL,0,0,6.816912479,0,1,0,0,0.034084562,0.034084562
stantmi02,2001,0,ALS200107100,AL,NULL,0,0,9.522135704,0,0.667,0,0,0.031756323,0.031756323
garcifr03,2001,0,ALS200107100,AL,NULL,0,0,6.251336017,0,1,0,0,0.03125668,0.03125668
pettian01,2001,0,ALS200107100,AL,NULL,0,0,5.187064317,0,1,0,0,0.025935322,0.025935322
percitr01,2001,0,ALS200107100,AL,NULL,0,0,4.828271305,0,1,0,0,0.024141357,0.024141357
sweenmi01,2001,0,ALS200107100,AL,NULL,19.57466392,-7.974862247,0,1,0,0.035590298,-0.01449975,0,0.021090549
posadjo01,2001,0,ALS200107100,AL,NULL,6.590454567,3.561992023,0,1,0,0.011982645,0.006476349,0,0.018458994
gonzaju03,2001,0,ALS200107100,AL,9,18.84149569,-8.98262203,0,1,0,0.034257265,-0.01633204,0,0.017925225
sasakka01,2001,0,ALS200107100,AL,NULL,0,0,3.041488275,0,1,0,0,0.015207441,0.015207441
quantpa01,2001,0,ALS200107100,AL,NULL,0,0,7.079171631,0,0.333,0,0,0.011786821,0.011786821
clarkto02,2001,0,ALS200107100,AL,NULL,7.946433625,-9.072212327,0,1,0,0.014448061,-0.016494932,0,-0.00204687
guzmacr01,2001,0,ALS200107100,AL,NULL,-6.671281068,5.087384787,0,1,0,-0.012129602,0.009249791,0,-0.002879811
ripkeca01,2001,0,ALS200107100,AL,6,-14.05129989,1.078807403,0,2,0,-0.051095636,0.003922936,0,-0.0471727
schilcu01,1999,0,ALS199907130,NL,1,0,0,16.09891535,0,2,0,0,0.228786102,0.228786102
bagweje01,1999,0,ALS199907130,NL,10,41.51443332,-4.060064732,0,3,0,0.207572167,-0.020300324,0,0.187271843
johnsra05,1999,0,ALS199907130,NL,NULL,0,0,22.81043431,0,1,0,0,0.162082669,0.162082669
mcgwima01,1999,0,ALS199907130,NL,3,44.9012848,-15.66039036,0,3,0,0.224506424,-0.078301952,0,0.146204472
walkela01,1999,0,ALS199907130,NL,9,49.21153824,-6.119486144,0,2,0,0.164038461,-0.020398287,0,0.143640174
larkiba01,1999,0,ALS199907130,NL,6,14.8086149,12.01237065,0,3,0,0.074043074,0.060061853,0,0.134104928
piazzmi01,1999,0,ALS199907130,NL,2,29.78036892,4.019864026,0,2,0,0.099267896,0.013399547,0,0.112667443
sosasa01,1999,0,ALS199907130,NL,8,20.90113392,-1.777703145,0,3,0,0.10450567,-0.008888516,0,0.095617154
jordabr01,1999,0,ALS199907130,NL,NULL,8.984481924,12.36660608,0,2,0,0.029948273,0.04122202,0,0.071170293
millwke01,1999,0,ALS199907130,NL,NULL,0,0,9.90832828,0,1,0,0,0.070404985,0.070404985
hamptmi01,1999,0,ALS199907130,NL,NULL,0,0,12.91038328,0,0.667,0,0,0.061188245,0.061188245
bellja01,1999,0,ALS199907130,NL,4,11.08578141,7.011596155,0,2,0,0.036952605,0.023371987,0,0.060324592
kentje01,1999,0,ALS199907130,NL,NULL,13.65334074,3.075783866,0,2,0,0.045511136,0.010252613,0,0.055763749
willima04,1999,0,ALS199907130,NL,5,2.538982617,8.377425007,0,3,0,0.012694913,0.041887125,0,0.054582038
limajo01,1999,0,ALS199907130,NL,NULL,0,0,6.985948522,0,1,0,0,0.049639615,0.049639615
gonzalu01,1999,0,ALS199907130,NL,NULL,11.04303681,3.178329382,0,2,0,0.036810123,0.010594431,0,0.047404554
burnije01,1999,0,ALS199907130,NL,7,16.50582167,-2.59458646,0,2,0,0.055019406,-0.008648622,0,0.046370784
guerrvl01,1999,0,ALS199907130,NL,NULL,27.2094892,-0.619112744,0,1,0,0.045349149,-0.001031855,0,0.044317294
hoffmtr01,1999,0,ALS199907130,NL,NULL,0,0,9.761281062,0,0.333,0,0,0.02309692,0.02309692
sheffga01,1999,0,ALS199907130,NL,NULL,26.39364755,-15.57398217,0,1,0,0.043989413,-0.025956637,0,0.018032776
caseyse01,1999,0,ALS199907130,NL,NULL,15.54217947,-5.127960488,0,1,0,0.025903632,-0.008546601,0,0.017357032
ashbyan01,1999,0,ALS199907130,NL,NULL,0,0,6.058983727,0,0.333,0,0,0.014336629,0.014336629
liebemi01,1999,0,ALS199907130,NL,NULL,-0.716369316,6.694353123,0,1,0,-0.001193949,0.011157255,0,0.009963306
nilssda01,1999,0,ALS199907130,NL,NULL,7.56288345,-4.3515368,0,1,0,0.012604806,-0.007252561,0,0.005352244
botteke01,1999,0,ALS199907130,NL,NULL,0,0,3.625763185,0,0,0,0,0,0
wagnebi02,1999,0,ALS199907130,NL,NULL,0,0,12.34633354,0,0,0,0,0,0
gonzaal02,1999,0,ALS199907130,NL,NULL,-7.847219389,-3.648368451,0,1,0,-0.013078699,-0.006080614,0,-0.019159313
spraged02,1999,0,ALS199907130,NL,NULL,-11.8087847,-7.44570653,0,1,0,-0.019681308,-0.012409511,0,-0.032090819
martipe02,1999,0,ALS199907130,AL,1,0,0,31.12623338,0,2,0,0,0.311262334,0.311262334
loftoke01,1999,0,ALS199907130,AL,7,13.55850326,14.09392303,0,3,0,0.071780311,0.074614887,0,0.146395198
coneda01,1999,0,ALS199907130,AL,NULL,0,0,14.57270872,0,2,0,0,0.145727087,0.145727087
garcino01,1999,0,ALS199907130,AL,6,29.61861712,8.254332606,0,2,0,0.104536296,0.029132939,0,0.133669234
rodriiv01,1999,0,ALS199907130,AL,2,11.70563813,21.58487243,0,2,0,0.041314017,0.076181903,0,0.11749592
ramirma02,1999,0,ALS199907130,AL,9,35.12131797,-5.161519128,0,2,0,0.123957593,-0.018217126,0,0.105740467
griffke02,1999,0,ALS199907130,AL,8,29.46273327,-0.848643507,0,2,0,0.103986117,-0.002995212,0,0.100990905
thomeji01,1999,0,ALS199907130,AL,3,31.15723578,-12.6644351,0,3,0,0.164950072,-0.067047009,0,0.097903062
alomaro01,1999,0,ALS199907130,AL,4,16.68939202,6.812096963,0,2,0,0.058903737,0.024042695,0,0.082946432
jeterde01,1999,0,ALS199907130,AL,NULL,33.45422805,2.639627858,0,1,0,0.059036873,0.004658167,0,0.06369504
zimmeje02,1999,0,ALS199907130,AL,NULL,0,0,12.00257201,0,1,0,0,0.06001286,0.06001286
mussimi01,1999,0,ALS199907130,AL,NULL,0,0,11.86477168,0,1,0,0,0.059323858,0.059323858
palmera01,1999,0,ALS199907130,AL,10,19.98191208,-3.414625266,0,2,0,0.070524396,-0.012051619,0,0.058472777
willibe02,1999,0,ALS199907130,AL,NULL,34.23510241,-8.730320396,0,1,0,0.060414887,-0.015406448,0,0.045008439
hernaro01,1999,0,ALS199907130,AL,NULL,0,0,8.801443285,0,1,0,0,0.044007216,0.044007216
wettejo01,1999,0,ALS199907130,AL,NULL,0,0,8.596296519,0,1,0,0,0.042981483,0.042981483
greensh01,1999,0,ALS199907130,AL,NULL,21.75176641,-2.664799669,0,1,0,0.03838547,-0.004702588,0,0.033682882
vizquom01,1999,0,ALS199907130,AL,NULL,2.323434208,12.5408069,0,1,0,0.004100178,0.022130836,0,0.026231014
surhob.01,1999,0,ALS199907130,AL,NULL,4.285706299,1.477965562,0,2,0,0.015126022,0.005216349,0,0.020342371
ordonma01,1999,0,ALS199907130,AL,NULL,4.948332782,6.423788151,0,1,0,0.008732352,0.011336097,0,0.020068449
jahajo01,1999,0,ALS199907130,AL,NULL,19.57214134,-8.504500043,0,1,0,0.034539073,-0.015007941,0,0.019531132
fernato01,1999,0,ALS199907130,AL,NULL,8.509120843,-3.07856428,0,2,0,0.030032191,-0.010865521,0,0.01916667
rosadjo01,1999,0,ALS199907130,AL,NULL,0,0,3.368388541,0,1,0,0,0.016841943,0.016841943
ausmubr01,1999,0,ALS199907130,AL,NULL,-7.356471409,14.54707668,0,1,0,-0.012982008,0.025671312,0,0.012689303
offerjo01,1999,0,ALS199907130,AL,NULL,8.171162618,-1.08931555,0,1,0,0.014419699,-0.001922322,0,0.012497377
baineha01,1999,0,ALS199907130,AL,NULL,9.697174857,-11.43345297,0,1,0,0.017112662,-0.020176682,0,-0.00306402
ripkeca01,1999,0,ALS199907130,AL,5,-2.635222285,-0.573457007,0,2,0,-0.009300785,-0.002023966,0,-0.01132475
coomero01,1999,0,ALS199907130,AL,NULL,-15.98439622,-0.251753369,0,1,0,-0.028207758,-0.000444271,0,-0.028652029
bondsba01,1997,0,ALS199707080,NL,7,44.81282577,4.26063521,0,3,0,0.244433595,0.023239828,0,0.267673424
maddugr01,1997,0,ALS199707080,NL,1,0,0,23.73573699,0,2,0,0,0.267027041,0.267027041
bagweje01,1997,0,ALS199707080,NL,3,40.24102288,-1.863033754,0,3,0,0.219496488,-0.010162002,0,0.209334486
biggicr01,1997,0,ALS199707080,NL,4,29.25058738,8.391148413,0,3,0,0.159548658,0.0457699,0,0.205318559
piazzmi01,1997,0,ALS199707080,NL,2,42.41710142,3.204141144,0,2,0,0.154244005,0.011651422,0,0.165895428
schilcu01,1997,0,ALS199707080,NL,NULL,0,0,14.24291809,0,2,0,0,0.160232829,0.160232829
walkela01,1997,0,ALS199707080,NL,9,38.05669646,1.952511427,0,2,0,0.138387987,0.007100042,0,0.145488029
lankfra01,1997,0,ALS199707080,NL,8,19.68526436,5.461329504,0,3,0,0.107374169,0.02978907,0,0.137163239
brownke01,1997,0,ALS199707080,NL,NULL,0,0,20.21485912,0,1,0,0,0.113708583,0.113708583
martipe02,1997,0,ALS199707080,NL,NULL,0,0,20.16082411,0,1,0,0,0.113404636,0.113404636
caminke01,1997,0,ALS199707080,NL,5,29.68058317,-4.332114546,0,2,0,0.107929393,-0.015753144,0,0.09217625
gwynnto01,1997,0,ALS199707080,NL,10,23.43468832,-13.17973287,0,3,0,0.127825573,-0.071889452,0,0.055936121
blausje01,1997,0,ALS199707080,NL,6,7.509520209,3.104636543,0,2,0,0.027307346,0.011289587,0,0.038596934
jonesch06,1997,0,ALS199707080,NL,NULL,19.45061517,0.653486275,0,1,0,0.035364755,0.001188157,0,0.036552912
gracema01,1997,0,ALS199707080,NL,NULL,16.16853989,1.136678526,0,1,0,0.029397345,0.002066688,0,0.031464033
johnsch04,1997,0,ALS199707080,NL,NULL,-6.539395315,23.73466223,0,1,0,-0.01188981,0.043153931,0,0.031264122
estessh01,1997,0,ALS199707080,NL,NULL,0,0,5.28155333,0,1,0,0,0.029708737,0.029708737
lopezja01,1997,0,ALS199707080,NL,NULL,6.121752429,5.288910364,0,1,0,0.011130459,0.009616201,0,0.02074666
aloumo01,1997,0,ALS199707080,NL,NULL,8.385602597,-4.252147054,0,2,0,0.0304931,-0.015462353,0,0.015030747
galaran01,1997,0,ALS199707080,NL,NULL,16.2675783,-8.17914373,0,1,0,0.029577415,-0.01487117,0,0.014706245
finlest01,1997,0,ALS199707080,NL,NULL,14.43540888,-8.098838545,0,1,0,0.026246198,-0.014725161,0,0.011521037
claytro01,1997,0,ALS199707080,NL,NULL,-14.28784295,18.28877531,0,1,0,-0.025977896,0.033252319,0,0.007274422
jonesbo03,1997,0,ALS199707080,NL,NULL,0,0,-2.848412783,0,1,0,0,-0.016022322,-0.016022322
womacto01,1997,0,ALS199707080,NL,NULL,-2.119515861,-13.44317135,0,1,0,-0.003853665,-0.02444213,0,-0.028295795
griffke02,1997,0,ALS199707080,AL,8,32.22320173,18.76236577,0,4,0,0.249469949,0.145257025,0,0.394726974
rodrial01,1997,0,ALS199707080,AL,6,30.86192391,5.999229565,0,3,0,0.179198268,0.034834236,0,0.214032504
johnsra05,1997,0,ALS199707080,AL,1,0,0,20.65707169,0,2,0,0,0.206570717,0.206570717
clemero02,1997,0,ALS199707080,AL,NULL,0,0,29.4493476,0,1,0,0,0.147246738,0.147246738
mcgwima01,1997,0,ALS199707080,AL,NULL,44.56845619,-11.87348385,0,2,0,0.172523056,-0.045961873,0,0.126561183
martied01,1997,0,ALS199707080,AL,10,42.84650244,-10.99501964,0,2,0,0.165857429,-0.042561366,0,0.123296062
anderbr01,1997,0,ALS199707080,AL,7,21.10515095,-6.527918561,0,4,0,0.163394717,-0.050538724,0,0.112855993
rodriiv01,1997,0,ALS199707080,AL,2,5.338633627,21.87317935,0,2,0,0.020665679,0.084670372,0,0.10533605
coneda01,1997,0,ALS199707080,AL,NULL,0,0,19.3681988,0,1,0,0,0.096840994,0.096840994
riverma01,1997,0,ALS199707080,AL,NULL,0,0,16.49016396,0,1,0,0,0.08245082,0.08245082
thompju02,1997,0,ALS199707080,AL,NULL,0,0,15.62437298,0,1,0,0,0.078121865,0.078121865
thomeji01,1997,0,ALS199707080,AL,NULL,38.7762012,-3.866644206,0,1,0,0.075050712,-0.007483827,0,0.067566885
hentgpa01,1997,0,ALS199707080,AL,NULL,0,0,13.4014091,0,1,0,0,0.067007045,0.067007045
alomaro01,1997,0,ALS199707080,AL,4,16.34495164,-1.912080428,0,2,0,0.063270781,-0.007401602,0,0.055869179
myersra01,1997,0,ALS199707080,AL,NULL,0,0,9.911219301,0,1,0,0,0.049556097,0.049556097
willibe02,1997,0,ALS199707080,AL,NULL,25.8925832,-1.133908286,0,1,0,0.050114677,-0.002194661,0,0.047920016
garcino01,1997,0,ALS199707080,AL,NULL,10.77222706,10.46045594,0,1,0,0.020849472,0.020246044,0,0.041095515
martiti02,1997,0,ALS199707080,AL,3,14.12452343,-3.839161191,0,2,0,0.054675575,-0.014861269,0,0.039814305
cirilje01,1997,0,ALS199707080,AL,NULL,8.544504351,8.586757596,0,1,0,0.01653775,0.016619531,0,0.033157281
alomasa02,1997,0,ALS199707080,AL,NULL,-1.202803368,8.071854028,0,1,0,-0.002328007,0.015622943,0,0.013294937
o'neipa01,1997,0,ALS199707080,AL,9,15.88329662,-13.41424804,0,2,0,0.061483729,-0.051926121,0,0.009557607
knoblch01,1997,0,ALS199707080,AL,NULL,25.44325298,11.91674111,0,0,0,0,0,0,0
ripkeca01,1997,0,ALS199707080,AL,5,-8.801213454,7.795796175,0,2,0,-0.034069213,0.030177276,0,-0.003891938
rosadjo01,1997,0,ALS199707080,AL,NULL,0,0,-2.189824342,0,1,0,0,-0.010949122,-0.010949122
corajo01,1997,0,ALS199707080,AL,NULL,-1.390093117,-7.886643243,0,1,0,-0.002690503,-0.015264471,0,-0.017954974
bondsba01,1995,0,ALS199507110,NL,7,45.77342925,2.917385713,0,3,0,0.274640575,0.017504314,0,0.29214489
piazzmi01,1995,0,ALS199507110,NL,2,33.22547645,6.922607411,0,3,0,0.199352859,0.041535644,0,0.240888503
larkiba01,1995,0,ALS199507110,NL,6,24.2641324,4.922402039,0,3,0,0.145584794,0.029534412,0,0.175119207
biggicr01,1995,0,ALS199507110,NL,4,28.0185837,-0.742114098,0,2,0,0.112074335,-0.002968456,0,0.109105878
nomohi01,1995,0,ALS199507110,NL,1,0,0,9.441405113,0,2,0,0,0.094414051,0.094414051
gantro01,1995,0,ALS199507110,NL,10,21.94757952,-1.297888148,0,2,0,0.087790318,-0.005191553,0,0.082598766
dykstle01,1995,0,ALS199507110,NL,8,9.547656167,2.40599569,0,3,0,0.057285937,0.014435974,0,0.071721911
mcgrifr01,1995,0,ALS199507110,NL,3,16.7023684,-6.847877997,0,3,0,0.10021421,-0.041087268,0,0.059126942
sandere02,1995,0,ALS199507110,NL,NULL,20.52829289,6.352085589,0,1,0,0.041056586,0.012704171,0,0.053760757
gwynnto01,1995,0,ALS199507110,NL,9,27.96181872,-16.26983548,0,2,0,0.111847275,-0.065079342,0,0.046767933
sosasa01,1995,0,ALS199507110,NL,NULL,11.03328177,12.08224823,0,1,0,0.022066564,0.024164496,0,0.04623106
