pollster_name,pollster_rating_id,2016_pollster_rating,sponsor_names,sponsor_classifications,partisanship,internal,state,start_date,end_date,tracking,has_prez?,has_generic?,has_senate?,has_house?,media?,university?,media_or_university
Google Consumer Surveys,122,,,,,,KS,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KY,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,LA,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MA,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MD,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ME,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,PA,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,RI,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,UT,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VA,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VT,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CT,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MN,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MO,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MS,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MT,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NC,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ND,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SC,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SD,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TX,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WA,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WI,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WY,8/31/16,9/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AK,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AL,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AR,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AZ,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,FL,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,GA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,HI,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ID,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IL,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IN,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KS,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KY,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,LA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MD,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ME,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MI,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MN,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MO,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MS,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MT,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NC,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ND,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NE,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NH,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NJ,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NM,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NV,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OK,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OR,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,PA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,RI,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SC,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SD,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TN,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TX,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,UT,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VT,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WA,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WI,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WV,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WY,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AK,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AR,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AZ,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CO,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CT,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,DE,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,FL,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,GA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,HI,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ID,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IL,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IN,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KS,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KY,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,LA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MD,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ME,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MI,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MN,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MO,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MS,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MT,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NC,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ND,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NJ,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NM,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NV,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NY,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OH,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OK,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OR,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,PA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,RI,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SD,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TN,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TX,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,UT,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VT,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WA,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WI,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WV,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WY,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AK,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AL,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AR,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AZ,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CO,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CT,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,DE,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,FL,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,GA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,HI,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ID,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IL,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IN,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KS,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KY,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,LA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MD,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ME,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MI,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MO,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MS,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MT,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NC,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ND,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NE,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NH,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NJ,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NM,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NV,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NY,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OH,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OK,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OR,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,PA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,RI,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SC,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SD,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TN,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TX,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VT,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WA,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WI,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WV,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WY,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Dan Jones & Associates,70,2.24,,,,,UT,10/12/16,10/22/16,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Google Consumer Surveys,122,,,,,,DC,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,DC,8/17/16,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,DC,8/24/16,8/30/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AL,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyUSA,325,2.71,"The Boston Globe, Colby College","local media, research institution",,,M1,9/4/16,9/10/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Google Consumer Surveys,122,,,,,,AR,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CO,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,CT,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,DE,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,FL,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,GA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,HI,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ID,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IL,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,IN,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KS,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,KY,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,LA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MD,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,ME,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MI,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MN,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,MO,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,AK,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
We Ask America,376,,,,,,IL,9/12/16,9/12/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NE,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NH,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NJ,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NM,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NV,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,NY,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OH,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OK,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,OR,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,PA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,RI,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SC,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,SD,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TN,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,TX,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,UT,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,VT,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WA,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,WV,9/7/16,9/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
