question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,subpopulation,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no,strongly_approve,somewhat_approve,somewhat_disapprove,strongly_disapprove
141214,1740,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,8/13/09,8/17/09,"",,5/4/21 13:41,data provided by Gary Langer,"",538,19.49,77.73,5.867077815,13.62652303,15.60796715,62.11714452
141215,1740,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,8/13/09,8/17/09,"",,5/4/21 13:41,data provided by Gary Langer,"",538,49.88,45.93,22.74173058,27.13638114,15.43970399,30.4938016
2360,1786,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,Live Phone,7/15/09,7/18/09,"",,11/10/11 22:50,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,59.14,36.84,37.53031483,21.60480485,8.951825638,27.88656881
141210,1786,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,7/15/09,7/18/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,89.56,8.56,66.38748781,23.17491732,2.650877523,5.908620794
141211,1786,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,7/15/09,7/18/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,19.75,76.79,4.337908359,15.40956263,12.32459862,64.46346179
141212,1786,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,7/15/09,7/18/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,57.59,38.27,34.33289747,23.25640525,12.57322071,25.69363032
2391,1817,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,,6/18/09,6/21/09,"",,11/10/11 22:50,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,64.52,31.22,35.95431115,28.56381609,9.692069118,21.5262956
141207,1817,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,6/18/09,6/21/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,88.13,7.48,61.80445118,26.32351472,3.823800718,3.657153118
141208,1817,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,6/18/09,6/21/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,25.89,68.34,6.701171674,19.19319999,22.99796149,45.33831739
141209,1817,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,6/18/09,6/21/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,65.27,31.6,31.34848826,33.91690441,8.266628929,23.33633953
2471,1896,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1072,a,a,,Live Phone,4/21/09,4/24/09,"",,11/10/11 22:50,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,69.33,26.4,41.89928662,27.43431096,8.245109815,18.15690067
141204,1896,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,4/21/09,4/24/09,"",,5/4/21 13:40,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_042609.html?sid=ST2009042600036,538,92.92,4.13,68.35547024,24.56208556,1.824747952,2.301249759
141205,1896,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,4/21/09,4/24/09,"",,5/4/21 13:40,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_042609.html?sid=ST2009042600036,538,35.99,59.45,14.13345387,21.85503075,16.16921188,43.2759127
141206,1896,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,4/21/09,4/24/09,"",,5/4/21 13:40,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_042609.html?sid=ST2009042600036,538,67.08,28.21,34.14025959,32.94120572,8.763399847,19.44234186
2506,1931,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1000,a,a,,,3/26/09,3/29/09,"",,11/10/11 22:50,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,69.33,26.4,41.89928662,27.43431096,8.245109815,18.15690067
141201,1931,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,3/26/09,3/29/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,92.92,4.13,68.35547024,24.56208556,1.824747952,2.301249759
141202,1931,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,3/26/09,3/29/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,35.99,59.45,14.13345387,21.85503075,16.16921188,43.2759127
141203,1931,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,3/26/09,3/29/09,"",,5/4/21 13:40,data provided by Gary Langer,"",538,67.08,28.21,34.14025959,32.94120572,8.763399847,19.44234186
2553,1978,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1001,a,a,,,2/19/09,2/22/09,"",,11/10/11 22:50,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | RCP | RoperApprovalSpreadsheet,68.07,24.96,42.71485012,25.35885637,8.183262904,16.78025185
141198,1978,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,2/19/09,2/22/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,89.87,5.68,70.84759792,19.01940359,2.185888196,3.496165454
141199,1978,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,2/19/09,2/22/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,37.02,54.24,7.20331342,29.81680492,18.1276179,36.11266841
141200,1978,,16,Barack Obama,11,ABC News/The Washington Post,"378,379",The Washington Post | ABC News,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,2/19/09,2/22/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,67.48,25.68,37.97104069,29.50794689,9.166579539,16.5153016
64947,42797,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1079,a,a,,,1/13/09,1/16/09,"",,4/27/16 19:41,data provided by Gary Langer,http://www.pollingreport.com/BushJob1.htm,538 | PollingReport,32.62,65.53,15.86295243,16.75395204,14.54956058,50.97685662
141195,42797,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,1/13/09,1/16/09,"",,5/4/21 13:38,data provided by Gary Langer,"",538,6.45,92.72,1.867795079,4.583747671,11.34796695,81.36894254
141196,42797,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,1/13/09,1/16/09,"",,5/4/21 13:38,data provided by Gary Langer,"",538,68.27,29.43,40.82298413,27.44482138,15.21502767,14.21394122
141197,42797,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,1/13/09,1/16/09,"",,5/4/21 13:39,data provided by Gary Langer,"",538,34.06,63.7,13.52796447,20.52982607,17.30926066,46.39362914
63593,2038,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a,,,12/11/08,12/14/08,"",,4/26/16 20:37,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,29.7,67.66,11.83544445,17.86850551,15.2335486,52.42187985
141192,2038,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,12/11/08,12/14/08,"",,5/4/21 13:38,data provided by Gary Langer,"",538,6.36,90.89,2.484708953,3.874440368,13.9172128,76.9766035
141193,2038,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,12/11/08,12/14/08,"",,5/4/21 13:38,data provided by Gary Langer,"",538,66.48,30.82,31.20792544,35.27621729,17.61614093,13.20638983
141194,2038,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,12/11/08,12/14/08,"",,5/4/21 13:38,data provided by Gary Langer,"",538,30.31,67.28,9.291853257,21.02090383,15.00148647,52.27632418
141188,14858,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,3225,a,a,,Live Phone,10/30/08,11/2/08,"",,5/4/21 13:37,data provided by Gary Langer,"",538,23.69,71.46,8.155321254,15.53367912,17.57289206,53.88596482
141189,14858,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/30/08,11/2/08,"",,5/4/21 13:37,data provided by Gary Langer,"",538,7.28,90.75,0.772669892,6.504867217,11.09203925,79.65843203
141190,14858,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/30/08,11/2/08,"",,5/4/21 13:37,data provided by Gary Langer,"",538,54.67,40.28,21.57878019,33.09552497,17.17437171,23.1010968
141191,14858,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/30/08,11/2/08,"",,5/4/21 13:37,data provided by Gary Langer,"",538,17.9,75.39,4.789085796,13.10621038,24.13003743,51.25796386
141184,14863,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1101,a,a,,Live Phone,10/8/08,10/11/08,"",,5/4/21 13:37,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_101308.html,538,23.18,72.81,6.578198506,16.60509112,15.18746621,57.62265639
141185,14863,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/8/08,10/11/08,"",,5/4/21 13:37,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_101308.html,538,4.56,94.91,0.4871910938,4.075090506,4.223625305,90.69089741
141186,14863,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/8/08,10/11/08,"",,5/4/21 13:37,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_101308.html,538,57.3,36.74,17.94960541,39.34684146,24.82504434,11.91687666
141187,14863,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/8/08,10/11/08,"",,5/4/21 13:37,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_101308.html,538,17.52,77.11,4.957679692,12.5643381,19.17690857,57.92831905
63554,14864,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1271,a,a,,Live Phone,9/27/08,9/29/08,"",,4/26/16 20:19,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,26.38,70.46,9.701387636,16.67453589,14.46631959,55.99862481
141181,14864,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,9/27/08,9/29/08,"",,5/4/21 13:34,data provided by Gary Langer,"",538,7.46,92.54,2.96939325,4.486040833,7.661379229,84.88318669
141182,14864,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,9/27/08,9/29/08,"",,5/4/21 13:34,data provided by Gary Langer,"",538,59.49,39.01,20.53239159,38.9602044,21.03035137,17.97852036
141183,14864,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,9/27/08,9/29/08,"",,5/4/21 13:34,data provided by Gary Langer,"",538,22.14,73.06,8.88080676,13.26055948,15.65806872,57.40596286
63534,14873,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1108,a,a,,Live Phone,8/19/08,8/22/08,"",,4/26/16 20:14,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,29.99,66.5,12.7513517,17.2409622,16.28620184,50.21174775
141178,14873,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,8/19/08,8/22/08,"",,5/4/21 13:34,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_082308.html,538,11.4,86.27,3.289400876,8.106134834,11.73349393,74.53957783
141179,14873,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,8/19/08,8/22/08,"",,5/4/21 13:34,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_082308.html,538,59.83,34.17,32.76525665,27.06909225,18.40269605,15.76738152
141180,14873,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,8/19/08,8/22/08,"",,5/4/21 13:34,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_082308.html,538,30.56,67.3,10.46982729,20.09496427,18.87974353,48.41758371
63517,18189,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1119,a,a,,,7/10/08,7/13/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,28.17,69.1,11.83923461,16.33533415,13.11573815,55.98059155
141175,18189,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,7/10/08,7/13/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,6.13,91.15,2.837829786,3.29046245,9.942911619,81.2103795
141176,18189,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,7/10/08,7/13/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,64.94,33.19,27.49876836,37.44046147,12.92929369,20.25912496
141177,18189,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,7/10/08,7/13/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,26.58,70.75,9.726529713,16.85808936,18.79100869,51.95678907
63506,27693,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1125,a,a,,Live Phone,6/12/08,6/15/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,28.81,68.33,9.992953253,18.81271423,14.07424135,54.2530318
141172,27693,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,6/12/08,6/15/08,"",,5/4/21 13:33,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_061608.html?hpid=topnews,538,7.14,89.56,3.216125836,3.924176976,12.68377293,76.87212181
141173,27693,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,6/12/08,6/15/08,"",,5/4/21 13:33,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_061608.html?hpid=topnews,538,63.28,34.13,24.19801038,39.07744377,14.99765213,19.13046968
141174,27693,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,6/12/08,6/15/08,"",,5/4/21 13:33,data provided by Gary Langer,http://www.washingtonpost.com/wp-srv/politics/documents/postpoll_061608.html?hpid=topnews,538,28.03,69.04,7.965507989,20.06528078,15.53830967,53.49905957
63496,14860,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1122,a,a,,,5/8/08,5/11/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,31.45,66.27,15.14597192,16.30700418,14.26709715,52.00724833
141169,14860,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,5/8/08,5/11/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,8.89,89.2,3.661908365,5.232929688,11.23652658,77.96395425
141170,14860,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,5/8/08,5/11/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,68.76,29.66,39.13913322,29.62156758,14.65424176,15.00163371
141171,14860,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,5/8/08,5/11/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,23.76,73.49,8.214359216,15.54279181,17.42201298,56.07048458
63482,61218,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1197,a,a,,,4/10/08,4/13/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.41,64.34,16.29330327,17.1191663,15.02473243,49.31476955
141166,61218,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,4/10/08,4/13/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,7.37,92.25,2.401611389,4.965512532,12.49884198,79.74766176
141167,61218,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,4/10/08,4/13/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,74.24,24.36,35.9656983,38.26956735,15.28102191,9.081096875
141168,61218,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,4/10/08,4/13/08,"",,5/4/21 13:33,data provided by Gary Langer,"",538,26.87,69.21,12.85906105,14.00727538,16.97436355,52.23381963
63467,14871,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1126,a,a,,,2/28/08,3/2/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,31.91,65.73,14.60012516,17.30656794,15.86427873,49.86970502
141163,14871,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,2/28/08,3/2/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,8.81,89.64,2.682122647,6.130275979,13.67226167,75.96763019
141164,14871,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,2/28/08,3/2/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,64.88,32.73,36.21617199,28.66033061,18.39167018,14.34314178
141165,14871,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,2/28/08,3/2/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,32.12,65.41,10.71173048,21.408001,16.68853346,48.7190407
63452,2721,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1249,a,a,,,1/30/08,2/1/08,"",,4/26/16 20:12,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,32.94,64.32,16.64271848,16.29605742,14.56454955,49.75605558
141160,2721,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,1/30/08,2/1/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,8.03,89.13,2.457135115,5.569658769,12.47901175,76.65502874
141161,2721,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,1/30/08,2/1/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,73.94,24.79,45.57994697,28.36326768,15.91462777,8.877034593
141162,2721,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,1/30/08,2/1/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,27.12,70.66,8.999939815,18.11539003,15.93688453,54.71952025
63442,61221,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a,,,1/9/08,1/12/08,"",,4/26/16 20:11,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,31.92,65.94,16.25991262,15.65746858,14.57477,51.3668378
141157,61221,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,1/9/08,1/12/08,"",,5/4/21 13:31,data provided by Gary Langer,"",538,11.18,88.57,3.852197642,7.331829356,12.42340962,76.14403972
141158,61221,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,1/9/08,1/12/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,67.55,29.63,40.13709512,27.40988501,16.51264078,13.11420366
141159,61221,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,1/9/08,1/12/08,"",,5/4/21 13:32,data provided by Gary Langer,"",538,24.64,72.82,11.17832451,13.46181268,16.81013858,56.0138742
54830,39115,,26,George W. Bush,11,ABC News/The Washington Post,"378,397",The Washington Post | Facebook,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1142,a,a,,,12/16/07,12/19/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.67,61.92,15.79989817,17.87055391,12.77973094,49.1364206
141154,39115,,26,George W. Bush,11,ABC News/The Washington Post,"378,397",The Washington Post | Facebook,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,12/16/07,12/19/07,"",,5/4/21 13:31,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,8.35,88.8,1.607952306,6.744460811,10.48658869,78.31056341
141155,39115,,26,George W. Bush,11,ABC News/The Washington Post,"378,397",The Washington Post | Facebook,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,12/16/07,12/19/07,"",,5/4/21 13:31,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,70.59,26.81,38.45529292,32.13359887,12.21253402,14.6009872
141156,39115,,26,George W. Bush,11,ABC News/The Washington Post,"378,397",The Washington Post | Facebook,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,12/16/07,12/19/07,"",,5/4/21 13:31,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,29.12,65.08,11.47953163,17.64470583,15.60344045,49.47222631
54825,3157,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1136,a,a,,,12/6/07,12/9/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.08,63.97,17.37083505,15.704615,14.00573147,49.96488832
141151,3157,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,12/6/07,12/9/07,"",,5/4/21 13:31,data provided by Gary Langer,"",538,7.38,90.54,1.932184171,5.451669929,13.53502138,77.00231205
141152,3157,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,12/6/07,12/9/07,"",,5/4/21 13:31,data provided by Gary Langer,"",538,74.18,22.23,44.74505088,29.43917778,10.65870548,11.57085193
