url,ID,Federation,Form.Fed,Transfer Date
https://ratings.fide.com/fedchange.phtml?year=2013,1185543,ESP,POL,6/25/13
https://ratings.fide.com/fedchange.phtml?year=2013,25004301,AUS,IND,10/23/13
https://ratings.fide.com/fedchange.phtml?year=2013,12911690,EGY,GER,8/19/13
https://ratings.fide.com/fedchange.phtml?year=2013,4301765,ENG,NZL,8/20/13
https://ratings.fide.com/fedchange.phtml?year=2013,14400596,SRB,GER,3/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,2051192,USA,CAN,2/8/13
https://ratings.fide.com/fedchange.phtml?year=2013,600024,RUS,FRA,6/13/13
https://ratings.fide.com/fedchange.phtml?year=2013,24111627,TOG,RUS,8/29/13
https://ratings.fide.com/fedchange.phtml?year=2013,824909,MNC,ITA,5/6/13
https://ratings.fide.com/fedchange.phtml?year=2013,937266,SRB,MNE,4/4/13
https://ratings.fide.com/fedchange.phtml?year=2013,407143,WLS,ENG,2/5/13
https://ratings.fide.com/fedchange.phtml?year=2013,408590,WLS,ENG,4/24/13
https://ratings.fide.com/fedchange.phtml?year=2014,13400215,TUR,AZE,5/20/14
https://ratings.fide.com/fedchange.phtml?year=2014,35006860,USA,IND,7/9/14
https://ratings.fide.com/fedchange.phtml?year=2014,20694229,MNC,FRA,6/18/14
https://ratings.fide.com/fedchange.phtml?year=2014,46641718,KEN,IND,11/25/14
https://ratings.fide.com/fedchange.phtml?year=2014,5032725,USA,IND,3/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,2804395,AUS,ISR,12/9/14
https://ratings.fide.com/fedchange.phtml?year=2014,12802760,DEN,LTU,2/25/14
https://ratings.fide.com/fedchange.phtml?year=2014,4646215,MNC,GER,2/19/14
https://ratings.fide.com/fedchange.phtml?year=2014,429031,ITA,ENG,9/24/14
https://ratings.fide.com/fedchange.phtml?year=2014,3503844,ECU,CUB,5/12/14
https://ratings.fide.com/fedchange.phtml?year=2014,12800066,MNC,LTU,4/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,2093472,HKG,USA,6/26/14
https://ratings.fide.com/fedchange.phtml?year=2014,3506690,USA,CUB,3/20/14
https://ratings.fide.com/fedchange.phtml?year=2014,32009232,SWE,ESP,3/5/14
https://ratings.fide.com/fedchange.phtml?year=2014,12576468,GEO,IRI,10/9/14
https://ratings.fide.com/fedchange.phtml?year=2014,26025396,MNC,FRA,6/18/14
https://ratings.fide.com/fedchange.phtml?year=2014,4158296,LAT,RUS,9/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,3504190,ECU,CUB,4/11/14
https://ratings.fide.com/fedchange.phtml?year=2014,20689284,GER,FRA,6/17/14
https://ratings.fide.com/fedchange.phtml?year=2014,14101807,RUS,UKR,2/5/14
https://ratings.fide.com/fedchange.phtml?year=2014,14121379,ITA,UKR,1/10/14
https://ratings.fide.com/fedchange.phtml?year=2014,8602425,SIN,CHN,3/21/14
https://ratings.fide.com/fedchange.phtml?year=2014,1301047,MNC,SUI,2/19/14
https://ratings.fide.com/fedchange.phtml?year=2014,14104652,RUS,UKR,10/13/14
https://ratings.fide.com/fedchange.phtml?year=2014,4105290,GER,RUS,12/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,13503391,ISR,BLR,9/19/14
https://ratings.fide.com/fedchange.phtml?year=2014,4153979,TUR,RUS,4/29/14
https://ratings.fide.com/fedchange.phtml?year=2014,13300865,BEL,ARM,5/5/14
https://ratings.fide.com/fedchange.phtml?year=2014,5805422,IND,SIN,8/22/14
https://ratings.fide.com/fedchange.phtml?year=2014,5805430,IND,SIN,8/22/14
https://ratings.fide.com/fedchange.phtml?year=2014,10800859,IND,KEN,2/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,4135822,CZE,RUS,5/16/14
https://ratings.fide.com/fedchange.phtml?year=2014,24698016,TUR,GER,10/8/14
https://ratings.fide.com/fedchange.phtml?year=2014,14142368,AUT,UKR,8/18/14
https://ratings.fide.com/fedchange.phtml?year=2014,12543640,USA,IRI,5/8/14
https://ratings.fide.com/fedchange.phtml?year=2014,13712209,NOR,KAZ,2/27/14
https://ratings.fide.com/fedchange.phtml?year=2014,14102072,ISR,UKR,5/19/14
https://ratings.fide.com/fedchange.phtml?year=2014,4211626,CZE,GRE,9/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,14109336,RUS,UKR,7/11/14
https://ratings.fide.com/fedchange.phtml?year=2014,14122294,RUS,UKR,10/10/14
https://ratings.fide.com/fedchange.phtml?year=2014,633747,MNC,FRA,2/18/14
https://ratings.fide.com/fedchange.phtml?year=2014,8609608,SIN,CHN,5/15/14
https://ratings.fide.com/fedchange.phtml?year=2014,8610410,CAN,CHN,8/10/14
https://ratings.fide.com/fedchange.phtml?year=2014,4173031,GER,RUS,5/16/14
https://ratings.fide.com/fedchange.phtml?year=2014,934216,BIH,SRB,4/18/14
https://ratings.fide.com/fedchange.phtml?year=2014,600423,MNC,FRA,6/24/14
https://ratings.fide.com/fedchange.phtml?year=2014,3503232,VEN,CUB,3/13/14
https://ratings.fide.com/fedchange.phtml?year=2014,4700180,FRA,ALB,7/24/14
https://ratings.fide.com/fedchange.phtml?year=2014,2136830,ITA,BRA,11/17/14
https://ratings.fide.com/fedchange.phtml?year=2014,14111330,UKR,SLO,5/5/14
https://ratings.fide.com/fedchange.phtml?year=2014,1206265,BEL,ROU,9/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,1202758,GER,ROU,4/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,13400193,TUR,AZE,4/29/14
https://ratings.fide.com/fedchange.phtml?year=2014,4902386,CAN,MGL,8/10/14
https://ratings.fide.com/fedchange.phtml?year=2014,937576,FRA,FID,7/25/14
https://ratings.fide.com/fedchange.phtml?year=2014,24630217,POL,GER,8/20/14
https://ratings.fide.com/fedchange.phtml?year=2014,1210947,NED,ROU,2/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,13603620,USA,GEO,10/30/14
https://ratings.fide.com/fedchange.phtml?year=2014,918695,ITA,SRB,9/19/14
https://ratings.fide.com/fedchange.phtml?year=2014,30910200,SUI,USA,10/27/14
https://ratings.fide.com/fedchange.phtml?year=2014,3507831,PAR,CUB,3/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,2403021,CZE,SCO,8/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,5803837,AUS,SIN,3/26/14
https://ratings.fide.com/fedchange.phtml?year=2014,35081136,NZL,IND,6/24/14
https://ratings.fide.com/fedchange.phtml?year=2014,408697,AUS,ENG,3/21/14
https://ratings.fide.com/fedchange.phtml?year=2014,101710,URU,ARG,11/17/14
https://ratings.fide.com/fedchange.phtml?year=2014,13405039,TUR,AZE,2/5/14
https://ratings.fide.com/fedchange.phtml?year=2014,13401416,AZE,BEL,12/2/14
https://ratings.fide.com/fedchange.phtml?year=2014,10601279,ISL,EGY,5/26/14
https://ratings.fide.com/fedchange.phtml?year=2014,13503189,USA,BLR,4/15/14
https://ratings.fide.com/fedchange.phtml?year=2014,4131177,UKR,RUS,8/6/14
https://ratings.fide.com/fedchange.phtml?year=2014,5202213,USA,PHI,10/28/14
https://ratings.fide.com/fedchange.phtml?year=2014,1202600,SRB,ROU,7/4/14
https://ratings.fide.com/fedchange.phtml?year=2014,1330799,GER,SUI,7/30/14
https://ratings.fide.com/fedchange.phtml?year=2014,7700016,TTO,ENG,10/21/14
https://ratings.fide.com/fedchange.phtml?year=2014,7700016,ENG,TTO,10/21/14
https://ratings.fide.com/fedchange.phtml?year=2014,2001390,CAM,USA,4/17/14
https://ratings.fide.com/fedchange.phtml?year=2014,1123645,AUT,POL,8/8/14
https://ratings.fide.com/fedchange.phtml?year=2014,11601116,GER,LAT,1/10/14
https://ratings.fide.com/fedchange.phtml?year=2014,1641581,GER,AUT,7/9/14
https://ratings.fide.com/fedchange.phtml?year=2014,10604006,AUS,EGY,11/13/14
https://ratings.fide.com/fedchange.phtml?year=2014,24101940,ISR,RUS,6/18/14
https://ratings.fide.com/fedchange.phtml?year=2015,7604408,FIN,SYR,5/22/15
https://ratings.fide.com/fedchange.phtml?year=2015,7604157,FIN,SYR,5/22/15
https://ratings.fide.com/fedchange.phtml?year=2015,4144198,ISR,RUS,1/16/15
https://ratings.fide.com/fedchange.phtml?year=2015,13415034,TUR,AZE,8/4/15
https://ratings.fide.com/fedchange.phtml?year=2015,13601865,ESP,GEO,7/20/15
https://ratings.fide.com/fedchange.phtml?year=2015,26042380,MLT,FRA,9/8/15
https://ratings.fide.com/fedchange.phtml?year=2015,30902118,SIN,USA,2/5/15
https://ratings.fide.com/fedchange.phtml?year=2015,4100140,CAN,RUS,9/4/15
https://ratings.fide.com/fedchange.phtml?year=2015,26080192,MNC,FRA,7/29/15
https://ratings.fide.com/fedchange.phtml?year=2015,1032976,BEL,NED,7/20/15
https://ratings.fide.com/fedchange.phtml?year=2015,35064541,USA,IND,8/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,24197939,CZE,RUS,3/12/15
https://ratings.fide.com/fedchange.phtml?year=2015,2020009,USA,ITA,6/25/15
https://ratings.fide.com/fedchange.phtml?year=2015,925063,NOR,CRO,6/9/15
https://ratings.fide.com/fedchange.phtml?year=2015,3520498,USA,CUB,6/5/15
https://ratings.fide.com/fedchange.phtml?year=2015,36007293,MNC,FRA,7/23/15
https://ratings.fide.com/fedchange.phtml?year=2015,4284488,SCO,GRE,8/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,12576468,IRI,GEO,3/2/15
https://ratings.fide.com/fedchange.phtml?year=2015,3515737,VEN,CUB,10/14/15
https://ratings.fide.com/fedchange.phtml?year=2015,404420,WLS,ENG,7/27/15
https://ratings.fide.com/fedchange.phtml?year=2015,14149893,CAN,UKR,9/11/15
https://ratings.fide.com/fedchange.phtml?year=2015,12945129,TUR,GER,6/18/15
https://ratings.fide.com/fedchange.phtml?year=2015,4662369,TUR,GER,2/24/15
https://ratings.fide.com/fedchange.phtml?year=2015,2402076,ISV,SCO,2/12/15
https://ratings.fide.com/fedchange.phtml?year=2015,46634908,ENG,IND,3/10/15
https://ratings.fide.com/fedchange.phtml?year=2015,7500114,ARU,AHO,3/16/15
https://ratings.fide.com/fedchange.phtml?year=2015,1239171,AUT,ROU,1/26/15
https://ratings.fide.com/fedchange.phtml?year=2015,5801605,ENG,SIN,3/23/15
https://ratings.fide.com/fedchange.phtml?year=2015,30908604,ISV,USA,3/19/15
https://ratings.fide.com/fedchange.phtml?year=2015,30908604,USA,ISV,5/26/15
https://ratings.fide.com/fedchange.phtml?year=2015,1238302,SUI,ROU,7/27/15
https://ratings.fide.com/fedchange.phtml?year=2015,24182036,CZE,RUS,3/12/15
https://ratings.fide.com/fedchange.phtml?year=2015,200930,BEL,TUR,9/30/15
https://ratings.fide.com/fedchange.phtml?year=2015,4102878,RUS,USA,10/26/15
https://ratings.fide.com/fedchange.phtml?year=2015,200450,LIE,MNC,3/12/15
https://ratings.fide.com/fedchange.phtml?year=2015,64300293,JPN,ENG,5/14/15
https://ratings.fide.com/fedchange.phtml?year=2015,34137430,LAT,RUS,2/20/15
https://ratings.fide.com/fedchange.phtml?year=2015,5088240,AUS,IND,5/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,26087464,MNC,FRA,2/20/15
https://ratings.fide.com/fedchange.phtml?year=2015,14509962,BIH,CRO,4/27/15
https://ratings.fide.com/fedchange.phtml?year=2015,15002110,GER,MKD,2/4/15
https://ratings.fide.com/fedchange.phtml?year=2015,6002382,KOR,HKG,3/10/15
https://ratings.fide.com/fedchange.phtml?year=2015,12996300,AUT,GER,5/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,2033801,DEN,USA,2/18/15
https://ratings.fide.com/fedchange.phtml?year=2015,30909015,BUL,USA,7/29/15
https://ratings.fide.com/fedchange.phtml?year=2015,3217957,JPN,AUS,2/9/15
https://ratings.fide.com/fedchange.phtml?year=2015,1320939,SRI,SUI,12/14/15
https://ratings.fide.com/fedchange.phtml?year=2015,1320947,SRI,SUI,12/14/15
https://ratings.fide.com/fedchange.phtml?year=2015,24146501,CZE,RUS,8/4/15
https://ratings.fide.com/fedchange.phtml?year=2015,12500100,NOR,IRI,6/24/15
https://ratings.fide.com/fedchange.phtml?year=2015,2811788,BEL,ITA,3/3/15
https://ratings.fide.com/fedchange.phtml?year=2015,4650891,AZE,GER,7/31/15
https://ratings.fide.com/fedchange.phtml?year=2015,14501511,BIH,CRO,5/29/15
https://ratings.fide.com/fedchange.phtml?year=2015,942472,CRO,SRB,2/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,32083483,IRL,ESP,7/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,24537233,IRL,ESP,7/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,24537225,IRL,ESP,7/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,24511951,IRL,ESP,7/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,14126869,RUS,UKR,7/15/15
https://ratings.fide.com/fedchange.phtml?year=2015,14159902,RUS,UKR,7/15/15
https://ratings.fide.com/fedchange.phtml?year=2015,6100538,PAN,NCA,4/2/15
https://ratings.fide.com/fedchange.phtml?year=2015,26091305,MNC,FRA,2/24/15
https://ratings.fide.com/fedchange.phtml?year=2015,1185543,POL,ESP,7/28/15
https://ratings.fide.com/fedchange.phtml?year=2015,45041490,USA,IND,4/3/15
https://ratings.fide.com/fedchange.phtml?year=2015,2604213,FIN,CAN,3/20/15
https://ratings.fide.com/fedchange.phtml?year=2015,2003139,CAM,USA,3/10/15
https://ratings.fide.com/fedchange.phtml?year=2015,8703876,SWE,ZAM,5/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,8703884,SWE,ZAM,5/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,46649557,USA,IND,2/18/15
https://ratings.fide.com/fedchange.phtml?year=2015,810975,SUI,ITA,5/12/15
https://ratings.fide.com/fedchange.phtml?year=2015,616753,WLS,FRA,4/7/15
https://ratings.fide.com/fedchange.phtml?year=2015,4100638,RUS,LAT,11/3/15
https://ratings.fide.com/fedchange.phtml?year=2015,1330799,SUI,GER,6/3/15
https://ratings.fide.com/fedchange.phtml?year=2015,14902052,AUT,SVK,6/10/15
https://ratings.fide.com/fedchange.phtml?year=2015,2402106,ENG,SCO,10/14/15
https://ratings.fide.com/fedchange.phtml?year=2015,414409,WLS,ENG,5/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,4169930,ISR,RUS,5/22/15
https://ratings.fide.com/fedchange.phtml?year=2015,14122286,RUS,UKR,7/15/15
https://ratings.fide.com/fedchange.phtml?year=2015,786519,AUT,HUN,12/9/15
https://ratings.fide.com/fedchange.phtml?year=2015,26093189,GRE,FRA,6/3/15
https://ratings.fide.com/fedchange.phtml?year=2015,410969,KOR,ENG,11/25/15
https://ratings.fide.com/fedchange.phtml?year=2015,1601962,LIE,AUT,2/13/15
https://ratings.fide.com/fedchange.phtml?year=2015,4701631,BIH,ALB,5/8/15
https://ratings.fide.com/fedchange.phtml?year=2015,14116804,USA,UKR,5/1/15
https://ratings.fide.com/fedchange.phtml?year=2016,723886,SUI,MNE,6/9/16
https://ratings.fide.com/fedchange.phtml?year=2016,2260409,AND,ESP,2/29/16
https://ratings.fide.com/fedchange.phtml?year=2016,13708694,RUS,KAZ,8/26/16
https://ratings.fide.com/fedchange.phtml?year=2016,14121913,CZE,UKR,5/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,2090473,HKG,USA,4/5/16
https://ratings.fide.com/fedchange.phtml?year=2016,5727235,USA,MAS,8/22/16
https://ratings.fide.com/fedchange.phtml?year=2016,14507951,SUI,CRO,7/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,605590,MNC,FRA,7/22/16
https://ratings.fide.com/fedchange.phtml?year=2016,4621760,AUT,GER,11/16/16
https://ratings.fide.com/fedchange.phtml?year=2016,1238302,ROU,SUI,12/20/16
https://ratings.fide.com/fedchange.phtml?year=2016,1238221,ROU,SUI,12/20/16
https://ratings.fide.com/fedchange.phtml?year=2016,1238221,SUI,ROU,7/8/16
https://ratings.fide.com/fedchange.phtml?year=2016,9000011,MAR,FRA,9/27/16
https://ratings.fide.com/fedchange.phtml?year=2016,5900727,GRE,CYP,6/6/16
https://ratings.fide.com/fedchange.phtml?year=2016,36018180,MNC,FRA,7/22/16
https://ratings.fide.com/fedchange.phtml?year=2016,36052400,MNC,FRA,7/22/16
https://ratings.fide.com/fedchange.phtml?year=2016,66200458,HKG,AUS,1/18/16
https://ratings.fide.com/fedchange.phtml?year=2016,707708,SRB,HUN,8/23/16
https://ratings.fide.com/fedchange.phtml?year=2016,34166235,SUI,RUS,6/14/16
https://ratings.fide.com/fedchange.phtml?year=2016,6380166,SWE,TUR,12/19/16
https://ratings.fide.com/fedchange.phtml?year=2016,11201410,IND,BRN,10/25/16
https://ratings.fide.com/fedchange.phtml?year=2016,5700051,MYA,MAS,3/2/16
https://ratings.fide.com/fedchange.phtml?year=2016,607193,SWE,FRA,12/19/16
https://ratings.fide.com/fedchange.phtml?year=2016,1114581,CAN,POL,10/5/16
https://ratings.fide.com/fedchange.phtml?year=2016,11100702,GUY,BAR,6/24/16
https://ratings.fide.com/fedchange.phtml?year=2016,14907526,CZE,SVK,3/18/16
https://ratings.fide.com/fedchange.phtml?year=2016,1054465,SWE,NED,12/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,1054414,SWE,NED,12/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,937576,KOS,FRA,10/11/16
https://ratings.fide.com/fedchange.phtml?year=2016,4401859,VEN,COL,6/15/16
https://ratings.fide.com/fedchange.phtml?year=2016,36043958,USA,FRA,6/16/16
https://ratings.fide.com/fedchange.phtml?year=2016,1207210,SUI,ROU,11/17/16
https://ratings.fide.com/fedchange.phtml?year=2016,3401219,ESP,CHI,3/22/16
https://ratings.fide.com/fedchange.phtml?year=2016,36054836,MAD,FRA,10/5/16
https://ratings.fide.com/fedchange.phtml?year=2016,14122510,SRB,UKR,4/27/16
https://ratings.fide.com/fedchange.phtml?year=2016,1325353,JPN,SUI,6/1/16
https://ratings.fide.com/fedchange.phtml?year=2016,1325361,JPN,SUI,6/1/16
https://ratings.fide.com/fedchange.phtml?year=2016,36098671,IND,FRA,7/1/16
https://ratings.fide.com/fedchange.phtml?year=2016,1503260,DEN,NOR,2/9/16
https://ratings.fide.com/fedchange.phtml?year=2016,3203824,TPE,AUS,5/13/16
https://ratings.fide.com/fedchange.phtml?year=2016,24613959,SEY,GER,1/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,1433512,TUR,DEN,1/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,25851187,RUS,GRE,7/12/16
https://ratings.fide.com/fedchange.phtml?year=2016,34171999,ENG,RUS,9/26/16
https://ratings.fide.com/fedchange.phtml?year=2016,1021516,CZE,NED,12/8/16
https://ratings.fide.com/fedchange.phtml?year=2016,786527,AUT,HUN,2/25/16
https://ratings.fide.com/fedchange.phtml?year=2016,25007408,NZL,IND,2/20/16
https://ratings.fide.com/fedchange.phtml?year=2016,1118080,CZE,POL,3/31/16
https://ratings.fide.com/fedchange.phtml?year=2017,1401815,SCO,DEN,3/30/17
https://ratings.fide.com/fedchange.phtml?year=2017,5301882,CAN,LBN,3/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,7603053,FIN,SYR,3/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,7601433,FIN,SYR,3/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,4170539,TUR,RUS,3/28/17
https://ratings.fide.com/fedchange.phtml?year=2017,14307405,NZL,RSA,3/7/17
https://ratings.fide.com/fedchange.phtml?year=2017,2216477,SWE,EST,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,14104580,RUS,UKR,3/24/17
https://ratings.fide.com/fedchange.phtml?year=2017,14129418,RUS,UKR,4/11/17
https://ratings.fide.com/fedchange.phtml?year=2017,1200372,ROU,FRA,2/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,13603817,AUT,GEO,1/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,3511723,ESP,FID,2/8/17
https://ratings.fide.com/fedchange.phtml?year=2017,2201224,ESP,AND,2/8/17
https://ratings.fide.com/fedchange.phtml?year=2017,921130,BIH,SRB,2/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,12501255,USA,FID,2/2/17
https://ratings.fide.com/fedchange.phtml?year=2017,4413369,PAN,COL,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,46662464,USA,IND,2/14/17
https://ratings.fide.com/fedchange.phtml?year=2017,13501151,BLR,AUS,3/24/17
https://ratings.fide.com/fedchange.phtml?year=2017,1628313,GER,AUT,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,5200393,SGP,PHI,1/11/17
https://ratings.fide.com/fedchange.phtml?year=2017,2002515,POL,USA,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,407747,SCO,ENG,1/12/17
https://ratings.fide.com/fedchange.phtml?year=2017,13900820,GER,FID,3/29/17
https://ratings.fide.com/fedchange.phtml?year=2017,1401815,SCO,DEN,3/30/17
https://ratings.fide.com/fedchange.phtml?year=2017,5301882,CAN,LBN,3/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,7603053,FIN,SYR,3/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,7601433,FIN,SYR,3/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,4170539,TUR,RUS,3/28/17
https://ratings.fide.com/fedchange.phtml?year=2017,14307405,NZL,RSA,3/7/17
https://ratings.fide.com/fedchange.phtml?year=2017,2216477,SWE,EST,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,14104580,RUS,UKR,3/24/17
https://ratings.fide.com/fedchange.phtml?year=2017,14129418,RUS,UKR,4/11/17
https://ratings.fide.com/fedchange.phtml?year=2017,1200372,ROU,FRA,2/6/17
https://ratings.fide.com/fedchange.phtml?year=2017,13603817,AUT,GEO,1/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,3511723,ESP,FID,2/8/17
https://ratings.fide.com/fedchange.phtml?year=2017,2201224,ESP,AND,2/8/17
https://ratings.fide.com/fedchange.phtml?year=2017,921130,BIH,SRB,2/13/17
https://ratings.fide.com/fedchange.phtml?year=2017,12501255,USA,FID,2/2/17
https://ratings.fide.com/fedchange.phtml?year=2017,4413369,PAN,COL,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,46662464,USA,IND,2/14/17
https://ratings.fide.com/fedchange.phtml?year=2017,13501151,BLR,AUS,3/24/17
https://ratings.fide.com/fedchange.phtml?year=2017,1628313,GER,AUT,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,5200393,SGP,PHI,1/11/17
https://ratings.fide.com/fedchange.phtml?year=2017,2002515,POL,USA,1/9/17
https://ratings.fide.com/fedchange.phtml?year=2017,407747,SCO,ENG,1/12/17
https://ratings.fide.com/fedchange.phtml?year=2017,13900820,GER,FID,3/29/17
