Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
1,1,1,1,17,17,1,26,34,1,"Primary strategy is to win 4 numbers to get to 28. I chose 9,8,6,5. Psychologically I assume people will go crazy to win 10 so I avoided 10. I set my armies to beat almost all simple strategies using other sets of 4 numbers (4 25's or 3 33's + 1 or even split from 1-7). I lose to 25 armies on 10, 7, 6 ,5 but you can't win them all. The spread out singles are key to beating people that leave castles undefended, allowing me to lose 9,8,6,or5 and still win. Analyzing strategies might be a fun topic for a follow up column . . . "
1,1,1,1,16,25,2,26,26,1,
1,1,1,1,16,24,25,28,1,2,"Firstly, I need to make sure to send 1 to each castle to pick up any freebies. 9 and 10 are the obvious castles, so I'm hoping my opponent overcommits. I spread the rest around the remaining high points in descending order because I suspect that is what my opponents will do, although hopefully with fewer remaining soldiers after those allocated to 9 and 10."
1,1,1,1,16,20,1,27,30,1,"Put 1 soldier in each castle in case an opponent doesn't put any, to get an ""easy victory.""Pick castles representing a bare majority of points, and focus all remaining resources there.  Don't pick 10, or a string of numbers, as those seem too obvious.  Focus forces proportional to value."
1,1,1,1,16,19,1,28,31,1,"Victory requires 28 points, which requires a minimum of 4 castles. The sum of any castle and the 3 above it exceeds 28 points beginning at castle 6 (6,7,8,9), and then by 2 points. High value castles will be more competitive than low, so dropping castle 7 in favor of 5 places as many castles as possible as far down the list as possible. Weighting troop commitment by point value yields 18,21,29,32 for castles 5,6,8,9. In this case all castles are must win, one victory condition. Risking castles by diverting 6 troops (2 each from 5,6 and 1 from 8,9) picks up any remaining castle where no troops were committed by the opponent, laying claim to any of the remaining 27 points that might compensate for a tie or loss in the big 4. If the enemy also sends a token troop to every castle I still gain 13.5 points, within half a point of compensating for the total loss of any two of my must-win castles except for both 8 and 9. The solution is not rigorously tested, but it provides ubiquitous coverage while focusing maximum troop strength on the easiest targets necessary."
1,1,1,1,15,19,23,1,1,37,"If you want to win, you must acquire 28 or more points. This requires that you should spend approximately 3.57 units per point that you wish to acquire. Regardless of choice, each castle should have at least 1 unit assigned so to capture castles that the other player does not find interesting for their win strategy. My choices were based on the competition for 10, 9 and 8. I found that 10 is probably the most cost effective castle to win, but will also be heavily contested. Most would allocate either way too many points to this castle and leave others unguarded, or would allocate less than the optimal rate (rounded up) + 1. 9 and 8 are also essential to victory for a minimum castle set (4 castles, adding up to 28 or more), but without 10, require 2 more castles. I decided to avoid 8 and 9 based on the fact that if they wanted 10, they might also want 8 and 9. So instead, I focused my troops on  5, 6 and 7 to achieve my minimum of 28. I assumed that other players would either ignore the castles they did not want, in favor of the castles they did want, or they would allocate a minimum of 1 troop as well, in which there would be no point advantage to the castles they did not want. If only 1 troop is allocated to castles with little value to the strategy, then you have a maximum amount of troops to allocate to the 4 castles that you intend to take. "
1,1,1,1,15,19,1,26,34,1,"I want to win 28 points as comfortably as possible, and it can't be done with 3 castles. It can be done many ways with 4 castles, but 9+8+6+5 is the way that avoids the critical Castle 10; avoiding Castle 7 (versus playing 9+8+7+4) seems like a better choice as well. By playing 1 in each castle, this will also pick up points against other overloaded strategies that are likely to send 0. Castle 9 is set to be larger than 1/3 to beat heavily overloaded strategies, though it might be better to play it completely proportionally (17, 20, 27, 30 instead of 15, 19, 26, 34)This strategy will soundly beat ""balanced"" strategies or strategies that overload Castle 10. It's still beatable for sure, but I think it will do well.Thanks! This is a great idea."
1,1,1,1,13,13,1,25,41,3,"If I can take 9, 8,6, and 5 I win. However, I dont want to leave the others ungaurded."
1,1,1,1,12,18,20,22,24,0,"Not worth fighting for 10 as I assume needed troops for this will be high.  Hoping to win Castles 8 & 9 as well as two from 5, 6, & 7.  Placed just 1 in the lower Castles in case of (practically) free wins."
1,1,1,1,12,15,25,40,2,2,Need 28 points to win; expecting overwhelming force directed against highest castles.
1,1,1,1,11,21,21,21,21,1,"Casle 1, 2 and 3 are not that important. A lot of people will try to throw some casles. People like round numbers. A lot of people will try to win casle 10."
1,1,1,1,11,13,15,17,19,21,"If Castle # is N, I wanted to beat everyone who 2*N'ed the top half of the castles.  Doing so left me four four extra soldiers, and I put them down in the four bottom castles as maybe there's some easy pickin's there."
1,1,1,1,11,13,15,17,19,21,"I figured a stat-head would find a formula for best-case distribution of troops. I decided to up my soldiers in the higher places above what I thought was the statistically smart ""average."" I tossed one in each of the lower castles to simple snipe some points from anyone who leaves them empty, thinking them not worth the soldiers.In simple terms: I'm guessing."
1,1,1,1,11,13,15,17,19,21,"The goal is to get to 28 points, but because there will be so many different strategies, my goal is to get as many points as possible. "
1,1,1,1,11,13,15,17,19,21,
1,1,1,1,11,12,21,21,31,0,Over-reliance on anticipation of the opponent's maneuvers. 
1,1,1,1,11,11,11,16,21,26,"One more than common round numbers on each with more focus on higher numbers. I used a loose model to estimate the expected value of several strategies against each other, and this was most successful (but it could just be effective against straw men)."
1,1,1,1,11,11,11,11,51,1,"I tried to come up with a strategy that took into account a few different principles:(1) Win in at any unchallenged castle (i.e. at least 1 soldier to every castle... the pawns muahaha). (2) Counteract what I believe are high probability strategies (like at least 1 on every one [ha!], 10 evenly distributed throughout all, or heavy fights for 9 and 10)As a law student, my strengths aren't math, but I did my best to figure the initial likelihoods of soldier distribution and adjust accordingly to evidence (just for example, I assume initially I'm going to lose the 10 castle 99% of the time, .9% of time I'll split it with someone, and .1% of time I'll win it; there's some hope that your saavy readers do the math and maybe put only 1 in that category b/c they assume like I do it's a lost cause but that they can't just toss it, putting 1, which increases probability that 8 or 9 is a battle ground). Tried to consider which categories I could lose and still come out on top with if I won my expected, and what I'd have to win if lost one of my expected. With more time I might actually do some kind of more consistent  Bayesian calculation but alas, once more into the breach!"
1,1,1,1,11,11,1,31,41,1,"In order to win this game,  you need to get the majority of points. 1+2+3+...+10=55. 55/2= 27.5. So the least amount of points you need to win is 28.There are lots of ways to getting to 28.1+2+3+...+6=21 so you need at least castle 7 to win. This also means you are guaranteed to win with 7 castles. 10+9+8=27, so you need to win at least 4 castles as well. If you are only going to use 4 castles, you need castle 9 and/or castle 10 because 8+7+6+5=26.My first strategy was to have at least one soldier go to each castle. That way if my opponent decides to only attack 4 castles, I am guaranteed 6.My second strategy was to try to win with only 4 castles.  Since you need either castle 9 or 10, I figured they would be the most desired and soldiers would be sent accordingly. So instead of guarding both,  I decided to pick one. I decided to go with castle 9 and not 10. After that,  my options if I wanted only 4 castles were either castles 4, 7, 8, and 9 or castles 5, 6, 8, and 9. I went with the latter so I wouldn't have to win 7, 8, and 9.Once I chose my 4 castles, I had 90 soldiers left to play with and sent them by weight.  40 more to castle 9, 30 more to castle 8, and 10 more to both castles 5 and 6. I put 10 more in those csdtles, in case someone just put 10 in each castle."
1,1,1,1,10,20,20,20,15,11,"11 on 10 to beat anyone who went 10 across the board. Less on 9 than 8 incase someone heavily tries to win the last two - can't compete - need to spread a bit. 6,7,8 with 20 is a decently powerful base to take which is likely to get at least one or two of them. 10 on 5 as it's worth something, then 1 to all the others - I mean it's at least worth trying - they total 10 together so I'd rather stock up on the higher ones."
1,1,1,1,10,10,20,20,35,1,
1,1,1,1,9,15,1,25,45,1,"I picked what I believe to be the easiest way to acquire 28 points, the amount required to win the battle. One needs to capture a minimum of 4 castles to achieve this, so this caused me to focus my troops on the four castles that would in my mind be most effective in achieving this. By giving up castle 10, it does not make any sense to pursue castles 1-4: their values are equal and it would be a waste of troops to capture one only for the other to offset the gain. To me, the only castles that matter are 5-9. Thus, I deployed troops in the way to most likely take the higher value targets while also hopefully overpowering the lower priority castles with troops gained by sending the bare minimum to half of the castles.Also, the marginal value of 1 troop is so low that sending one to a castle on the chance that no other troops are sent seems to make sense."
1,1,1,1,7,22,22,22,22,1,"Abandon 10 because most people will invest too heavily there, send at least one to each place to give a chance to gain the areas with the highest likelihood of intentionally abandoned points, spread rest of soldiers equally across highest point locations 6 7 8 9, having at least 22 at each  (which attempts to one-up the approach of adding one to the seemingly round number 20)"
1,1,1,1,6,15,20,20,34,1,"Came upon this deployment with testing in spreadsheets. High value placed on high value castles while ensuring that there's at least a soldier at every castle to avoid splitting points with strategies that completely ignore lower value castles.Came upon this strategy while testing out scenarios in sheets. I figure the 10 castle itself will be overvalued while the bulk of points come from 6-9 themselves. If my opponent overcommits too much to the 10 castle, I will easily sweep the rest of the castle points.I always send at least one soldier to ensure I don't split points with any castles my opponent abandons."
1,1,1,1,6,11,16,26,36,1,"I abandoned castle 10 in hopes of saving troops where the other team might send a larger force. Focused more troops on castles 6-9, since those are more valuable, but saved at least 1 troop for the low value castles and castle 10 in case the other team also sent no one there."
1,1,1,1,6,11,16,21,21,21,"Send at least 1 solider per castle;  use ""1/6"" ending numbers on the assumption that many players will round to 0/5; send majority of armies to the highest-valued castles."
1,1,1,1,6,11,12,33,34,0,"Think of this as bidding at a silent auction instead of troop deployment. The value of Castle 10 is high enough that there will be lots of bids - leaving me a very small chance of winning it. So I put my resources elsewhere. The idea in general is to invest just enough to win each castle except Castle 10, but no more than necessary."
1,1,1,1,3,30,30,30,1,1,"People will prioritize castle 9 and 10 to get 19 points, but if I win 8, 7, and 6, I will get 21 points."
1,1,1,1,3,30,30,30,0,3,Gut feeling 
1,1,1,1,2,4,6,12,24,48,
1,1,1,1,2,2,7,11,23,51,"A game can be modeled in normal form. After solving the toy problems of (2,1), (2,2), (3,2), (2,3) where (troops, castles). One only wins in the upper triangle of the matrix. Using iterated domination can only reduce the real game space a bit. If one assumes there is a positive probability of the opponent playing all of the non-strictly dominated strategies, then a best-response is to mix over the available strategies with probability of winning as the mixing probabilities. I used a RNG, random module in python, to draw a deployment of troops in the set of feasible solutions. Then transitioned using pairwise castle changes until it was satisfactorily burned in ensuring that a positive number of troops were allocated to every castle. "
1,1,1,1,1,31,32,32,0,0,I'm trying to take advantage on the bottom 5 of people leaving those as 0. I'm also trying to beat people who put high amounts in 9 and 10. 8 7 6 are worth more combined than 9 and 10
1,1,1,1,1,31,1,31,1,31,Randomly chosen 
1,1,1,1,1,23,23,24,24,1,"Assume opponent uses resources on castle 10, but needs 18 more points to win, but can't get there without 6,7,8,9 which are heavily fortified."
1,1,1,1,1,21,36,36,1,1,"9 and 10 are too obvious, and people will deploy way too many to take them. 6, 7, 8 are more likely higher yield targets, 1-5 are worthless. I put one in them, just in case someone put 0."
1,1,1,1,1,21,21,26,26,1,"Loading up on 6 through 9 guarantees a win if all 4 of these numbers are won. Conceding the 10 to top-heavy strategies improves my chances of winning 6 through 9.Leaving 1 on the remaining spaces allows some versatility in the event that the opposing strategy involves loading up on some of the same numbers. This strategy can beat many strategies that I expect to be common, including ramps and top-heavy distributions."
1,1,1,1,1,20,24,25,25,1,
1,1,1,1,1,20,22,24,28,1,"I think most opponents will use some sort of strategy of going for the most valuable castles or mathematically increasing the number of troops in each castle. With this strategy I hope to beat both opponents in castles 6, 7, 8 and 9 and win the war that way, while sacrificing castle #10 but at least having a presence everywhere in case anyone disregards a castle completely."
1,1,1,1,1,20,20,27,27,1,"If I win 6,7,8,9 I will win everytime. I'm planning on people targeting 10 too much."
1,1,1,1,1,19,19,19,19,19,"I want to win the top 5.  If they put everything in 10 and 9;  6,7,8, will still beat them.  If they go 10 even, 6-10 will beat 1-5.  I am hoping this is a good guess!  :)"
1,1,1,1,1,19,19,19,19,19,"My college Game Theory professor has his students play this game (in a variation where each castle is 1 point.) He also keeps a database of students' previously used strategies.Using this knowledge, I modified the code for this scoring system and created a bunch of copies of a couple strategies I expect people to deploy for this contest. This strategy held up pretty well against many variations that I added to the database."
1,1,1,1,1,17,18,19,20,21,"Try to 1 up the opponent at the top castles. Send a person to each of the bottom so I don't give away ""freebies"""
1,1,1,1,1,17,18,19,20,21,"I'm hoping for opponents with a 'balanced' composition to spend too many soldiers in the lower half and lose most of the upper half to me. If someone did decide to leave some of the lower half unstaffed, I'll snag the free castles without seriously diminishing my chances, and I expect to win against a lot of really top-heavy compositions by virtue of taking castles 6,7,8. To be perfectly honest, I didn't think about this very seriously, which might actually work to my advantage - after all, I'm just trying to beat everyone who thought one step ahead by thinking ahead by two."
1,1,1,1,1,16,26,26,26,1,"Goal is to try to achieve 28 points; Must take at least 4 castles, and at least one of the castles taken must be >6. I expect troop numbers to be frequently multiples of 5. I am willing to sacrifice the biggest castle if it means I am more likely to win potentially easier battles worth almost the same number of points."
1,1,1,1,1,16,21,26,31,1,"I didn't want to fight for castle 10 or castles worth relatively few points.  I put 1 troop on each in case they were completely uncontested though.  I put most of my forces into the high value castles 6-9, weighted more heavily toward the more valuable castles.  In case others used round numbers, I went with quantities ending in 1 and 6 instead of 0 and 5.  I'd love to know how I do, though I don't expect to win."
1,1,1,1,1,16,1,26,26,26,"I'm a math teacher at a high school, we did this as an experiment all day and this deployment ended up being the winner."
1,1,1,1,1,15,20,29,30,1,"There are 55 total points so I need 28 to win.  9+8+7 gets me 24 of them.  I'm punting on castle 10 assuming others will put a lot of people there.  I'm hoping to get three of 9,8,7,6 plus enough other castles to get 28."
1,1,1,1,1,15,20,20,20,20,Just prioritizing the most points but still putting troops on other castles in case the enemy forgoes them
1,1,1,1,1,15,20,20,20,20,"Trying to win 4 of the top 5 as main path to success. If that doesn't work, picking up easy low points against people who tried similar strategies may work."
1,1,1,1,1,15,15,15,20,30,I was willing to sacrifice lower value castles to hopefully win larger castles.
1,1,1,1,1,12,20,20,21,22,"Based on over 1,000,000,000 simulated battles with various different deployments (some random, some seeded), as well as using a simplistic machine learning algorithm to adjust the deployments, this was the most successful deployment, with slight modifications as a nod towards considering likely human strategies.  20/20/20/20/20 in 6/7/8/9/10 was the most successful seed design (beating out 16/16/17/17/17/17, initially the most successful seed, in later rounds as the deployments improved).   I remove some from 6, allocating a few extra to the high end and one to each of the low five, so to beat strategies that place zero on many castles.General design: started with 10,000 randomly allocated rows allocating soldiers in groups of 5 (to get improved clustering), plus ten seed rows, including 100 in castle 10, 50/50, 10/30/30/30, 25/25/25/25, 20/20/20/20/20, and 16/16/17/17/17/17 (castle 10 always the last number) and several others.  Simulated all deployments battling all others, then tallied wins, and created a new sample of 20k rows using PPS with replacement sampling based on the square of wins.  Reran the simulated battles, then did another sample selection step with 25k rows again using PPS, and reran those simulated battles.  The winner was 19/19/20/21/21 which won 23,812 battles out of 25,000.I also confirmed the results using a OLS regression with the ten castle quantities as independent variables and wins as the dependent variable.  OLS indicates that castles 7 through 10 have positive coefficients, 6 has approximately 0 coefficient, and 1-5 have negative coefficients, suggesting that more tests might pull towards a higher number for castle 9 and 10.  Given the slightly negative (but nearly zero) weight on 6, I felt confident removing some of the armies from it in order to put single armies on the other five."
1,1,1,1,1,12,16,33,33,1,Instinctively most people will try to defend the 10th castle with the most troops.  This strategy defends the middle castles 6 though 9 with a slightly uneven distribution of troops. Also throwing in 1 at each of the other castles in case the other side simply puts no troops there.  The value of those 5 troopers in Castles 6 and 7 is only slightly problematic.
1,1,1,1,1,12,16,18,22,27,"Probability weighted the top 5 castles, 1 soldier to the others to catch open slots. "
1,1,1,1,1,11,21,31,21,11,Why? Because you asked me to.
1,1,1,1,1,11,21,21,21,21,Balanced attack of top castles.  Defeats the uniform and weighted by points distributions. 
1,1,1,1,1,11,15,34,34,1,Best strategies seem to be trying to get castles 6-9 or 8-10 and 1 of anything else. This strategy does well against both strategies that use troop deployments that seem logically intuitive. Any strategy that beats this one seems to do poorly against what I would consider normal strategies.
1,1,1,1,1,10,20,30,35,0,"Assume that rational opponents will over-commit troops to castle 10, leaving castles 9, 8, 7, and 6 relatively undefended; note that these four castles sum to 30, which is enough to win most battles.  Castles 1-5 are each allocated one troop, to hedge against a similar strategy that assigns zero troops to each."
1,1,1,1,1,7,14,19,25,30,
1,1,1,1,1,7,14,16,20,38,"Not really sure. I want to win the higher ones, but not give up on the cheap lower ones."
1,1,1,1,1,7,7,21,29,31,"Maximixing potential to win the most amount of points on the high castles, while catching people off guard who sent 0 to the lower castles"
1,1,1,1,1,5,15,20,25,30,Pick up as many castles as possible
1,1,1,1,1,1,31,31,31,1,"Always have at least 1 at each castle to claim points in case the enemy does not show up. Go strong for the 9-8-7 castles; people tend to fixate on the 10, so let them have it.  The goal is 28 points.This is not all that different from the electoral college, only more arrows, battering rams and boiling oil."
1,1,1,1,1,1,26,22,23,23,"Take any uncontested castles, focus on the high-value ones but prioritize 7 since it + 1-6 is enough to win."
1,1,1,1,1,1,23,23,24,24,"It is important to note that you MUST capture at least 1 of castles [7,8,9, or 10] in order to have more than half the points (28/55). To that end, I have sent 1 troop to each of the lesser castles in order to pick up ""free"" points from the people who focus solely on the larger point castles. I have split the remaining troops evenly among the remaining high value castles. I would hope that this means that I dominate similar strategies. I have no doubt that my strategy is not optimal, and I expect to be beaten, but I figured I'd throw my hat into the ring."
1,1,1,1,1,1,23,23,24,24,"Their are 55 possible points so one must win 28 to win. I will send 1 to each in case one person does not send any to a base. Then I will divide the remaining 90 among the 7,8,9,10 which is all that is nescecary to reach 28. 90/4 is 22 with 2 remainder. This will be put on the 9 and 10 to go after the most important targets"
1,1,1,1,1,1,23,23,24,24,"There are 55 points possible, and all that is needed for victory is 28. So I invest heavily in the four most valuable castles, but I also send one soldier to each of the remaining castles so that I'm not beaten by a strategy that grabs one ""core"" castle and picks up a few points from smaller-point castles."
1,1,1,1,1,1,23,23,24,24,If I can win the 4 highest castles it doesn't matter if I lose the other 6.  The 1 soldier in each of the first 6 castles is to win against those who put 0.
1,1,1,1,1,1,21,26,26,21,"I tried to come up with as many possible strategies as I could, then guard against all of them. Some of the strategies that I am hoping to guard against: 1. A relatively even troop deployment: I would hope to win 10, 9, 8, and 7 guarantee a victory. 2. Top-heavy deployment: They would win 10 and 7, but might lose 9 or 8, and could lose 1-6, giving me a win. 3. Ignoring 1-6. I could steal points there. 4. Heavily attacking 4-8 or 5-9: I reinforced 8 and 9 with 26, hoping to beat any 25s there. 5. Relying on multiples of five. I used 6s and 1s to end my numbers, hoping to gain an edge over those who end their numbers with 5s and 0s. "
1,1,1,1,1,1,21,21,26,26,"Re-submitting answer, not sure if it's allowed or not. While debating with friends over optimal strategies, I realized that my initial proposal ([1,1,1,1,1,1,23,23,24,24) was weak to the very ""easy"" solution of 25 in the upper 4 castles. This solution rectifies that mistake."
1,1,1,1,1,1,14,20,20,40,
1,1,1,1,1,1,13,27,27,27,"Trying to guarantee 8,9, and 10. Sending 1 troop everywhere in case other participants don't. Make the troop count sent to 7 be enough to beat someone who sends equal amount to all posts.Without having any idea of the distribution of possible strategies, this is a complete shot in the dark. Maybe I'm lacking in imagination, but I don't think there is any pure strategy Nash equilibrium to this game. "
1,1,1,1,1,1,10,21,28,35,Fastest to 28 wins
1,1,1,1,1,1,10,19,25,40,7+8+9+10 > 1+2+....+6. Putting 1 at 1-6 will beat all the people who put 0 at those castles.
1,1,1,1,1,1,4,30,30,30,"The winner needs at least 28 points. The quickest route to the win is to obtain the points at the least number of castles possible, which is four: castles 10, 9, 8, and an additional castle (any will do). The obvious strategy is to deploy even numbers of troops at each of those castles. I chose instead to deploy better-than-even numbers at the most valuable castles, but not at the expense of failing to contest every castle, because my goal is to win merely one more beyond the top three. In any situation where I win the top three castles, I win at least one of the others - or tie. Fun puzzle; thanks for offering it!"
1,1,1,1,1,1,1,31,31,31,Just in case... Ya know? 
1,1,1,1,1,1,1,31,31,31,"Since you need at least 23 points to win each war, I decided to throw most of my soldiers at castles 8, 9, & 10, for a total of 24 points if my opponent happened to underload those three castles.  I also gave 1 soldier to each of the other seven castles, so if my opponent didn't bother with these castles, I'd win just by showing up."
1,1,1,1,1,1,1,31,31,31,"I just need over half the point to win. So winning 8, 9 and 10 i enough"
1,1,1,1,1,1,1,30,31,32,"Go in at full force to get the 27 points from the most valuable castles, and hope the opponent leaves one of the other 7 undefended"
1,1,1,1,1,1,1,29,30,34,"Need 28 points to win so try to get 10, 9, 8 and then hope to split/win one other castle "
1,1,1,1,1,1,1,28,31,34,"This is a second submission, so please disqualify this one if only one submission is allowed.   I wanted to see how ""dominate the blue states"" faired, so I proportionately distributed to castles 8,9,10  and then removed 7 (2,2,3) to distribute 1 per castles 1-7."
1,1,1,1,1,1,1,21,31,41,A bunch of 1s on lower castles to win points from the presumably many people who submit zeros. Then heavy deployment to the top three castles.
1,1,1,1,1,1,1,1,1,1,"Opponent can't focus on all of the castles, so I'm spreading out to try to win more volume. The low ones aren't valuable but I'm more likely to win those outright."
1,1,1,1,1,0,11,17,26,41,Heavy on big castles
1,1,1,1,0,15,21,0,28,32,"Each point is worth about 2 soldiers. But like gerrymandering, you want to win a lot of castles by a slim margin and lose a few castles by a large margin. So I didn't compete for castles 8 and 5 and hope to use those soldiers to win the other big castles by a little."
1,1,1,1,0,0,0,48,0,48,"28pts wins. I hope my opponent won't play for  castles 1, 2, 3, and 4, and so I put one soldier each there, splitting the remainder between castles 8 and 10 to make exactly 28. Cool idea, BTW!"
1,1,1,1,0,0,0,32,32,32,"Tell us denote a particular deployment by a 10-tuple, castle 1 first.  So the above deployment is (1, 1, 1, 1, 0, 0, 0, 32, 32, 32).I have been considering 3 broad classes of strategy.  (Obviously there are deployments which don't fit into this schema, but which may still be meritorious.) I call these classes Paper, Scissors and Stone.Paper strategies cover all the castles with forces approximately proportional to the value of the castle, for example (1, 3, 5, 7, 9, 11,  13, 15, 17, 19).  I also consider an equal distribution of forces, 10 to each castle, to be a Paper deployment.Scissors surgically target a winning subset of castles, for example (10, 0, 0, 0, 0, 0, 0, 30, 30,. 30).  Clearly Scissors will defeat paper.Stone strategies target subset of castles insufficient to win on their own, but additionally hope to win or tie enough other castles to gain the extra points to win the war. (1, 1, 1, 1, 0, 0, 0, 32, 32, 32) is a stone strategy.  It will win if it wins castles 8, 9, and 10 and either wins castle 1 or ties any other castle.Stone loses to paper (it wins its targeted castles but loses the rest).  It mostly wins against scissors because both strategies are likely to contest at least one high-value castle, and stone's forces will be more concentrated.It's my expectation that the majority of depoyments submitted will be Scissors or paper-scissors hybrids.  My original idea was the stone (1, 0, 0, 0, 0, 0, 0, 33, 33, 33)  This is elegant in that it wins precisely when it wins castles 8, 9, and 10, and any other castle is uncontested by the opponent.  The first condition is nearly certain against a scissor strategy since these must target at least four castles, and it will be very difficult to commit as many as 33 soldiers to any one of them.  The second condition is much less certain.  I cannot predict how many competitors will decide to contest every castle.I decided to tweak my original idea as I suspect that rather more scissor players will put at least one soldier into every castle than will put exactly 32 into one of 8, 9,  and 10.  I consider it unlikely that a scissor strategy would put more than 1 soldier into castles 2, 3, and 4, without also commuting similar or greater forces to castles 5, 6, and 7.  If he does that, it's not really a pure scissor, more a paper-scissors hybrid."
1,0,5,5,0,24,30,35,0,0,Just get to 28. Leave 9 and 10 alone because they are too enticing.
1,0,4,10,20,26,27,10,1,1,"Assuming most people would enter their highest numbers in castles 9 and 10, I tried to win the lower groups to win the majority of the lower numbered castles"
1,0,0,39,0,60,0,0,0,0,I assume a lot of people are going to go all out on Castle 10. I just am trying to avoid confrontation and maximize my chances of beating people who went all on ten.
1,0,0,1,18,20,20,20,20,0,"Forfeit the richest castle to increase odds at the next five. Figure I'll get some of the 2 & 3 values by ties, but hope for an easy point for the 1 pointer. By my estimation of likelihood of winning/tying each castle, I estimate I'll average 29.25 points out of 55. With a bunch of smart people competing, I figure that's not half bad. "
1,0,0,0,1,15,15,15,20,33,"There were far more points to be gained in the high value castles than in the low value castles, so I weighted my distribution heavily toward the upper end, calculating that if I gain control of the high value casualties, I could afford the loss of the low value castles. "
1,0,0,0,0,0,0,33,33,33,
0,26,32,42,0,0,0,0,0,0,"I thought people would fight it out for the high value targets and end up splitting a fair number of those castles.  If I could take enough of the lower (less competitive castles) I would win more points.  Also, stay away from clean looking numbers."
0,25,25,25,25,0,0,0,0,0,HUNGER!
0,21,0,0,0,0,25,0,27,27,"I think I need to get my minimum 28 points by trying to take 4 castles, which is the minimum it would take. There are 27 combinations of 4 that generate at least 28 pts. All of them require some combo of castle 10, 9 or 8. I chose the one that has  two castles well below 8 where I think there will be less competition and concentrated my troops on 9 and 10. Bit of a punt. Can't wait to see the results!"
0,20,0,20,20,0,0,20,20,0,Guesswork
0,20,0,0,20,20,20,20,0,0,"I need 28 points to win, and any points past 28 are just accessory.  I will send 20 troops each to the castles that will get me to that mark of 28, namely, 8 + 7 + 6 + 5 + 2 = 28."
0,17,12,12,12,12,0,35,0,0,Try to capture 28 exact points (majority) without going for castles 10 and 9
0,16,16,17,0,17,0,17,0,17,"A wild shot in a dimly lit room. Loosing any one of these forts would guarantee victory. By focusing on fewer castles, but allowing for a plan B, I feel like there is a fighting chance. To be clear, this is a guess. "
0,15,14,14,0,14,15,14,14,0,Sacrifice a few castles completely to have a better chance winning against all the even splits. 3 was a hunch but considered only sacrificing 1. Then on a psychology hunch I assumed the ends and the middle would be where people did something screwy so those were the sacrificial castles.
0,15,0,0,20,20,20,25,0,0,It's a race to 28 points. I stacked my castles to focus on a path to 28. 
0,15,0,0,19,20,21,25,0,0,"I assume my enemy will concentrate their forces to take the most valuable positions in order to assure victory, so instead I will concede the most valuable castles to the enemy, and hope to catch them unawares by allocating all my forces to defend the lesser towers to achieve the bare minimum necessary for victory. "
0,15,0,0,18,20,22,25,0,0,Need 28 to win. I put troops on 5 castles to win 28 points. I concentrated my troops on these 5 castles to win them all. I forfieted the 10 and 9 ones as I suspect these will be heavily contested. So hopefully my strategy is unique and successfull enough times.
0,14,0,0,16,20,24,26,0,0,Need to win 28 points to win the fight.  I picked the fewest number of castles required to get 28 points while also trying to avoid the most obvious castles.
0,12,0,0,20,21,21,26,0,0,I chose to punt the highest 2 castles and focus only on 5 castles that would give me a majority. I tried to choose odd numbers that would be less likely to tie for these castles with high amounts of troops.
0,12,0,0,18,20,22,28,0,0,NA
0,12,0,0,0,0,28,0,28,32,"I wanted make sure I was always ~2-3 points above a multiple of 5, since I think a lot of people will use either a multiple of 5, or add 1 extra to a multiple of 5. This is a risky strategy since I only bet in 4 rounds, and I need to win every single one of them. However, I think many strategies will be vulnerable to this one."
0,11,1,1,21,21,22,23,0,0,tried to win 28 points in way that would defeat some of the unimaginative distributions
0,11,0,14,0,19,25,31,0,0,"28 points will win any battle, so any troops deployed fighting for more are essentially wasted. I decided against chasing the top castles, as they may typically require more resource, and focused on the required 28 points on a sliding scale, aiming to take no castle within that for granted."
0,11,0,0,21,21,21,26,0,0,"Need 28 to win. Decided to put all my eggs in one basket: must win 2,5,6,7,8 (unless tie with 0 at just the right spots). "
0,11,0,0,16,17,27,29,0,0,
0,11,0,0,16,16,26,31,0,0,"Need only 28 points, avoiding human friendly round numbers and avoiding high interest rounds. Also playing above 10 to outperform the basic 10x10 strategy."
0,11,0,0,12,15,27,35,0,0,"I went for the minimum number needed to win (28). Guessing that most people might want to try to lock down 10,9,8, I bet more than 1/3 of my total men on 8, then enough on 7 to lock out other competitors, and then enough on 6, 5, and 2 to beat out people just playing the average."
0,11,0,0,12,15,27,35,0,0,"I went for the minimum number needed to win (28). Guessing that most people might want to try to lock down 10,9,8, I bet more than 1/3 of my total men on 8, then enough on 7 to lock out other competitors, and then enough on 6, 5, and 2 to beat out people just playing the average."
0,11,0,0,12,15,27,35,0,0,"I went for the minimum number needed to win (28). Guessing that most people might want to try to lock down 10,9,8, I bet more than 1/3 of my total men on 8, then enough on 7 to lock out other competitors, and then enough on 6, 5, and 2 to beat out people just playing the average."
0,11,0,0,12,15,27,35,0,0,"I went for the minimum number needed to win (28). Guessing that most people might want to try to lock down 10,9,8, I bet more than 1/3 of my total men on 8, then enough on 7 to lock out other competitors, and then enough on 6, 5, and 2 to beat out people just playing the average."
0,10,30,60,0,0,0,0,0,0,swag
0,10,10,10,10,10,15,15,20,0,Random
0,10,0,12,0,20,0,28,0,30,Each even castle is worth more than the odd castle before it
