Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
4,6,8,8,9,8,15,19,15,8,"Looking for a bell shaped distribution, with a little hump"
1,7,2,2,11,15,21,31,5,5,"Analyzing the top 5 finishers from the first event I found that the 5th placed army was actually positioned to be the most successful, with a few minor tweaks to add wins on 9/10 at the expense of 5/6.  Against the original data set, this deployment would have finished with a record of 1205-17-166."
3,6,1,12,15,22,1,2,3,35,"I started with some analysis of the previous top performers teams and their common traits. First, I looked at the number of soldiers that they deployed per point available for each castle, so that I could compare between castles. This showed that the tops teams put a minor number of troops (~0.2-0.3 soldiers/point) at three of the largest castles, attacked two of the largest of castles with a high ratio of soldiers (~3.5-4.0), and used the remaining soldiers on the lower castles with a lower but still fairly high ratio of soldiers (~2.5-3.0). For comparison, if you were to split soldiers evenly between all points the ratio would be ~1.8 soldiers/point. The top teams were targeting about 28-30 points, while still sending soldiers to each castle. After completing this analysis, I realized that the players did well, because their strategy was able to beat the average player. Being able to predict what most people will do and having a strategy that can beat it is an important factor in winning. Finally, I tested out some strategies, trying to use the trends I had found and settled on one of the better competitors."
6,0,0,0,0,0,0,51,24,19,Based exclusively off the results in the prior round.
0,0,8,0,23,26,31,0,6,6,Poor intelligence
4,5,5,1,10,15,20,25,7,8,2cd level counter to the winning deployment previous.
0,6,7,12,12,21,3,31,4,4,"I ran a genetic algorithm to identify the optimal strategy based on prior submissions. If people deploy troops in a similar way this time, this strategy should perform well."
3,6,9,10,16,18,25,5,3,5,"Troop deployment was broken down by a number of factors. The risk/reward of placing a high number of troops for a x amount of points, the percentage chance with respect to past data on winning a battle for a castle with a certain number of troops, and the distribution of troop placement in the previous event."
3,4,5,10,2,17,20,26,6,6,Leave a decent chance to beat people how put 0-1 soliders in each castle.
5,7,0,0,0,0,22,22,22,22,"Top 4 castle get all the troops, higher than 20 deployment of the higher points castles to beat anyone else using my system, and another one added to beat those following my system with only one iteration. No point wasting troops on lower point castles, leftovers given to them to maybe snag a few points"
4,3,2,16,3,21,21,6,3,21,Assumed most people would avoid the castles that were ignored in the previous riddler in fear of others thinking they would be the obvious option.
0,0,3,6,13,9,6,23,35,5,Random solution meant to help my initial submission.
2,3,0,4,0,19,21,0,25,26,"basically winged it, with some sacrificial 0s and some minor deployments to steal some weak castles."
2,4,4,9,7,13,9,18,12,22,"I wanted a distribution that would beat 3 principal options: a flat distribution, a linear distribution, and an exponential distribution -- calculated as linear increase * 1.26 for evens and *.74 for odds rounded"
0,0,0,0,17,20,2,27,31,3,"Targeting an exact win by 28 victory points, so chose a rather arbitrary set of four numbers which give this sum: 5,6,8,9. Decided not to use any troops on castles 1-4 since winning one of them won't make up for a loss of one of my core targets, but did dedicate a handful to 7 and 10 since they can save me if my opponent leaves them defenseless."
3,1,9,11,15,21,3,2,32,3,It seemed like a good compromise of hedged bets.
2,5,8,12,13,22,2,2,31,3,"Others' new strategies fall into three categories: similar to previous top strategies (1), similar to strategies that previous top strategies beat (2), and similar to strategies that previous strategies did not beat (2). I wanted a strategy which would do good against all three groups. First, I recognized that this round was a whole new game. The fact that everyone could see the previous strategies (especially winning strategies) would surely change how people thought and therefore influence their choice of strategy. I figured many (if not most) would not look too closely at the data and would simply choose a strategy similar to the winner strategies, so I had to beat these (1). With this in mind, I sifted through the data and made a google spreadsheet that would allow me to quickly test strategies against the previous game data. I looked at the 200 or so strategies that beat the top strategies, thinking these would beat the influx copycat strategies, and tested them. I found a few which beat all 5 top strategies and fairly high overall number of victories. Making small adjustments here and there, I created this strategy which in the previous round would have won 1211 games, making it the winner. I believe it will do well against strategies in group (1), (2), and will do okay against the (3). Unrelated, I would guess the game theoretic ""winning strategy"" is a mixed strategy where probabilities are related to the weight of each castle. Hope your vacation was nice!"
2,5,6,8,11,14,16,14,15,9,Castles 6-9 total 30 points. Need 28 to win.  Focused troops there while still sending at least 2 troops to every castle.
5,6,7,15,12,22,22,1,6,4,"This is an update to my previous strategy. Turns out a brute force algorithm showed a far better strategy. The same rules applied: I used the previous entries as a training set to test strategies against, and chose the strategy that won the most games."
4,4,5,8,10,14,4,21,18,12,"I based it on the data from the first war, specifically the median, mean, and mode for each castle. I didn't have enough soldiers to cover them all, so I chose to sacrifice relatively well defended castle 7."
1,3,1,1,11,1,31,21,24,6,"Ceding most 10 matches, but ideally beating a chunk of people who had same thought!"
0,0,0,0,18,18,1,31,31,1,"Giving up on Castle 10 but still trying to go for the win with only 4 castles I can win with castles 5, 6, 8 and 9.  Send more troops to 8 and 9 since those will be tougher battles.  Then divert 2 troops to castles 7 and 10 just in case my opponent sent no troops to those castles since those are the most valuable of the castles I ignored."
5,4,8,9,12,13,10,27,7,5,"Graphed all previous results. Determined wins per added soldier, deployed inflection point +1"
0,0,11,13,15,21,0,0,0,40,"Third variation.  Try to guarantee castle 10, get 18 more with 4 lower cost castles, ignore everywhere else"
0,0,0,0,17,19,26,0,0,38,"Win castle 10, and what appeared to me (after looking at last round stats) to be the least contested way to get 18 more points. Know that I lose to outliers who beat me at castle 10 (and realize an overcorrection from players who realize 10 was undercontested last round may be coming) and won't win many matches if I tie or lose in the middle, but think its okay to concede those rather than dilute strength with token opposition in castles I don't care about"
0,0,8,2,11,15,23,32,4,5,"Based on prior castle deployment created a ""winning strategy"" by trial and error in a spreadsheet. Then, to approximate more informed players in round two, took the top 100 strategies, and added them each five more times to the overall set. Finally, manually tweaked deployment from there to maximize wins against entire boosted set."
1,0,3,10,8,12,4,9,25,28,Evolutionary algorithm said so. github.com/TedSinger/blotto
0,6,7,12,12,21,3,32,3,4,"Yet another submission.  This one moves a single troop from Castle 10 to Castle 8, and achieves the same score as the previous submission (1202 W, 4 T, 107 L, 1204 out of 1313 possible, same 1313 plans as previous submissions)."
0,6,7,12,12,21,3,32,3,4,"I stole this pattern from Diarmuid Early. He and I were both searching for an optimal strategy after getting the results from the last battle.  I came up with a strategy that won 1248/1387, but Diarmuid's won 1274.  
I'm operating under the assumption that any attempt I make to guess how people's strategies will change upon seeing the data will probably be misguided."
2,2,9,2,2,2,17,18,23,23,"Avoid round numbers, have at least 2 soldiers everywhere"
0,6,7,12,12,21,3,32,3,4,"I ran a simulated annealing process to determine a troop allocation that would have won as many battles as possible in the previous game.
If this allocation was used in the previous tournament, it would have won 1272 battles - a staggering 91.7 win rate! Note that the previous winner only achieved an 83.5 win rate.
I am making a (faulty) assumption that this tournament's distribution of group allocations will be the same as the previous tournament's distribution. We'll see if that assumption is good enough or if what worked last time no longer works."
1,1,1,15,21,22,5,24,5,5,No real strategy. SAC
0,6,7,12,12,21,3,32,3,4,someone told me this was a good combination
3,8,3,4,5,7,3,21,20,22,Random simulations
5,7,9,2,2,13,27,2,28,5,"Get to 28 points, by not conceding any castles but take avantange of others willingness to do so. Predicting 1-3 and 10 as most likely to be conceeded. Predicting 4-9 to be the highest invested in, I placed troops in a way to get the most points out of the middle numbers. Hoping that when I get beat for the middle numbers, I'll get castle 10 and 1-3, and when I win 6,7, and 9, I can win 1-3 or 10 to get me over the top."
0,0,0,0,5,30,10,40,5,10,idk
8,2,2,2,2,2,2,22,26,32,"There are 55 points available, so the way to win is to get at least 28 points.  One way to get to 28 points is to get the three most valuable castles (8-10) and least valuable (1) castle.  I put 2 soldiers at the other six to ensure a lone soldier can't capture them."
4,4,6,6,16,17,17,12,6,6,"gut feel alone, baby"
3,4,5,4,4,4,32,34,4,6,"4 is more than most are willing to use as token forces, also other reasons"
2,0,3,0,0,0,0,33,31,31,"Go for broke. Win 8,9,10 and either 1 or 3."
1,1,2,3,20,3,3,3,31,33,Deploy to beat my best startegy.
1,3,4,6,6,12,12,30,13,13,Started out going with 13's because people are superstitious but then started overthinking things.
11,11,4,4,4,4,4,11,21,26,"Hit the high castles, as well as the low ones, get a winning sum, and lowball the rest."
0,5,7,9,12,1,26,31,4,5,"St. Louis, MO"
3,8,10,12,13,15,16,14,4,5,Needed ascending numbers for the values with at least some troops in the top castles.
0,0,0,0,15,16,2,31,33,3,"I'm going for 9+8+6+5, and hoping to pick off 7 and 10 from people who leave those empty or nearly empty.  I figure the bottom 4 castles are unlikely to be decisive, so I will abandon those."
1,1,1,1,12,15,17,20,22,10,To win
2,2,2,17,2,3,28,3,36,5,"As this is the second round, most people will probably congregate around the main strategies (power castles + poachers). By having fewer power castles, both my poachers and my power castles are stronger. I am counting on fewer people choosing an even distribution, which will easily destroy my strategy."
0,0,0,19,0,0,27,27,27,0,arad.mor@gmail.com
3,5,6,10,9,18,24,12,8,5,"It was somewhat random, but I tried to use a general's intuition as to where my troops would be most needed."
1,3,5,9,11,13,17,18,12,11,"I wanted to cover 10 on most of the top castles.  8&7 seem underguarded, so I want to capture these.  Hopefully I can win either 10 or 9, as well as 5 or 6 to win the game!  I think this is a good distribution, I started with the number of the castle for each, and then I added with my intuition, with trying to get just enough to carry.  If I do well though (like 60% or better) I'll be impressed."
6,6,6,6,6,6,6,46,6,6,Trying to steal a few other castles from most strategies that only send a few to 5-6 castles and loading up on the most popular choice
2,3,6,8,10,25,20,5,15,5,"I predict that people will still not send too many troops to castle 10, but more than before. Same for castle 9, but more so because it was undervalued last time. I think castle 8 will garner many more troops than last time, and so I will not waste troops there. Castle 7 and castle 6 might be overlooked... And the rest just a little to get a few extra points here and there."
3,3,3,8,15,25,31,2,5,5,"Most of the focus is on 7 and below, with some reserve troops on the high numbers for easy points if my opponent gives up on those completely. I figure most people taking the easy point strategy are going to go with 3 or 4 troops, so I lose some strength on the 8 and low numbers to get 5 on the 9 and 10."
4,4,0,0,0,0,0,27,31,34,"Win 8, 9, and 10 outright and either 1 or 2.  This wins me 28 or 29 out of 55.  Hope that others put their troops in the middle."
0,0,2,2,11,21,3,31,26,4,Brute force computation finding a deployment that did better than all of the entries in the last contest. I've described this here: http://blog.rotovalue.com/fighting-the-last-war/
0,12,6,3,1,28,32,1,5,11,Random solution meant to help my initial submission.
3,6,0,3,11,11,18,13,17,18,Because the prophet muhammad speaks through me
0,0,0,0,20,25,0,25,30,0,I wanted to consolidate my troops on the lowest possible combination to reach 28 pts.
2,2,2,2,2,13,26,2,24,25,"I considered the distribution of scores from the first time, and decided to give up on any major point getting on the first 5 castles.  Instead focusing on four of the top 5 castles.  I essentially randomly chose 8 to send a scouting party to (just in case) and leaned into castle 7, 9, and 10."
1,2,3,8,10,20,21,23,6,6,"I figure enough people will try to split to taking 10/9 that I can take 8/7/6 from them. While other people are going to try to do beat the ""2 in 9/10"" strategy with 3/4, so I'll send 6."
1,1,4,12,12,10,25,25,5,5,Math
7,13,0,15,20,20,0,0,0,25,"To win, you only need to get 28 points, so I focused on hitting that number exactly and put no additional troops on excess castles. I selected 9, 8, 7 and 3 as the castles I would intentionally forfeit, and sent troops to secure every other castle. After making that decision, every castle is equally important in order to win a battle, so I distributed my points with a number hopefully conservative enough to beat out a large number of opponents."
3,5,7,9,14,25,25,4,4,4,"I over committed to the middle, giving up the top end. I tried to make sure that I didn't lose the entire bottom though because I needed to make sure that I didn't lose to the 1,0,0,0,0,0,0,33,33,33 strategy."
3,8,8,2,12,20,17,20,4,6,"Last time, a lot of people put 0 for castle 10, and got taken advantage of by the people that put only 1 or 2. This time, I bet a lot of people will try to take advantage of THOSE people by putting 3 or 4. Well, I'm putting 6, so I can take advantage of all of THEM! Hah!
I put 4 on castle 9 because it was easier to count, having put 6 on castle 10.
I put 20 on castle 8 for a similar reason. It is easier to think in multiples of ten.
I figured castle 7 is worth about 3 less than castle 8, so I put down 17.
6 is my lucky number, so I gave it a lot.
As for the rest, I kind of just put down random numbers, except on castle 4, because castle 4 is unlucky."
1,6,8,11,5,5,27,27,5,5,Similar to what I did last time but with the many excess troops I placed on 9 and 10 redeployed to 7 and 8
3,4,5,10,9,12,15,20,11,11,Randomly by looking at previous distribution maps
2,4,7,12,16,22,0,2,32,3,With the earlier battle plans I maximized the win percentage taking into account that you need an integer amount of soldiers in each castle and that you have just 100 soldiers. This battle plan had an win % over 87% against battle plans that had 100 soldiers (I discarded the ones with a different amount of soldiers since it's not logical)
2,9,1,15,5,0,19,18,18,13,Quick simulation in Rstudio.
3,2,4,4,3,24,26,3,4,27,I used pure intuition. People here are going to be better at analytical strategies than I am.
3,6,3,3,11,4,28,32,5,5,Looking at previous results.
1,1,3,4,10,13,17,8,34,9,"Modified version of previous strategy - focus on securing 1 of 8/9/10 with >1/3 of troops, small but non-trivial support on other two to capture unguarded/poorly guarded high value castles. Wide support - at least one soldier on every castle, take advantage of those with small support. Significant support in middle castles as backup against opponent winning at least 2 of top 3."
0,0,2,7,14,11,27,19,15,5,Trained a simulation to determine the most successful deployment strategies and iterated against various results.
2,6,8,12,15,18,28,3,4,4,"My assumption is that many people will base their new strategy off of the winning strategy from last time or one of the contenders, or will implement similar strategies to that. Alternately, there are still the possibilities of people submitting the average number of troops (or similar, such as sending 0 or 1 to castle 10 and then the average * 1.2 to the remaining castles). So my strategy is focused on beating similar strategies as last time while not losing to the averages.
I'm assuming the way people will try to adapt the strategy of the winner is to do one of the following: apply similar metrics but with different castles contested (sending 2 to high value noncontested castles, about 2 x Value troops to high value must-win castles, and about 1.5 x Value troops to low value castles); OR implement a strategy that strictly dominates the winner of last time. And some will still send in things similar to the average.
My strategy is designed to win high value castles where neither of us are trying hard to win (sending 4 instead of 2 to castles 9 and 10, and 3 to castle 8). Where I contest must-win castles, I've added 2 to the winner from last time to beat out someone who adds 1 troop over the winner or applied a similar point multiple to the number of troops I'm sending (castles 4, 5, 6, 7). And castles 1 and 3 are contested with similar numbers of troops somewhere between the average and the winner from last time.
In head to head matchups, this ties with the average number of troops and strictly dominates the winner and any strategies similar to the winner, unless they do something similar by sending more than 2 troops to high-value castles that they aren't contesting."
4,8,16,20,6,6,4,17,4,15,"I focused on beating the previous winners' castles by small margins, and losing by large margins to castles people would think to invest highly in (i.e. 9, as the previous entries were quite low)"
3,0,3,4,0,22,27,31,5,5,"You only need to win 28 battles so all castles won should at least add up to 28.
Based upon previous data, 6, 7, 8 appear to be hotly contested while not having a strong plurality of ""1"" troops. Many people appear not to try for 10, perhaps because everyone assumes everyone else will try to win 10.
"
5,5,5,5,5,5,15,20,20,15,I think there will be some different strategies based off of the results of the first battle. I need to have slightly higher minimum soldier counts for the lower castles (I expect the mode for those castle to shift higher by 1-2 soldiers). I also decided to more evenly distribute my soldier counts rather than randomly selecting a few guaranteed winners.
3,3,3,3,16,16,16,15,20,5,Random strategy. Not a real thought
0,5,6,13,14,21,1,31,6,3,Used an algorithm to generate deployments that perform as well or better than the winner from round 1. This happens to be the best deployment I could find against round 1 submissions.
4,4,4,4,4,4,4,33,4,35,"Last time, the key was to focus on just enough castles to hit 28 and to basically abandon the rest. I'm hoping to trump that strategy by poaching either the 8 or the 10 castle (assuming most people will include one of these in their focused-upon castles) while still claiming every single castle that my opponent leaves abandoned."
2,3,2,10,2,11,17,3,22,28,"To capitalize on some of the bigger castles, I had to pretty much ""sacrifice"" some of the castles by sending in only 2 or 3 token troops (just in case the opponent only sent in 1)."
0,5,7,9,13,3,26,3,31,3,"Contesting 7 and 9 most strongly should work against a) people that copy the last winner's strategy and contest 7 and 8 since I'll win 9, they'll win 8 so I start a point up if the low-value castles are close and I put extra on 7 to win that as often as possible or b) people that try to contest 9 and 10 since I'll lose 10 but win 9 since those people probably will have more on 10 than 9 and then hopefully have more left for the lower castles than them. I also put 3 on the castles I wasn't contesting since a lot of people are likely to a) put 2 since that was successful last time or b) put 3 like I'm doing, so this way I beat and tie those people without wasting that many troops."
0,0,0,12,0,0,26,28,30,4,San Jose
1,2,4,7,11,15,22,21,11,6,"Castles 7 and 8 provide the median points of the 55 available. The farther away a castle was from 7 and 8, the fewer troops I assigned it."
4,5,6,7,8,7,17,19,11,16,"I looked at the charts and went above what a large portion put by one or two, while not betting on winning any one in particular, but instead to try to win at least 28 points (4, 7, 8, 9, 10).  As long as can win 3 or 4 of the above, I can win.  In addition, many people will see 9 as a path to victory and will go for it."
0,0,3,3,19,21,3,23,25,3,"Need 28 points to win - chose to invest troops in Castles 9+8+6+5 as the cheapest way to get to 28, with some opportunity troops sent to 10, 7, 4, and 3 to pick off any lightly contested by the  opposing strategy.  I favored trying to win 4 key high value castles over 5 or more ""cheaper"" ones because I figured a strategy with fewer troops at a larger number of castles just has more ways to get knocked out.  I modeled out several different strategies against random opponent troop deployments (not ideal, but I was in a hurry) and this seemed to be the best overall strategy.  (Note: I tried submitting a plan earlier but ran into a security warning from my office internet related to the google doc, so I'm assuming you didn't get that one.  Forgive me if this is a duplicate!)"
3,2,2,8,11,13,22,27,6,6,"Essentially the same deployment I used last time, but tweaked a little bit. I found it very difficult to come up with another deployment that would be effective against every one (or even most) of the handful of strategies I expect to see. My guess is that there will be a lot more highly distributional setups that aim to win with a very specific set of castles (I strongly considered a 10-7-6-5 or 10-9-4-3-2 strategy.) I'm excited to see how this turns out!
"
4,4,5,5,5,31,31,5,5,5,GG
0,6,7,12,12,21,4,31,3,4,This was the most optimal solution for the last time I found via brute force search.
3,4,6,7,10,15,18,19,11,7,An attempt to mimic but also beat the winners last time.
1,7,10,12,2,17,2,22,23,4,"You need 28 points to win. Castles 1-7 are worth 28 points, and Castles 8-10 are worth 27 points. I want to get 14 points in each group against most armies. I assume most people are going to optimize to copy/beat both the previous median & the previous winners. 
Based on these two principles, I think the best opportunities for points are Castles 2, 3, 4, 6, 8 and 9. Except 8, these were all undervalued. And I believe the group will shy away from 8 because it was the most hotly contested last time. I expect to lose 1, 5, 7 and 10 most of the time. I put token forces in 1, 5, 7 and 10, and pump soldiers into the other 6 Castles."
7,8,0,0,0,0,0,25,30,30,28 points wins
1,1,4,8,15,5,26,30,5,5,I looked at the previous winner (which many will choose) and I tried to beat that by one or two for the high point castles.
3,5,6,8,4,18,17,28,4,7,I did the math
0,22,11,11,11,0,11,11,12,11,"Putting 10 across the board beats the current champ. Sacrifice the first castle to beat the other people who think of this. sacrifice 6 to double up on 2 because 8,9,10 needs one other castle to win."
1,1,1,1,17,20,1,27,30,1,Tried to find the fewest number of castles to attack to equal 28 pts (a majority) and deploy # of soldiers proportional to their value and then put 1 on each of the remaining castles in order to snag extra points from anyone who puts 0 on them
2,6,8,8,16,17,13,21,2,7,"I put several on each castle to beat anyone who chooses to put none. Then, I selected some of the middle ground castles to get a good number of points up on."
2,4,4,12,17,23,27,3,4,4,"This is my don't overthink it too much battle plan.  I figured out how many points each entry would score, and then took the top 699 entries (total points, not Winning percentage).  I eliminated entries that used less than 100 soldiers and had 690 entries.  Then, through a bit of trial and error, I think that I successfully maximised the amount of points a battle plan could earn against those soldiers.  On to round 2."
4,4,4,5,12,12,23,25,6,5,"I considered the distribution results of the last war, assuming the distribution would remain pretty consistent.  I chose a number that would beat most opponents no matter the point value of the castle."
0,0,6,8,0,17,19,0,23,25,"My plan was just to focus on getting 28 in some way.  Basically, I took the proportional power of 10 (10/55, or roughly 18), and then add half of what I am sacrificing by ceding castle 8.  I would give the other half to castle 9, along with its proportional power.  Repeat the same for castles 5, 6, and 7, but this time, I also added the men I would originally have put in castle 1.  Repeat the same for castles 2, 3, and 4."
2,2,0,8,5,19,14,20,14,16,It seemed robust against a variety of counter strategies.
2,3,4,5,11,11,20,31,8,5,I wanted to win.
4,1,6,4,1,1,19,30,19,15,I just want to win... and be victorious... and have my name live in GLORY ON THE 538 WEBSITE!! ARE YOU WITH ME?!?!!... AHHHHHHHHHHHH!!!! ~|--------------->
2,2,2,6,11,16,16,16,21,8,"Tried to maximize the odds of greater than 5 point castles, while conceding the 10 pointer"
1,1,2,3,3,3,3,35,11,38,"Get 10 and 8, and then coast to victory."
2,2,4,6,11,16,21,26,6,6,With castles 5-8 I can get most of the way 26 of the 28 points needed to win. Core winning strategy will be to win those and put enough on 2-4 to pick up the other 2 points I need. There is also lots of value putting 6 on castles 9 and 10 to cover incase I lose one of my core castles I will likely steal one of those to make up for it.
2,4,5,11,3,14,21,4,4,32,Trying to gerrymander my way to 28 points
3,3,11,3,3,3,21,23,3,27,i just looked at it
5,7,9,11,13,18,25,4,4,4,"Based upon knowledge of the previous winning plans, I planned accordingly.  I liked the strategy used by the third place in the Battle for Riddler Nation (Round 1), and attempted to win Castles 1 through 7 (for half +1 points), and only send a small number of troops to Castles 8, 9, and 10.  However, as some of the best strategies from Round 1 sent only 2 or 3 troops to Castles 9 and 10, I wanted to send 4 troops to those castles to slightly outnumber any smaller scouting parties also sent to those castles."
2,3,5,5,10,10,15,30,10,10,Sorta strategy... but not really
0,0,5,5,5,5,30,40,5,5,"From the last battle, capturing castles 8 and 7 were the key.   Sending bigger scouts up and down hopefully enough to secure enough points to win."
2,2,2,2,2,26,5,27,27,5,Just by looking at the distribution and trying to see what I would do and then how to beat that.
1,7,10,12,13,19,5,26,5,2,"This distribution wins against a large number of the entries from the previous version, as well as the winner and similar strategies. It is easy to enter and I'm counting on there being a large number of submissions made in reference to the winner or ignoring the other information."
0,0,0,6,4,4,25,25,11,25,Maximizing opportunities to get 28 points
1,8,7,9,13,0,23,30,3,6,"This randomly generated strategy had the best win rate I could find against the previous dataset (of the previous 1387 strategies, this wins 1192 of the matches)... I think."
2,7,10,12,15,3,28,15,4,4,for glory
6,1,7,13,13,22,1,1,33,3,"Random strategies generated and tested against previous dataset (I think it wins 1212 of the 1387 matches, a 87.4% winrate)"
2,5,6,7,7,9,15,19,23,7,The vibe.
1,3,3,8,5,13,1,18,24,24,"I distributed my first 55 soldiers according to each castle's numerical value (10 to 10, 9 soldier to 9, etc.). Then I made another distribution that way, but only to castles 8, 9, and 10. I distributed the remainder to the top castles and the even numbered castles, hoping to strengthen my plays for the most valuable castles, and in hopes that people might cue into the last winner's placement and devalue top castles and 6's in this go-round. Finally, I decided that I would realistically pretty much never win castle 7 with 7 soldiers. So I decided to simply send a single soldier (to beat anyone not contesting it at all) and redistribute the other 6."
3,2,6,10,3,16,22,3,31,4,"I figured many people would try to set up like the previous winner, or in a manner to beat the previous winner, so I wanted to set up in a manner to bear both of those types of players (2 orders removed)"
2,1,7,1,8,1,1,26,26,27,Shut up don't talk to me I won.
3,5,7,9,12,3,25,27,4,5,"Took inspiration from the last winner. Increased the number soldiers on castles 10, 9, and 6 as those may not be won as easily the second time around. To balance things out, removed some soldiers from the castles with heavy deployments."
2,2,2,13,13,23,3,34,4,4,"I agreed with Ken in the last round -- what's the use in narrowly matching your opponent's troop populations when you can focus your attacks more clearly?  I knew that plenty of people would be basing their deployments based on the same data I saw, so I tried to mix it up a bit.  I put 4 on the last two castles because I assumed that most people would try to best the leaders' troops from last round by only one point."
0,5,7,9,12,1,26,31,5,4,"This is my 2nd submission.  My 1st submission scored 1176 out of 1313, this one does slightly better, with 1181 out of 1313 (1178 W, 6 T, 129 L).  The 1313 are the GitHub plans from battle #1, minus some ""clear losers"" (i.e. couldn't get to 28 points, used <100 soldiers, etc.).  As before, this may not be the global best vs. those 1313.  If I find improvements, I'll submit them.  I'm sure I'm ""over fitting the data"", but oh well. :)"
0,5,7,9,12,1,26,31,5,4,trial and error modification on previous winner
0,5,7,9,12,1,26,31,5,4,"Use simulated annealing to try to find the optimal deployment given the list of deployments from the last competition. Then append that deployment to the list (simulating someone who did the same thing that I did) and repeat for a while. This assumes that people will take the last battle's results into account.
(Simulated annealing: take a deployment, make a random switch, and test the results against all other deployments. If it's better, continue from the new deployment. Occasionally continue from the new deployment if it's worse Š—– don't want to get stuck in local minima. )
I also made sure it beats last time's winner, in case many people play that.
This is not the optimal deployment for the last battle's results (> 91% is possible, though it still would have won) but it's the best one I found that has good performance for both the original list and the list containing good players."
0,5,7,9,12,1,26,31,5,4,Optimal under previous deployment distributions
0,5,7,9,12,1,26,31,5,4,Took previous winner's spread and tweaked it to get ~90% win rate using the data provided.  Hoping that history repeats itself.
0,5,7,9,12,1,26,31,5,4,My boyfriend said to.
4,2,4,3,5,8,17,18,29,10,No particular reason :)
1,1,2,3,5,8,13,21,34,12,Fibonacci.
0,0,0,14,2,0,26,26,31,1,"I already submitted one entry based on ""gut"".  I thought I should do something more method-oriented.
This time, I wrote a genetic algorithm as follows:
I chose 1000 ""random"" configurations, each constructed by placing troops 1-by-1, with the chance that a troop goes to a castle proportional to 1+n with n the number already chosen to go to that castle (""Bose stimulation"" so the occupancies behave as in a bosonic system of 100 particles in 10 wells).
Then I repeatedly held a tournament between my 1000 configurations, recording the best one and keeping the top half.  Each of the top half was kept once exactly and once ""mutated"" by randomly removing 1 soldier and putting him back in with the same (1+n) method, 100 times.  These were then the configurations used in the next round of the algorithm.
After 1000 tournaments, I had 1000 tournament winners.  I played a final tournament between these winning strategies, and submit the one which won that tournament.
The winners of ""normal"" tournaments are mostly of the form, with a few castles heavily fortified and several with less fortification.  But the winner of the ""tournament of champions"" is always of the form, with 28 points worth of castles heavily attacked and a few stray troops sent to other castles.  So this seems to be a strategy to use when the other strategies have been ""battle tested"" to at least some extent.
"
3,3,9,3,3,3,22,23,3,28,"Need 28 points to win, 10+8+7+3=28.  After distributing 3 soldiers to each castle, I was left with 70. I distributed the remaining 70 troops between my 4 vital castles by determining their importance. 10/28=35.7%. 35.7% of 70 is 25, so I added 25 troops to castle 10."
0,5,2,10,11,3,28,3,3,34,Need to get to 28.  10 + 7 + 5 + 4 + 2 = 28
2,2,2,4,20,20,20,20,5,5,"went for the middle high ones in hopes of winning more of those over people who went for the high values, but still wanted a chance at winning other castles"
4,4,13,17,23,23,4,4,4,4,Follow your heart to the very end
2,5,6,6,6,10,18,19,17,11,I asked my cat
1,2,2,8,2,11,21,21,21,11,"I based my answers mostly on intuition.  Assuming most people would use round numbers (we'll see if that is true), I went with 21 and 11 for the top 4 value castles.  The rest I allocated fairly randomly."
0,0,0,20,2,2,23,25,26,2,"The goal is to just get to 28 points. The shortest route there involves 4 castles (even 10, 9, 8 falls short), and the easiest way to get there is by snagging the 4 while taking 7, 8, and 9 (avoids taking the 10 where there are many troops from last competition's data). Thus, the majority of the troops (94) will go to winning those four, while the remaining ones will be split evenly among the 5, 6, and 10 castles just in case we lose one of the big ones and the opponent leaves these castles open. The split among the four I need to win should have the most troops in the most competitive castles. Since I need to win all of them to win, I'll put 20 in 4 because that number is big enough to stop any strategy that involves stacking on the bottom value castles. Then, I'll gradually increase troops as competitiveness increases."
0,0,0,0,15,15,0,35,35,0,"Go big or go home!! I need those four castles to win, so I'm maximizing my soldiers there."
2,2,5,7,8,12,13,7,18,26,Educated guess on how the crowd will play the data with castle 8 forfeited
4,4,6,6,11,16,21,21,6,5,Edjemacated guesses based on the previous distribution of the contest.
6,15,20,2,20,15,6,2,7,7,Trying to steal castles 10 and 9 then deploy troops to take castles that add up to 8. (I wonder what would happen though if I copied last winner's strategy)
2,4,6,8,10,9,12,10,18,21,I Randomize it-Like a Boss
1,5,4,5,5,12,10,15,16,27,"I am predicting others will try to emulate the previous winner's allocation, or try to -beat- the previous winner's allocation. I am trying to beat both of those pools of players at once."
2,2,6,6,11,11,16,16,21,9,"Roughly scaling with number of points (except for the last castle, which I figure people will either go for or not, so I just dumped the extra there). Hopefully people like round numbers (i.e. multiples of five) so I mostly made mine multiples of 5 plus 1 to try to edge people out. To glory!"
0,0,3,3,4,22,27,32,5,4,"I'm trying to one-up the last Riddler Nation Battle, then one-up that one."
1,6,7,12,12,21,2,31,3,4,Compared to previous winning distribution graph
4,6,9,11,15,21,26,1,3,4,i just want to win i have no plan to rule
0,0,0,1,7,20,3,13,28,28,"I chose this deployment because it gives me a high chance of winning. It is a lovely solution mathematically. Also, because I plan on getting a shout out, I would like to say ""I love you"" to my mother, Debbie Firestone in Tulsa, Oklahoma. Hi Mom!"
