poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
14479,19041,7497,2012,2012_Pres-R_IL,IL,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,3/15/2012,750,Mitt Romney,REP,41,Rick Santorum,REP,32,7,9,3/20/2012,46.69,35.01,11.69,2.69,,1,,
14490,19058,7497,2012,2012_Pres-R_IL,IL,Pres-P,Pres-R,American Research Group,9,3/18/2012,600,Mitt Romney,REP,44,Rick Santorum,REP,30,8,14,3/20/2012,46.69,35.01,11.69,2.31,,1,,
14489,19057,7497,2012,2012_Pres-R_IL,IL,Pres-P,Pres-R,Public Policy Polling,263,3/18/2012,506,Mitt Romney,REP,45,Rick Santorum,REP,30,10,15,3/20/2012,46.69,35.01,11.69,3.31,,1,,
14503,19082,7499,2012,2012_Pres-R_LA,LA,Pres-P,Pres-R,Magellan Strategies,179,3/19/2012,2018,Rick Santorum,REP,37,Mitt Romney,REP,24,21,13,3/24/2012,48.99,26.69,22.3,9.3,,1,,
14524,19124,7499,2012,2012_Pres-R_LA,LA,Pres-P,Pres-R,American Research Group,9,3/21/2012,600,Rick Santorum,REP,43,Mitt Romney,REP,27,20,16,3/24/2012,48.99,26.69,22.3,6.3,,1,,
14510,19092,7499,2012,2012_Pres-R_LA,LA,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,3/21/2012,750,Rick Santorum,REP,43,Mitt Romney,REP,31,16,12,3/24/2012,48.99,26.69,22.3,10.3,,1,,
14521,19119,7499,2012,2012_Pres-R_LA,LA,Pres-P,Pres-R,Public Policy Polling,263,3/22/2012,650,Rick Santorum,REP,42,Mitt Romney,REP,28,18,14,3/24/2012,48.99,26.69,22.3,8.3,,1,,
14522,19120,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,3/22/2012,1000,Mitt Romney,REP,46,Rick Santorum,REP,33,8,13,4/3/2012,44.03,36.83,7.2,5.8,,1,,
14545,19166,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,Marquette University Law School,195,3/24/2012,350,Mitt Romney,REP,39,Rick Santorum,REP,31,11,8,4/3/2012,44.03,36.83,7.2,.8,,1,,
14563,19206,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,St. Norbert College,313,3/26/2012,403,Mitt Romney,REP,37,Rick Santorum,REP,32,8,5,4/3/2012,44.03,36.83,7.2,2.2,,1,,
14562,19205,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,Marist College,183,3/27/2012,740,Mitt Romney,REP,40,Rick Santorum,REP,33,11,7,4/3/2012,44.03,36.83,7.2,.2,,1,,
14560,19201,7502,2012,2012_Pres-R_MD,MD,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,3/28/2012,750,Mitt Romney,REP,45,Rick Santorum,REP,28,12,17,4/3/2012,49.26,28.72,20.55,3.55,,1,,
14568,19217,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,Rasmussen Reports/Pulse Opinion Research,277,3/29/2012,717,Mitt Romney,REP,44,Rick Santorum,REP,34,7,10,4/3/2012,44.03,36.83,7.2,2.8,,1,,
14577,19231,7502,2012,2012_Pres-R_MD,MD,Pres-P,Pres-R,Public Policy Polling,263,4/1/2012,500,Mitt Romney,REP,52,Rick Santorum,REP,27,10,25,4/3/2012,49.26,28.72,20.55,4.45,,1,,
14575,19230,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,Public Policy Polling,263,4/1/2012,609,Mitt Romney,REP,43,Rick Santorum,REP,36,11,7,4/3/2012,44.03,36.83,7.2,.2,,1,,
14578,19233,7506,2012,2012_Pres-R_WI,WI,Pres-P,Pres-R,We Ask America,376,4/1/2012,1173,Mitt Romney,REP,39,Rick Santorum,REP,31,16,8,4/3/2012,44.03,36.83,7.2,.8,,1,,
54032,87132,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Princeton Survey Research Associates International,258,5/17/2012,609,Thomas M. Barrett,DEM,42,Scott Walker,REP,50,,-8,6/5/2012,46.31,53.11,-6.8,1.2,-1.2,1,,
54018,87053,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,GQR Research (GQRR),126,5/20/2012,472,Thomas M. Barrett,DEM,47,Scott Walker,REP,50,,-3,6/5/2012,46.31,53.11,-6.8,3.8,3.8,1,,
16380,87129,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,St. Norbert College,313,5/20/2012,406,Thomas M. Barrett,DEM,45,Scott Walker,REP,50,,-5,6/5/2012,46.31,53.11,-6.8,1.8,1.8,1,,
54030,87128,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Garin-Hart-Yang Research Group,113,5/23/2012,635,Thomas M. Barrett,DEM,49,Scott Walker,REP,50,,-1,6/5/2012,46.31,53.11,-6.8,5.8,5.8,1,for Thomas M. Barrett,D
54031,87131,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Mellman Group,205,5/23/2012,600,Thomas M. Barrett,DEM,46,Scott Walker,REP,49,,-3,6/5/2012,46.31,53.11,-6.8,3.8,3.8,1,for Democratic Governors' Association,D
54039,87161,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,We Ask America,376,5/23/2012,1409,Thomas M. Barrett,DEM,42,Scott Walker,REP,54,,-12,6/5/2012,46.31,53.11,-6.8,5.2,-5.2,1,,
18293,87054,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Marquette University Law School,195,5/25/2012,600,Thomas M. Barrett,DEM,45,Scott Walker,REP,52,,-7,6/5/2012,46.31,53.11,-6.8,.2,-.2,1,,
54029,87127,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Lake Research Partners,165,5/26/2012,600,Thomas M. Barrett,DEM,49,Scott Walker,REP,49,,0,6/5/2012,46.31,53.11,-6.8,6.8,6.8,.5,for Greater Wisconsin Committee,D
54040,87166,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Garin-Hart-Yang Research Group,113,5/30/2012,935,Thomas M. Barrett,DEM,48,Scott Walker,REP,50,,-2,6/5/2012,46.31,53.11,-6.8,4.8,4.8,1,for Thomas M. Barrett,D
54028,87124,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Angus Reid Global,13,6/1/2012,524,Thomas M. Barrett,DEM,46,Scott Walker,REP,51,,-5,6/5/2012,46.31,53.11,-6.8,1.8,1.8,1,among registered voters,
54027,87123,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,Public Policy Polling,263,6/3/2012,1226,Thomas M. Barrett,DEM,47,Scott Walker,REP,50,,-3,6/5/2012,46.31,53.11,-6.8,3.8,3.8,1,,
54026,87122,1269,2012,2012_Gov-GS_WI,WI,Gov-G,Gov-GS,We Ask America,376,6/3/2012,1570,Thomas M. Barrett,DEM,42,Scott Walker,REP,54,,-12,6/5/2012,46.31,53.11,-6.8,5.2,-5.2,1,,
64190,118100,1788,2012,2012_House-GS_AZ-8,AZ-8,House-G,House-GS,Public Policy Polling,263,6/10/2012,2012,Ron Barber,DEM,53,Jesse Kelly,REP,41,,12,6/12/2012,52.32,45.39,6.93,5.07,5.07,1,,
30188,36159,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Georgetown University (Battleground),114,10/16/2012,1000,Barack Obama,DEM,47,Mitt Romney,REP,49,,-2,11/6/2012,51.01,47.15,3.86,5.86,-5.86,0,,
30077,36124,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Grove Insight,129,10/16/2012,500,Barack Obama,DEM,47,Mitt Romney,REP,44,,3,11/6/2012,51.45,46.09,5.36,2.36,-2.36,1,for The Majority Institute,D
30300,36326,659,2012,2012_Pres-G_CT,CT,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/16/2012,625,Barack Obama,DEM,49,Mitt Romney,REP,42,,7,11/6/2012,58.06,40.72,17.33,10.33,-10.33,1,,
30117,36056,659,2012,2012_Pres-G_CT,CT,Pres-G,Pres-G,Public Policy Polling,263,10/16/2012,1015,Barack Obama,DEM,53,Mitt Romney,REP,44,,9,11/6/2012,58.06,40.72,17.33,8.33,-8.33,1,for League of Conservation Voters,D
30112,36047,665,2012,2012_Pres-G_IA,IA,Pres-G,Pres-G,Marist College,183,10/16/2012,1137,Barack Obama,DEM,51,Mitt Romney,REP,43,,8,11/6/2012,51.99,46.18,5.81,2.19,2.19,1,,
30076,35996,672,2012,2012_Pres-G_MA,MA,Pres-G,Pres-G,Public Policy Polling,263,10/16/2012,709,Barack Obama,DEM,57,Mitt Romney,REP,39,,18,11/6/2012,60.67,37.52,23.15,5.15,-5.15,1,,
30078,35999,679,2012,2012_Pres-G_MT,MT,Pres-G,Pres-G,Public Policy Polling,263,10/16/2012,806,Barack Obama,DEM,43,Mitt Romney,REP,53,,-10,11/6/2012,41.66,55.3,-13.64,3.64,3.64,1,for League of Conservation Voters,D
30101,36031,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,Grove Insight,129,10/16/2012,500,Barack Obama,DEM,50,Mitt Romney,REP,43,,7,11/6/2012,52.36,45.68,6.68,.32,.32,1,for The Majority Institute,D
30111,36071,686,2012,2012_Pres-G_NV,NV,Pres-G,Pres-G,Mellman Group,205,10/16/2012,600,Barack Obama,DEM,51,Mitt Romney,REP,43,,8,11/6/2012,52.36,45.68,6.68,1.32,1.32,1,for Shelley Berkley,D
30095,36026,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Public Policy Polling,263,10/16/2012,733,Barack Obama,DEM,49,Mitt Romney,REP,48,,1,11/6/2012,51.16,47.28,3.87,2.87,-2.87,1,for League of Conservation Voters,D
30074,35994,700,2012,2012_Pres-G_WA,WA,Pres-G,Pres-G,Public Policy Polling,263,10/16/2012,574,Barack Obama,DEM,50,Mitt Romney,REP,45,,5,11/6/2012,55.8,41.03,14.77,9.77,-9.77,1,for League of Conservation Voters,D
30114,36049,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Marist College,183,10/16/2012,1013,Barack Obama,DEM,51,Mitt Romney,REP,45,,6,11/6/2012,52.83,45.89,6.94,.94,-.94,1,,
30276,36295,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/16/2012,625,Barack Obama,DEM,48,Mitt Romney,REP,46,,2,11/6/2012,52.83,45.89,6.94,4.94,-4.94,1,,
30074,87072,1267,2012,2012_Gov-G_WA,WA,Gov-G,Gov-G,Public Policy Polling,263,10/16/2012,574,Jay Robert Inslee,DEM,48,Rob McKenna,REP,42,,6,11/6/2012,51.54,48.46,3.08,2.92,2.92,1,for League of Conservation Voters,D
30300,36327,1475,2012,2012_Sen-G_CT,CT,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,10/16/2012,625,Christopher Murphy,DEM,44,Linda McMahon,REP,44,,0,11/6/2012,54.82,43.07,11.75,11.75,-11.75,.5,,
30117,36057,1475,2012,2012_Sen-G_CT,CT,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,1015,Christopher Murphy,DEM,48,Linda McMahon,REP,44,,4,11/6/2012,54.82,43.07,11.75,7.75,-7.75,1,for League of Conservation Voters,D
30076,35997,1482,2012,2012_Sen-G_MA,MA,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,709,Elizabeth Warren,DEM,53,Scott Brown,REP,44,,9,11/6/2012,53.74,46.19,7.55,1.45,1.45,1,,
30833,37217,1486,2012,2012_Sen-G_MO,MO,Sen-G,Sen-G,Harstad Strategic Research Inc.,134,10/16/2012,603,Claire McCaskill,DEM,47,Todd Akin,REP,35,,12,11/6/2012,54.81,39.11,15.7,3.7,-3.7,1,,
30078,36000,1487,2012,2012_Sen-G_MT,MT,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,806,Jon Tester,DEM,46,Denny Rehberg,REP,44,,2,11/6/2012,48.58,44.86,3.72,1.72,-1.72,1,for League of Conservation Voters,D
30111,36046,1489,2012,2012_Sen-G_NV,NV,Sen-G,Sen-G,Mellman Group,205,10/16/2012,600,Shelley Berkley,DEM,41,Dean Heller,REP,38,,3,11/6/2012,44.71,45.87,-1.16,4.16,4.16,0,for Shelley Berkley,D
30132,36215,1495,2012,2012_Sen-G_PA,PA,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/16/2012,604,Robert P. Casey Jr.,DEM,52,Tom Smith,REP,39,,13,11/6/2012,53.69,44.59,9.1,3.9,3.9,1,for Robert P. Casey Jr.,D
30095,36027,1501,2012,2012_Sen-G_VA,VA,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,733,Tim Kaine,DEM,50,George F. Allen,REP,45,,5,11/6/2012,52.87,46.96,5.91,.91,-.91,1,for League of Conservation Voters,D
30114,36050,1504,2012,2012_Sen-G_WI,WI,Sen-G,Sen-G,Marist College,183,10/16/2012,1013,Tammy Baldwin,DEM,49,Tommy Thompson,REP,45,,4,11/6/2012,51.41,45.86,5.55,1.55,-1.55,1,,
30276,36296,1504,2012,2012_Sen-G_WI,WI,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,10/16/2012,625,Tammy Baldwin,DEM,47,Tommy Thompson,REP,45,,2,11/6/2012,51.41,45.86,5.55,3.55,-3.55,1,,
51364,81248,4968,2012,2012_House-G_CA-52,CA-52,House-G,House-G,Glover Park Group,120,10/16/2012,374,Scott Peters,DEM,38,Brian P. Bilbray,REP,47,,-9,11/6/2012,51.18,48.82,2.36,11.36,-11.36,0,,
52272,82483,4984,2012,2012_House-G_FL-2,FL-2,House-G,House-G,St. Pete Polls,314,10/16/2012,783,Al Lawson,DEM,46.7,Steve Southerland II,REP,46.55,,.15000001,11/6/2012,47.24,52.7,-5.46,5.61,5.61,0,,
52272,82484,4991,2012,2012_House-G_FL-9,FL-9,House-G,House-G,St. Pete Polls,314,10/16/2012,565,Alan Grayson,DEM,46.7,William Todd Long,REP,36.35,,10.35,11/6/2012,62.52,37.48,25.04,14.69,-14.69,1,,
52272,82485,4992,2012,2012_House-G_FL-10,FL-10,House-G,House-G,St. Pete Polls,314,10/16/2012,650,Val Demings,DEM,41.95,Daniel Webster,REP,48.65,,-6.6999998,11/6/2012,48.25,51.73,-3.48,3.22,-3.22,1,,
51374,81260,5000,2012,2012_House-G_FL-18,FL-18,House-G,House-G,Public Policy Polling,263,10/16/2012,500,Patrick Murphy,DEM,42,Allen West,REP,51,,-9,11/6/2012,50.28,49.7,.58,9.58,-9.58,0,,
52272,82486,5000,2012,2012_House-G_FL-18,FL-18,House-G,House-G,St. Pete Polls,314,10/16/2012,602,Patrick Murphy,DEM,41.55,Allen West,REP,50.65,,-9.1000004,11/6/2012,50.28,49.7,.58,9.68,-9.68,0,,
51374,81261,5004,2012,2012_House-G_FL-22,FL-22,House-G,House-G,Public Policy Polling,263,10/16/2012,500,Lois Frankel,DEM,47,Adam Hasner,REP,44,,3,11/6/2012,54.63,45.37,9.25,6.25,-6.25,1,,
52272,82487,5004,2012,2012_House-G_FL-22,FL-22,House-G,House-G,St. Pete Polls,314,10/16/2012,565,Lois Frankel,DEM,48.6,Adam Hasner,REP,43.25,,5.3499999,11/6/2012,54.63,45.37,9.25,3.9,-3.9,1,,
52272,82489,5008,2012,2012_House-G_FL-26,FL-26,House-G,House-G,St. Pete Polls,314,10/16/2012,462,Joe Garcia,DEM,42.5,David Rivera,REP,45.8,,-3.3,11/6/2012,53.64,43.02,10.62,13.92,-13.92,0,,
51368,81254,5114,2012,2012_House-G_MN-6,MN-6,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2012,1000,Jim Graves,DEM,45,Michele Bachmann,REP,51,,-6,11/6/2012,49.26,50.47,-1.21,4.79,-4.79,1,,
51368,81252,5116,2012,2012_House-G_MN-8,MN-8,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2012,1000,Richard M. Nolan,DEM,50,Chip Cravaack,REP,43,,7,11/6/2012,54.28,45.39,8.89,1.89,-1.89,1,,
51362,81246,5177,2012,2012_House-G_NY-24,NY-24,House-G,House-G,Lake Research Partners,165,10/16/2012,425,Daniel B. Maffei,DEM,46,Ann Marie Buerkle,REP,44,,2,11/6/2012,48.86,43.4,5.46,3.46,-3.46,1,for Friends of Democracy,D
30188,36160,8270,2012,2012_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,10/16/2012,1000,Democratic,DEM,46,Republican,REP,46,,0,11/6/2012,48.75,47.59,1.16,1.16,-1.16,.5,,
30073,36006,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Google Surveys,122,10/17/2012,1916,Barack Obama,DEM,47.1,Mitt Romney,REP,44.9,,2.2,11/6/2012,51.01,47.15,3.86,1.66,-1.66,1,,
30120,36060,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,1500,Barack Obama,DEM,48,Mitt Romney,REP,48,,0,11/6/2012,51.01,47.15,3.86,3.86,-3.86,.5,,
30104,36035,658,2012,2012_Pres-G_CO,CO,Pres-G,Pres-G,Public Policy Polling,263,10/17/2012,1000,Barack Obama,DEM,49.5,Mitt Romney,REP,45.5,,4,11/6/2012,51.45,46.09,5.36,1.36,-1.36,1,average of multiple versions or turnout models listed in poll,
30110,36045,675,2012,2012_Pres-G_MI,MI,Pres-G,Pres-G,EPIC-MRA,84,10/17/2012,800,Barack Obama,DEM,52,Mitt Romney,REP,46,,6,11/6/2012,54.04,44.58,9.47,3.47,-3.47,1,,
30126,36098,677,2012,2012_Pres-G_MO,MO,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,500,Barack Obama,DEM,43,Mitt Romney,REP,54,,-11,11/6/2012,44.28,53.64,-9.36,1.64,-1.64,1,,
30092,36021,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,500,Barack Obama,DEM,46,Mitt Romney,REP,52,,-6,11/6/2012,48.35,50.39,-2.04,3.96,-3.96,1,,
30089,36079,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,750,Barack Obama,DEM,49,Mitt Romney,REP,48,,1,11/6/2012,50.58,47.6,2.97,1.97,-1.97,1,,
30125,36065,690,2012,2012_Pres-G_OR,OR,Pres-G,Pres-G,SurveyUSA,325,10/17/2012,579,Barack Obama,DEM,49,Mitt Romney,REP,42,,7,11/6/2012,54.24,42.15,12.09,5.09,-5.09,1,,
30092,87079,1263,2012,2012_Gov-G_NC,NC,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,500,Walter H. Dalton,DEM,42,Pat McCrory,REP,53,,-11,11/6/2012,43.23,54.62,-11.39,.39,.39,1,,
30126,36099,1486,2012,2012_Sen-G_MO,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,500,Claire McCaskill,DEM,51,Todd Akin,REP,43,,8,11/6/2012,54.81,39.11,15.7,7.7,-7.7,1,,
30209,36188,1494,2012,2012_Sen-G_OH,OH,Sen-G,Sen-G,Public Opinion Strategies,260,10/17/2012,600,Sherrod Brown,DEM,43,Josh Mandel,REP,44,,-1,11/6/2012,50.7,44.7,6,7,-7,0,for Josh Mandel,R
30089,36080,1494,2012,2012_Sen-G_OH,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,750,Sherrod Brown,DEM,49,Josh Mandel,REP,44,,5,11/6/2012,50.7,44.7,6,1,-1,1,,
30220,36214,1501,2012,2012_Sen-G_VA,VA,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/17/2012,802,Tim Kaine,DEM,48,George F. Allen,REP,44,,4,11/6/2012,52.87,46.96,5.91,1.91,-1.91,1,for DSCC,D
52381,82710,4968,2012,2012_House-G_CA-52,CA-52,House-G,House-G,Tarrance Group,333,10/17/2012,470,Scott Peters,DEM,44,Brian P. Bilbray,REP,48,,-4,11/6/2012,51.18,48.82,2.36,6.36,-6.36,0,for Brian P. Bilbray,R
51363,81247,5000,2012,2012_House-G_FL-18,FL-18,House-G,House-G,Frederick Polls,108,10/17/2012,333,Patrick Murphy,DEM,47,Allen West,REP,47,,0,11/6/2012,50.28,49.7,.58,.58,-.58,.5,for Patrick Murphy,D
64370,118422,5000,2012,2012_House-G_FL-18,FL-18,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/17/2012,752,Patrick Murphy,DEM,48,Allen West,REP,49,,-1,11/6/2012,50.28,49.7,.58,1.58,-1.58,0,,
51559,81518,5035,2012,2012_House-G_IL-8,IL-8,House-G,House-G,ALG Research,14,10/17/2012,400,Tammy Duckworth,DEM,54,Joe Walsh,REP,39,,15,11/6/2012,54.74,45.26,9.48,5.52,5.52,1,for League of Conservation Voters,D
51367,81251,5038,2012,2012_House-G_IL-11,IL-11,House-G,House-G,Garin-Hart-Yang Research Group,113,10/17/2012,402,Bill Foster,DEM,49,Judy Biggert,REP,45,,4,11/6/2012,58.57,41.43,17.14,13.14,-13.14,1,for House Majority PAC,D
51571,81532,5044,2012,2012_House-G_IL-17,IL-17,House-G,House-G,GBAO,109,10/17/2012,450,Cheri Bustos,DEM,49,Robert Schilling,REP,45,,4,11/6/2012,53.28,46.72,6.56,2.56,-2.56,1,for Cheri Bustos,D
51373,81259,5171,2012,2012_House-G_NY-18,NY-18,House-G,House-G,Siena College,305,10/17/2012,615,Sean Patrick Maloney,DEM,42,Nan Hayworth,REP,49,,-7,11/6/2012,51.95,48.05,3.9,10.9,-10.9,0,,
30189,36161,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Gallup,112,10/18/2012,2700,Barack Obama,DEM,45,Mitt Romney,REP,51,,-6,11/6/2012,51.01,47.15,3.86,9.86,-9.86,0,,
30103,36752,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Google Surveys,122,10/18/2012,1817,Barack Obama,DEM,46.3,Mitt Romney,REP,45.7,,.60000002,11/6/2012,51.01,47.15,3.86,3.26,-3.26,1,,
30128,36069,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Gravis Marketing,124,10/18/2012,805,Barack Obama,DEM,44,Mitt Romney,REP,46,,-2,11/6/2012,51.01,47.15,3.86,5.86,-5.86,0,,
30168,36128,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Ipsos,154,10/18/2012,1368,Barack Obama,DEM,46,Mitt Romney,REP,45,,1,11/6/2012,51.01,47.15,3.86,2.86,-2.86,1,,
30155,36107,37,2012,2012_Pres-G_US,US,Pres-G,Pres-G,Public Policy Polling,263,10/18/2012,1200,Barack Obama,DEM,49,Mitt Romney,REP,47,,2,11/6/2012,51.01,47.15,3.86,1.86,-1.86,1,for Americans United for Change,D
30299,36416,657,2012,2012_Pres-G_CA,CA,Pres-G,Pres-G,Greenberg Quinlan Rosner/American Viewpoint,127,10/18/2012,1440,Barack Obama,DEM,54,Mitt Romney,REP,40,,14,11/6/2012,60.16,37.07,23.09,9.09,-9.09,1,,
30301,36328,657,2012,2012_Pres-G_CA,CA,Pres-G,Pres-G,Public Policy Institute of California,262,10/18/2012,993,Barack Obama,DEM,53,Mitt Romney,REP,41,,12,11/6/2012,60.16,37.07,23.09,11.09,-11.09,1,,
30140,36084,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/18/2012,681,Barack Obama,DEM,48,Mitt Romney,REP,49,,-1,11/6/2012,49.9,49.03,.88,1.88,-1.88,0,,
30144,36088,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Fox News/Beacon Research/Shaw & Co. Research,103,10/18/2012,1130,Barack Obama,DEM,45,Mitt Romney,REP,48,,-3,11/6/2012,49.9,49.03,.88,3.88,-3.88,0,,
30167,36123,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Grove Insight,129,10/18/2012,500,Barack Obama,DEM,48,Mitt Romney,REP,45,,3,11/6/2012,49.9,49.03,.88,2.12,2.12,1,for The Majority Institute,D
30174,36234,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Public Policy Polling,263,10/18/2012,800,Barack Obama,DEM,47,Mitt Romney,REP,48,,-1,11/6/2012,49.9,49.03,.88,1.88,-1.88,0,,
30123,36116,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,750,Barack Obama,DEM,46,Mitt Romney,REP,51,,-5,11/6/2012,49.9,49.03,.88,5.88,-5.88,0,,
30152,36102,662,2012,2012_Pres-G_FL,FL,Pres-G,Pres-G,SurveyUSA,325,10/18/2012,600,Barack Obama,DEM,47,Mitt Romney,REP,46,,1,11/6/2012,49.9,49.03,.88,.12,.12,1,,
30137,36078,665,2012,2012_Pres-G_IA,IA,Pres-G,Pres-G,Public Policy Polling,263,10/18/2012,869,Barack Obama,DEM,48,Mitt Romney,REP,49,,-1,11/6/2012,51.99,46.18,5.81,6.81,-6.81,0,,
30370,36414,676,2012,2012_Pres-G_MN,MN,Pres-G,Pres-G,St. Cloud State University,312,10/18/2012,601,Barack Obama,DEM,53,Mitt Romney,REP,45,,8,11/6/2012,52.65,44.96,7.69,.31,.31,1,,
30131,36072,680,2012,2012_Pres-G_NC,NC,Pres-G,Pres-G,Grove Insight,129,10/18/2012,500,Barack Obama,DEM,47,Mitt Romney,REP,44,,3,11/6/2012,48.35,50.39,-2.04,5.04,5.04,0,for The Majority Institute,D
30224,36236,681,2012,2012_Pres-G_ND,ND,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,600,Barack Obama,DEM,40,Mitt Romney,REP,54,,-14,11/6/2012,38.69,58.32,-19.63,5.63,5.63,1,,
30136,36077,683,2012,2012_Pres-G_NH,NH,Pres-G,Pres-G,Public Policy Polling,263,10/18/2012,1036,Barack Obama,DEM,48,Mitt Romney,REP,49,,-1,11/6/2012,51.98,46.4,5.58,6.58,-6.58,0,,
30154,36105,684,2012,2012_Pres-G_NJ,NJ,Pres-G,Pres-G,SurveyUSA,325,10/18/2012,577,Barack Obama,DEM,54,Mitt Romney,REP,40,,14,11/6/2012,58.25,40.5,17.74,3.74,-3.74,1,,
30142,36086,688,2012,2012_Pres-G_OH,OH,Pres-G,Pres-G,Fox News/Beacon Research/Shaw & Co. Research,103,10/18/2012,1131,Barack Obama,DEM,46,Mitt Romney,REP,43,,3,11/6/2012,50.58,47.6,2.97,.03,.03,1,,
30462,36567,696,2012,2012_Pres-G_TX,TX,Pres-G,Pres-G,YouGov,391,10/18/2012,540,Barack Obama,DEM,39,Mitt Romney,REP,55,,-16,11/6/2012,41.35,57.13,-15.77,.23,-.23,1,,
30378,36431,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,CallFire,42,10/18/2012,624,Barack Obama,DEM,46,Mitt Romney,REP,48,,-2,11/6/2012,51.16,47.28,3.87,5.87,-5.87,0,,
30122,36130,698,2012,2012_Pres-G_VA,VA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,750,Barack Obama,DEM,47,Mitt Romney,REP,50,,-3,11/6/2012,51.16,47.28,3.87,6.87,-6.87,0,,
30158,36110,701,2012,2012_Pres-G_WI,WI,Pres-G,Pres-G,Grove Insight,129,10/18/2012,500,Barack Obama,DEM,47,Mitt Romney,REP,44,,3,11/6/2012,52.83,45.89,6.94,3.94,-3.94,1,for The Majority Institute,D
