id,created_at,text
645937578395455488,9/21/2015 12:28:14,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.
645763590981611524,9/21/2015 0:56:52,"I am attracting the biggest crowds, by far, and the best poll numbers, also by far.   Much of the media is totally dishonest. So sad!"
645762321755807744,9/21/2015 0:51:49,"I have been leading big in all  polls, with two more today, @nbc and @CNN. The NBC poll is more than double next,  at 29%. Fiorina has 11%."
645587580059123713,9/20/2015 13:17:28,"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?"
645362872332107776,9/19/2015 22:24:33,"RT @DanScavino: Check out the latest Morning Consult poll, released 9/17/2015. @realDonaldTrump remains #1 at 36%. #Trump2016 http://t.co/r…"
644932926354927616,9/18/2015 17:56:06,"Wow, great post-debate poll: ""Trump Increases Lead"" via Breitbart  http://t.co/B3yJk2lJ8I"
644561043402944512,9/17/2015 17:18:22,"Every poll done on debate last night, from Drudge to Newsmax to Time Magazine, had me winning in a landslide. #MakeAmericaGreatAgain!"
644356882174476288,9/17/2015 3:47:06,#CNNDebate Winning the @drudge_report poll- http://t.co/fokcASBVuN
643846888387649536,9/15/2015 18:00:34,The polls are really looking good—#1 everywhere despite all lobbyist &amp; special interest $ being spent against me. I’m turning down millions.
643056922308939776,9/13/2015 13:41:32,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?"
642790262532612096,9/12/2015 20:01:55,"Too many people on stage for debate. @RandPaul at 11th, with 2% in @RealClearNews, shouldn't be allowed to participate."
642557678678577152,9/12/2015 4:37:43,"""@GinHay: Trump's polls are going to skyrocket after appearance on @jimmyfallon tonight. The young people are going to love him!"""
642324754188398592,9/11/2015 13:12:09,"Oh wow, lightweight Governor @BobbyJindal, who is registered at less than 1 percent in the polls, just mocked my hair. So original!"
642319012249096192,9/11/2015 12:49:20,Very good news—the new Quinnipiac poll just came out—I am #1 in Iowa.
642082978861031424,9/10/2015 21:11:26,.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I’ve been proven right.
641360526446956545,9/8/2015 21:20:40,A great honor to receive polling numbers like these. Record setting African American (25%) &amp; Hispanic numbers (31%). http://t.co/p7d6RJeMTZ
640486804139954176,9/6/2015 11:28:48,"""@PressTV: Poll: Trump beats Clinton head-to-head matchup http://t.co/ZRndXNN67K http://t.co/bkzQolegeo""  Thank you!"
640485528115277824,9/6/2015 11:23:44,"If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm"""
639842884037025793,9/4/2015 16:50:05,"Daily Caller: Trump Surpasses Field, Flirts With 40 Percent in Alabama Poll http://t.co/LzG5M8SmYC"
639257553914994688,9/3/2015 2:04:12,".@brithume, I am in first place by a lot in all polls, tied for first place with Ben Carson in one Iowa poll. I thought you knew this-thanks"
639179925942091776,9/2/2015 20:55:44,Tracking 149 polls from 29 pollsters nationwide/HuffPost Pollster #GOP http://t.co/slsvuxcEhF
639179575201800192,9/2/2015 20:54:20,2016 GOP Nomination Polls have me as #1 as seen on @SpecialReport with @BretBaier. http://t.co/iZZg1N8Mwu
639021108302356480,9/2/2015 10:24:39,Will be interviewed on @GMA this morning at 7:00. Thanks for the GREAT poll results!
638888918067343360,9/2/2015 1:39:22,"""@RoniSeale: BIG LEADS FOR THE PEOPLE'S POTUS #2016GOPNOMINATION #TRUMP2016 #MAKEAMERICAGREATAGAI  http://t.co/it7papSmwv""   Great!"
638887827871244288,9/2/2015 1:35:02,"Every Poll has me winning BIG.If you listen to dopey Karl Rove, a Trump hater, on @oreillyfactor, you would think I'm doing poorly. @FoxNews"
638742241989820416,9/1/2015 15:56:32,Yet another weak hit by a candidate with a failing campaign. Will Jeb sink as low in the polls as the others who have gone after me?
638647394020757504,9/1/2015 9:39:38,The just released Public Policy Polling (PPP - national result) is the best yet. MAKE AMERICA GREAT AGAIN!
638533114864791552,9/1/2015 2:05:32,Just out - new PPP NATIONAL POLL has me in first place by a wide margin at 29%. I wonder why only @FoxNews has not reported this? Too bad!
638298477441732608,8/31/2015 10:33:10,"Leading in the Bloomberg Iowa poll. Also, my favorability numbers went up at a record, almost unheard of, clip. Thank you Iowa!"
638297160992358400,8/31/2015 10:27:56,Loved being with my many friends in Tennessee. The crowd and enthusiasm was fantastic. I won the straw poll big!
637829630859345922,8/30/2015 3:30:08,"""@teapartynews: Trump Wins Tea Party Group's 'Nashville Straw Poll' - Newsmax http://t.co/tGJEeapJga""  GREAT, THANK YOU!"
637781658163392512,8/30/2015 0:19:31,"Via @BreitbartNews ""TRUMP WINS NASHVILLE GRASSROOTS STRAW POLL WITH 52 PERCENT""- http://t.co/kmNU8IkI5Q"
637598518123868160,8/29/2015 12:11:47,"""@joehos18: BOOM - Univision Reluctantly Reports Donald Trump Leading With Latino Republicans.... http://t.co/MmsebE0LPP via @thelastrefuge2"
637320363047821312,8/28/2015 17:46:30,RT @_HankRearden: Trump breaks 40% in OAN / Gravis Marketing scientific poll. Leads closest competitor by 27%. @DanScavino #Trump2016 http:…
637271552065699840,8/28/2015 14:32:32,Via CNN: Trump now leads in odds to win GOP nomination http://t.co/6ExyTO6BpJ
6.36397E+17,8/26/2015 4:38:46,"Will be interviewed on the @TODAYshow this morning at 7:00. Talking about politics, polls and whatever. Enjoy!"
636268706570600449,8/25/2015 20:07:35,"Heading to Iowa to a packed house. Just released polls, all first place, are amazing. Thank you!"
636198425315397632,8/25/2015 15:28:19,"RT @DanScavino: Breaking #News! Public Policy Polling, New Hampshire! @realDonaldTrump skyrockets🚀to 35%! #Trump2016 #SilentMajority http:/…"
636174308264550400,8/25/2015 13:52:29,Another good poll result in the great state of SC. Trump at 30%. Carson at 15% and Bush at 9%.  http://t.co/FjQfdCrfdT
636173679093747713,8/25/2015 13:49:59,Congrats @LindseyGrahamSC. You just got 4 points in your home state of SC—far better than zero nationally. You’re only 26 pts behind me.
636158507318943744,8/25/2015 12:49:42,".@GovernorPataki did a terrible job as Governor of New York. If he ran again, he would have lost in a landslide. He and Graham ZERO in polls"
635406457308057600,8/23/2015 11:01:19,"New Reuters Poll just came out and has me at 32%, highest number yet.The silent majority is back and we will MAKE AMERICA GREAT AGAIN!"
634818865457963008,8/21/2015 20:06:26,Dow dives more than 500 points - down 9% from high. Be careful!
634188984097337344,8/20/2015 2:23:31,Another great poll result! Thank you! http://t.co/loMirPFLIZ
633745231582654464,8/18/2015 21:00:12,"""@aduanebrown New CNN/ORC poll: @realdonaldtrump #1 w/ 24% -- favorability rating on the rise while Jeb's declines. 60% among women!!"""
633743394162905089,8/18/2015 20:52:54,"""@ktumulty Polls indicate that a Trump presidency is now inevitable. #August"""
633648309203279872,8/18/2015 14:35:04,"RT @Morning_Joe: Poll: @realDonaldTrump, @JebBush @RealBenCarson at the top
http://t.co/kYCuOdO00Z http://t.co/IpiFPtNByS"
633417864570097664,8/17/2015 23:19:21,"RT @DanScavino: 2016 GOP Primary
HP tracking 139 polls | 28 pollsters. 
#1 Trump 24.1%
#2 Bush 10.7% 
#3 Carson 8.6%
#4 Rubio 6.8% http://t…"
633382545816723457,8/17/2015 20:59:01,"RT @DanScavino: CNN Poll • Most Likely to Change Washington, DC. @realDonaldTrump 44%, Ben Carson 9%, Ted Cruz 8%, Carly Fiorina 7%. http:/…"
633299285971501056,8/17/2015 15:28:10,The polls have been really amazing--we are all tired of incompetent politicians and bad deals! http://t.co/wZiNNsvZx2
632992291091836928,8/16/2015 19:08:17,RT @DanScavino: 2016 GOP Nominee National Polls via Fox News released today. @realDonaldTrump #1 at 25% with #2 at 12% &amp; #3 at 10%. http://…
632950644299694080,8/16/2015 16:22:47,RT @MichaelCohen212: #fox national poll...@realDonaldTrump #Trump2016 leads by double digits. Let's bring #inspiration back to #MakeAmerica…
632237596068941829,8/14/2015 17:09:23,RT @DanScavino: Great poll #news from #Alabama!! @realDonaldTrump #1 • with a lead 2x's higher than #2 Jeb Bush. #Trump2016🇺🇸 http://t.co/e…
631829124357734400,8/13/2015 14:06:16,RT @CNNPolitics: CNN/ORC Poll: @realDonaldTrump tops in Iowa http://t.co/VjguyZpLkq http://t.co/ir05392LrW
631815785166540800,8/13/2015 13:13:16,"RT @_Mastersof: @DanScavino @realDonaldTrump @TPM 
Echelon poll says Trump has 3x the support of rivals.
Trump: 29%
Carson: 10%
Fiorina/Rub…"
631594679621058560,8/12/2015 22:34:40,"RT @DanScavino: #IOWA CNN/ORC Poll
@realDonaldTrump
Overall #1 @22% 
Economy #1 @ 37%
Immigration #1 @ 35%
Terrorism #1 @ 21% &amp; more! http:…"
631557257940049920,8/12/2015 20:05:58,"RT @jeffzeleny: Our new @CNN Iowa poll shows @realDonaldTrump at 22%, followed by Carson 14%, Walker 9% and Bush is at 5%. #iacaucus"
631154478167785472,8/11/2015 17:25:28,"RT @DanScavino: #IPSOS Poll Conducted for #Reuters. 
#GOP Debate &amp; 2016 Ballots 08/10/2015.
#MakeAmericaGreatAgain #Trump2016 http://t.co/u…"
630817346156916736,8/10/2015 19:05:50,RT @CNBCnow: Donald Trump maintains support of 24% of Republican voters in new online Reuters/IPSOS poll with 6.7% margin of error; Bush tr…
629857877239443456,8/8/2015 3:33:14,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl"" @krauthammer  APOLOGIZE!"
629855068246962176,8/8/2015 3:22:05,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl""  Another debate win!"
629658731526135808,8/7/2015 14:21:54,RT @DesignerDeb3: @realDonaldTrump BREAKS RECORDS in poll history--LARGEST share of support Quinnipiac recorded in 2 years http://t.co/Rk1W…
629627753424420868,8/7/2015 12:18:48,"RT @DanScavino: #GOPDebate Winner!
Drudge 50% (187K) @realDonaldTrump 
TIME 46% (25K) @realDonaldTrump 
FOXSD 49% @realDonaldTrump http://t…"
629581720602451968,8/7/2015 9:15:53,"@TIME poll: @realDonaldTrump winner of last night's debate by wide margin.. 45% v.12% @RealBenCarson, 10% @JohnKasich http://t.co/mzR62luvWq"
629577707827949568,8/7/2015 8:59:57,"""@Domenclature: TIME POLL: @RealDonaldTrump wins the first #Republicanpresidentialdebate by Wild Margin http://t.co/mzR62luvWq #Politics"
629564889498001408,8/7/2015 8:09:01,"""@Diplomt: @realDonaldTrump is in a greater position w/ 52% to 12% @Drudge_Report even after @MegynKelly &amp; @BretBaier tried to take him out."
629563335051202560,8/7/2015 8:02:50,"""@Diplomtc_Immnty: @realDonaldTrump They tried to take you out &amp; your poll numbers skyrocketed. Voters matter, not @FOXNews moderators."
629556966835265536,8/7/2015 7:37:32,.@FrankLuntz I won every poll of the debate tonight by massive margins @DRUDGE_REPORT &amp; @TIME  so where did you find that dumb panel.
629093918609686532,8/6/2015 0:57:32,"""@HowardJax50:  @FrankLuntz NBC says Trump leads with HS grads or less...doesn't bother saying Trump leads with college grads, too"""
629083703206150144,8/6/2015 0:16:57,"""@FrankLuntz: Trump is leading with almost every major group of Republican primary voters. http://t.co/fwIZR6XhYP"""
629035574876327936,8/5/2015 21:05:42,"Poll: Trump Leads GOP Field Among Hispanics, Records 34% Favorability  http://t.co/AANybghvCv"
628735190928617473,8/5/2015 1:12:05,"""@Mike_Beacham: Trump Leads, Jeb Slips, Rubio Crashes In WSJ/NBC News Poll http://t.co/ZR3PvOAARe #StraightTalk @SenTedCruz #ccot #tcot #2A"""
628662607730352128,8/4/2015 20:23:40,RT @DanScavino: New Hampshire poll shows 43% say they feel @realDonaldTrump can BEST handle the #economy. #MakeAmericaGreatAgain🇺🇸 http://t…
628605174072918017,8/4/2015 16:35:27,RT @JoeNBC: Today we spoke with Donald Trump about his rising leads in the polls and his strategy for Thursday's debate. VIDEO: http://t.co…
628547222653767680,8/4/2015 12:45:10,RT @BrianCraigShow: #DonaldTrump takes massive lead in WSJ #NBC #poll twice the support of #JebBush http://t.co/5AjJJschQ2 @realDonaldTrump…
628546660285722624,8/4/2015 12:42:56,RT @jerome_corsi: TRUMP SURGES - takes double digit lead in GOP presidential race @MichaelCohen212 @realDonaldTrump Jerome Corsi
628539746097201153,8/4/2015 12:15:27,RT @DanScavino: Good Morning! Real Clear Politics Polling Data Average w/ addition of Bloomberg Poll. @realDonaldTrump #1. #Trump2016 http:…
628374231156432896,8/4/2015 1:17:45,"""@_trump4potus: Trump continues to rise in the polls! The American People are speaking and speaking loudly. #2016election #Trump2016"""
628373570704535552,8/4/2015 1:15:08,"""@RoniSeale: @foxandfriends Trump is surging, leading,&amp; breaking EVERY poll because #TrumpIsRight #GoTrump #MakeAmericaGreatAgain #Trump2016"
628372541531422720,8/4/2015 1:11:03,"RT @foxandfriends: FOX NEWS POLL: New high for Donald Trump, new low for Hillary Clinton http://t.co/DMnxfZuRM9"
628372447608369152,8/4/2015 1:10:40,RT @WSJ: New WSJ/NBC poll finds almost every GOP candidate losing ground except for Donald Trump. http://t.co/cBFhPJn68x
628344151310995457,8/3/2015 23:18:14,"RT @DanScavino: FOX NEWS POLL RELEASED
#1. @realDonaldTrump • 26%
#2. Jeb Bush • 15%
#3. Scott Walker • 9%
#MakeAmericaGreatAgain🇺🇸 http://…"
628309250205483010,8/3/2015 20:59:33,"RT @ThePatriot143: POLL: TRUMP CRUSHES BUSH AND WALKER COMBINED, FAVORABILITY ROCKETS TO 52% http://t.co/S1kaXfZEKQ http://t.co/z80x4UN1FJ"
628268408409325568,8/3/2015 18:17:15,New Poll Shows Donald Trump Blowing Everyone Else Out of the Water. http://t.co/sAVTGaswcl
628255460467077120,8/3/2015 17:25:48,RT @JonScottFNC: .@realDonaldTrump Surges in NBC News/WSJ Poll;GOP hopefuls to take center stage this week-Who makes top 10?@KarlRove http:…
628224939041136640,8/3/2015 15:24:31,"RT @foxandfriends: Days before the first Republican Presidential debate, @realDonaldTrump surges to the lead among other GOP contenders htt…"
628115657431891968,8/3/2015 8:10:17,"""@FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/OOtx0Rqwjs"""
628044625962512384,8/3/2015 3:28:01,"""@CoachZachCooper:  Congratulations on leading the polls currently and for acquiring the Center Stage Position In The Upcoming Debates!"""
627526914169806849,8/1/2015 17:10:49,"RT @FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/eXMnTvrtWD"
