"","name","total","male_share","female_share","gap"
"744","Ekam",184.853591,0.575002732838444,0.424997267161556,0.150005465676888
"745","Kayler",182.571949,0.42423732355511,0.57576267644489,0.151525352889781
"746","Elim",180.743803,0.565701386730255,0.434298613269745,0.13140277346051
"747","Jeryn",180.375908,0.664699373266634,0.335300626733366,0.329398746533268
"748","Olanda",179.430222,0.573447721644127,0.426552278355873,0.146895443288255
"749","Harbor",178.898323,0.399725407152084,0.600274592847916,0.200549185695832
"750","Oluwanifemi",178.83239,0.421957286373011,0.578042713626989,0.156085427253978
"751","Cledith",177.840925,0.478022626119382,0.521977373880618,0.0439547477612367
"752","Mishawn",177.812885,0.362917175546643,0.637082824453357,0.274165648906714
"753","Dae",176.555824,0.651161346000118,0.348838653999882,0.302322692000237
"754","Kenyatte",176.31502,0.662771419020342,0.337228580979658,0.325542838040684
"755","Dai",175.507466,0.638591169677078,0.361408830322922,0.277182339354156
"756","Mekiah",174.61906,0.374701627645917,0.625298372354083,0.250596744708166
"757","Vernis",172.896311,0.666204607454002,0.333795392545998,0.332409214908004
"758","Jianni",172.684582,0.477084439420307,0.522915560579693,0.0458311211593864
"759","Kamali",170.8053,0.54202261873607,0.45797738126393,0.0840452374721394
"760","Kellis",170.74186,0.458822441081525,0.541177558918475,0.0823551178369499
"761","Asheton",169.157509,0.54426999749683,0.45573000250317,0.0885399949936601
"762","Raedyn",168.958032,0.335117362162457,0.664882637837543,0.329765275675086
"763","Yardley",168.095399,0.576343044344718,0.423656955655282,0.152686088689435
"764","Donyel",167.979934,0.447675351509544,0.552324648490456,0.104649296980912
"765","Zell",167.764109,0.51946137656893,0.48053862343107,0.0389227531378598
"766","Tyjai",167.639099,0.543863022074582,0.456136977925418,0.0877260441491636
"767","Eldean",165.703773,0.377406023217106,0.622593976782894,0.245187953565789
"768","Donne",165.617884,0.379514050547826,0.620485949452174,0.240971898904348
"769","Agam",163.897447,0.587595851935387,0.412404148064613,0.175191703870775
"770","Myan",163.712851,0.430283551778107,0.569716448221893,0.139432896443786
"771","Kele",160.98897,0.544432795613265,0.455567204386735,0.0888655912265293
"772","Skylen",160.906397,0.401013826690806,0.598986173309194,0.197972346618388
"773","Shadee",160.707526,0.441301361331392,0.558698638668608,0.117397277337217
"774","Connelly",160.684368,0.455835623039573,0.544164376960427,0.0883287539208544
"775","Harlo",160.602524,0.387030287269956,0.612969712730044,0.225939425460088
"776","Arrin",159.750812,0.582372989753567,0.417627010246433,0.164745979507134
"777","Quanta",158.978282,0.428948898818771,0.571051101181229,0.142102202362459
"778","Caylor",158.406232,0.517290058386087,0.482709941613913,0.0345801167721734
"779","Gaylin",157.975626,0.531136632432145,0.468863367567855,0.0622732648642899
"780","Soua",157.769673,0.345595759712324,0.654404240287676,0.308808480575351
"781","Darly",157.264463,0.62828099314465,0.37171900685535,0.256561986289299
"782","Yoltzin",156.963144,0.506049592125907,0.493950407874093,0.0120991842518139
"783","Zohar",156.903608,0.366664799703013,0.633335200296988,0.266670400593975
"784","Yarden",156.287076,0.417148465942251,0.582851534057749,0.165703068115498
"785","Erian",155.820241,0.433029018354554,0.566970981645446,0.133941963290892
"786","Jermany",155.65987,0.565665074755619,0.434334925244381,0.131330149511239
"787","Currie",155.253736,0.660884437589315,0.339115562410685,0.32176887517863
"788","Mechel",155.215298,0.570326534437347,0.429673465562654,0.140653068874693
"789","Camauri",154.974017,0.627916033176065,0.372083966823935,0.255832066352129
"790","Siah",154.888615,0.46118265051308,0.53881734948692,0.07763469897384
"791","Lakoda",154.828139,0.583135472551278,0.416864527448722,0.166270945102557
"792","Demarie",153.988438,0.33434165362467,0.66565834637533,0.33131669275066
"793","Rumi",153.979008,0.560985397438072,0.439014602561928,0.121970794876143
"794","Raeden",153.943087,0.625600290839952,0.374399709160048,0.251200581679904
"795","Senai",153.857962,0.418731238621242,0.581268761378758,0.162537522757516
"796","Kindred",153.765557,0.567426748241155,0.432573251758845,0.13485349648231
"797","Deondrea",153.675788,0.434716163615833,0.565283836384167,0.130567672768335
"798","Babe",153.297631,0.505635980767374,0.494364019232626,0.0112719615347481
"799","March",152.466596,0.455420274484255,0.544579725515745,0.0891594510314902
"800","Maddyx",152.039973,0.470335916200143,0.529664083799857,0.059328167599714
"801","Jorryn",150.862802,0.506241889899407,0.493758110100593,0.0124837797988134
"802","Adisa",150.515376,0.412989321436502,0.587010678563498,0.174021357126996
"803","Wen",150.356684,0.571154003369747,0.428845996630253,0.142308006739494
"804","Audi",149.393881,0.408464721523635,0.591535278476365,0.183070556952731
"805","Shaquel",148.738388,0.482647337821088,0.517352662178913,0.0347053243578249
"806","Michiah",147.88684,0.408852200777297,0.591147799222703,0.182295598445406
"807","Chandlar",147.490974,0.37534779585902,0.62465220414098,0.24930440828196
"808","Moe",147.377881,0.623062561199397,0.376937438800603,0.246125122398795
"809","Arieon",146.850076,0.587997959224754,0.412002040775246,0.175995918449508
"810","Yarnell",146.061162,0.414096541283165,0.585903458716835,0.171806917433671
"811","Ayo",145.320912,0.543251916833553,0.456748083166447,0.0865038336671051
"812","Chey",145.192942,0.510858358390451,0.489141641609549,0.0217167167809025
"813","Clemence",144.811212,0.465590171291433,0.534409828708567,0.0688196574171343
"814","Ajene",144.374216,0.595696069442206,0.404303930557794,0.191392138884411
"815","Tkai",142.846541,0.499714970347094,0.500285029652906,0.000570059305811221
"816","Lawan",142.608669,0.363880929286283,0.636119070713717,0.272238141427433
"817","Zannie",142.50946,0.613084057717993,0.386915942282007,0.226168115435986
"818","Denym",142.036011,0.524208540325735,0.475791459674265,0.0484170806514694
"819","Sayre",141.358156,0.565705646301724,0.434294353698275,0.131411292603449
"820","Kamarii",141.121253,0.464504060207005,0.535495939792995,0.0709918795859898
"821","Tavi",141.092512,0.35183947252991,0.64816052747009,0.29632105494018
"822","Kymoni",141.056165,0.647671585286613,0.352328414713387,0.295343170573225
"823","Zaiah",141.048316,0.457343602741064,0.542656397258936,0.0853127945178728
"824","Amaurie",141.0157,0.563158783029124,0.436841216970876,0.126317566058247
"825","Paiden",140.079349,0.418305770395892,0.581694229604108,0.163388459208216
"826","Aamari",139.050451,0.564144556424344,0.435855443575656,0.128289112848688
"827","Tris",138.63448,0.368586400728015,0.631413599271985,0.26282719854397
"828","Rorey",137.365923,0.659845892055776,0.340154107944224,0.319691784111551
"829","Meiko",135.129167,0.359543916969458,0.640456083030542,0.280912166061084
"830","Asuncion",134.85547,0.474092878842809,0.525907121157192,0.051814242314383
"831","Jodey",134.352625,0.646850212267903,0.353149787732097,0.293700424535806
"832","Declyn",133.153389,0.663979307353566,0.336020692646434,0.327958614707133
"833","Camil",132.816153,0.358902617816374,0.641097382183626,0.282194764367253
"834","Oluwademilade",132.098795,0.661304934689223,0.338695065310777,0.322609869378445
"835","Duanne",131.550234,0.652898481351238,0.347101518648762,0.305796962702476
"836","Rudie",131.45638,0.603481010202776,0.396518989797224,0.206962020405552
"837","Lauris",131.241428,0.473202661281619,0.526797338718381,0.0535946774367618
"838","Child",130.19941,0.595175047260199,0.404824952739801,0.190350094520398
"839","Jaydeen",130.122524,0.450449262727182,0.549550737272818,0.0991014745456367
"840","Kery",129.818244,0.432453245939762,0.567546754060238,0.135093508120477
"841","Nesta",129.362506,0.590159431512559,0.409840568487441,0.180318863025118
"842","Merrit",129.327225,0.56964008158375,0.43035991841625,0.1392801631675
"843","Ermal",128.612374,0.521066223379097,0.478933776620903,0.0421324467581945
"844","Kaisyn",128.21277,0.565653795639857,0.434346204360143,0.131307591279714
"845","Neziah",128.1557,0.426055025254437,0.573944974745563,0.147889949491127
"846","Lattie",128.141635,0.363317348026658,0.636682651973342,0.273365303946684
"847","Nyaire",128.094468,0.635278488373128,0.364721511626872,0.270556976746256
"848","Damarie",127.81577,0.659957648418501,0.340042351581499,0.319915296837002
"849","Murle",127.226318,0.613283408861993,0.386716591138006,0.226566817723987
"850","Sekai",127.078031,0.507621533733081,0.492378466266919,0.0152430674661617
"851","Merion",126.77774,0.470668596868819,0.529331403131181,0.0586628062623612
"852","Danyl",126.013529,0.544535063374029,0.455464936625971,0.0890701267480574
"853","Areon",125.888151,0.645584070894806,0.354415929105194,0.291168141789611
"854","Seville",125.22815,0.388325947480658,0.611674052519342,0.223348105038683
"855","Freddi",125.185001,0.551963090210783,0.448036909789217,0.103926180421567
"856","Ruari",125.166337,0.348801970612913,0.651198029387087,0.302396058774173
"857","Rayen",125.095867,0.491423629527265,0.508576370472735,0.0171527409454702
"858","Kadian",124.925028,0.349090263962158,0.650909736037842,0.301819472075684
"859","Brookes",124.423283,0.654159527361129,0.345840472638871,0.308319054722258
"860","Rilley",124.084696,0.55156205564625,0.44843794435375,0.1031241112925
"861","Gaynor",123.675765,0.362479488200457,0.637520511799543,0.275041023599086
"862","Sopheap",123.180484,0.362594516189756,0.637405483810244,0.274810967620488
"863","Oluwatomisin",123.170318,0.346607004781785,0.653392995218215,0.30678599043643
"864","Shayde",122.862738,0.612759419377419,0.387240580622581,0.225518838754839
"865","Altair",122.254598,0.446919387031971,0.553080612968029,0.106161225936058
"866","Jayel",122.211454,0.5200366080253,0.4799633919747,0.0400732160506003
"867","Foye",121.550891,0.396195121268177,0.603804878731823,0.207609757463645
"868","Lovelle",121.295408,0.602456895977464,0.397543104022536,0.204913791954927
"869","Jasmond",121.265866,0.649814284920045,0.350185715079955,0.29962856984009
"870","Larin",121.137595,0.449040754028508,0.550959245971492,0.101918491942984
"871","Malijah",121.086413,0.335931910048405,0.664068089951595,0.32813617990319
"872","Brenn",120.368931,0.514553302795387,0.485446697204613,0.0291066055907732
"873","Maziah",120.241444,0.346847631004831,0.653152368995169,0.306304737990339
"874","Chapel",120.153175,0.347016298154418,0.652983701845582,0.305967403691163
"875","Linnell",120.105338,0.408385545694897,0.591614454305103,0.183228908610207
"876","Tahje",118.784545,0.641382210118328,0.358617789881672,0.282764420236656
"877","Peyson",118.29403,0.377886948310071,0.622113051689929,0.244226103379858
"878","Jacquise",118.139899,0.608678537976404,0.391321462023596,0.217357075952807
"879","Rease",118.050374,0.545529368674427,0.454470631325573,0.0910587373488541
"880","Breslin",117.246619,0.635309449733472,0.364690550266528,0.270618899466943
"881","Remmy",117.213276,0.609782419186031,0.390217580813969,0.219564838372063
"882","Sukhman",117.077497,0.601323685626795,0.398676314373205,0.202647371253589
"883","Atari",116.993573,0.656001419838678,0.343998580161322,0.312002839677356
"884","Shaquelle",116.141721,0.617219207557635,0.382780792442364,0.234438415115271
"885","Brighten",114.215101,0.556287999079911,0.443712000920089,0.112575998159823
"886","Jaton",113.862602,0.473326167269566,0.526673832730434,0.0533476654608684
"887","Jahdai",113.124261,0.376726880894276,0.623273119105724,0.246546238211448
"888","Deovion",113.003055,0.622703333109003,0.377296666890997,0.245406666218006
"889","Maui",112.190951,0.627855583468581,0.372144416531419,0.255711166937162
"890","Ronne",111.657837,0.473608260923055,0.526391739076944,0.052783478153889
"891","Sehaj",111.285543,0.597965137304493,0.402034862695508,0.195930274608985
"892","Tagan",111.076315,0.481835078882478,0.518164921117522,0.0363298422350435
"893","Luvern",110.746093,0.636487600515171,0.363512399484829,0.272975201030343
"894","Lyan",110.250095,0.549608097843362,0.450391902156638,0.0992161956867249
"895","Peniel",110.216069,0.639312267614988,0.360687732385012,0.278624535229976
"896","Ryin",110.061346,0.51263917851777,0.48736082148223,0.025278357035539
"897","Skylur",108.968124,0.626653534018811,0.373346465981189,0.253307068037622
"898","Skylier",108.758081,0.562586425187109,0.437413574812891,0.125172850374217
"899","Oluwadarasimi",108.353861,0.366753889831392,0.633246110168608,0.266492220337215
"900","Psalm",108.230882,0.36657323923499,0.63342676076501,0.26685352153002
"901","Aidynn",107.344514,0.407164822600995,0.592835177399005,0.18567035479801
"902","Juliani",107.272545,0.34241291655754,0.65758708344246,0.315174166884919
"903","Johany",107.173152,0.462450567843708,0.537549432156292,0.0750988643125846
"904","Rainn",106.336104,0.401670254911728,0.598329745088272,0.196659490176544
"905","Liron",106.120731,0.644736465300074,0.355263534699926,0.289472930600148
"906","Vail",106.056996,0.379711876810088,0.620288123189912,0.240576246379824
"907","Gillie",105.527474,0.547365513553371,0.452634486446629,0.0947310271067419
"908","Armari",104.214954,0.628445654737803,0.371554345262197,0.256891309475606
"909","Kache",104.096492,0.457945114999649,0.542054885000351,0.0841097700007028
"910","Eudell",103.921273,0.419672640076301,0.580327359923699,0.160654719847398
"911","Mikele",103.518292,0.394806117937108,0.605193882062892,0.210387764125784
"912","Alija",103.229976,0.576972380580617,0.423027619419383,0.153944761161235
"913","Carel",102.758657,0.564701424620604,0.435298575379396,0.129402849241208
"914","Olayinka",102.625879,0.418250234913944,0.581749765086056,0.163499530172112
"915","Eaden",102.319579,0.572760615052961,0.427239384947039,0.145521230105921
"916","Inioluwa",101.384201,0.35272892272436,0.64727107727564,0.29454215455128
"917","Gwin",101.243364,0.562136576180934,0.437863423819066,0.124273152361867
"918","Yacine",100.2304,0.544598944032948,0.455401055967052,0.0891978880658962
"919","Aeon",100.21104,0.464834563137954,0.535165436862046,0.0703308737240927
