cycle,branch,race,forecastdate,version,Democrat_WinProbability,Republican_WinProbability,category,Democrat_Won,Republican_Won,uncalled
2018,House,IL-9,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,IN-1,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,IN-2,11/6/18,deluxe,.042539999,.95745999,Safe R,0,1,0
2018,House,IN-3,11/6/18,deluxe,.00152,.99848002,Safe R,0,1,0
2018,House,IN-4,11/6/18,deluxe,.00095999998,.99904001,Safe R,0,1,0
2018,House,IN-5,11/6/18,deluxe,.01126,.98874003,Safe R,0,1,0
2018,House,IN-6,11/6/18,deluxe,.00031999999,.99967998,Safe R,0,1,0
2018,House,IN-7,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,IN-8,11/6/18,deluxe,.0022199999,.99778003,Safe R,0,1,0
2018,House,IN-9,11/6/18,deluxe,.0513,.94870001,Likely R,0,1,0
2018,House,KS-1,11/6/18,deluxe,.00062000001,.99937999,Safe R,0,1,0
2018,House,KS-2,11/6/18,deluxe,.64069998,.35927999,Lean D,0,1,0
2018,House,KS-3,11/6/18,deluxe,.86519998,.1348,Likely D,1,0,0
2018,House,KS-4,11/6/18,deluxe,.0040600002,.99594003,Safe R,0,1,0
2018,House,KY-1,11/6/18,deluxe,.000019999999,.99997997,Safe R,0,1,0
2018,House,KY-2,11/6/18,deluxe,.00039999999,.99959999,Safe R,0,1,0
2018,House,KY-3,11/6/18,deluxe,.99919999,.00079999998,Solid D,1,0,0
2018,House,KY-4,11/6/18,deluxe,.00034,.99966002,Safe R,0,1,0
2018,House,KY-5,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,KY-6,11/6/18,deluxe,.42666,.57334,Tossup (Tilt R),0,1,0
2018,House,LA-1,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,LA-2,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,LA-3,11/6/18,deluxe,.00038000001,.99962002,Safe R,0,1,0
2018,House,LA-4,11/6/18,deluxe,.00042,.99958003,Safe R,0,1,0
2018,House,LA-5,11/6/18,deluxe,.00014,.99985999,Safe R,0,1,0
2018,House,LA-6,11/6/18,deluxe,.000059999998,.99993998,Safe R,0,1,0
2018,House,MA-1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-2,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-3,11/6/18,deluxe,.99970001,.00030000001,Solid D,1,0,0
2018,House,MA-4,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-5,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-6,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,MA-7,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-8,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MA-9,11/6/18,deluxe,.9982,.0018,Solid D,1,0,0
2018,House,MD-1,11/6/18,deluxe,.00618,.99382001,Safe R,0,1,0
2018,House,MD-2,11/6/18,deluxe,.99996001,.000039999999,Solid D,1,0,0
2018,House,MD-3,11/6/18,deluxe,.99996001,.000039999999,Solid D,1,0,0
2018,House,MD-4,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MD-5,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,MD-6,11/6/18,deluxe,.99621999,.0037799999,Solid D,1,0,0
2018,House,MD-7,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MD-8,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,ME-1,11/6/18,deluxe,.99967998,.00031999999,Solid D,1,0,0
2018,House,ME-2,11/6/18,deluxe,.64506,.35494,Lean D,1,0,0
2018,House,MI-1,11/6/18,deluxe,.04276,.95723999,Safe R,0,1,0
2018,House,MI-10,11/6/18,deluxe,.00079999998,.99919999,Safe R,0,1,0
2018,House,MI-11,11/6/18,deluxe,.82293999,.17705999,Likely D,1,0,0
2018,House,MI-12,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MI-13,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MI-14,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MI-2,11/6/18,deluxe,.023639999,.97636002,Safe R,0,1,0
2018,House,MI-3,11/6/18,deluxe,.01788,.98211998,Safe R,0,1,0
2018,House,MI-4,11/6/18,deluxe,.00126,.99874002,Safe R,0,1,0
2018,House,MI-5,11/6/18,deluxe,.99985999,.00014,Solid D,1,0,0
2018,House,MI-6,11/6/18,deluxe,.17056,.82944,Likely R,0,1,0
2018,House,MI-7,11/6/18,deluxe,.24916001,.75084001,Likely R,0,1,0
2018,House,MI-8,11/6/18,deluxe,.70642,.29358,Lean D,1,0,0
2018,House,MI-9,11/6/18,deluxe,.99776,.0022400001,Solid D,1,0,0
2018,House,MN-1,11/6/18,deluxe,.59903997,.40096,Tossup (Tilt D),0,1,0
2018,House,MN-2,11/6/18,deluxe,.87151998,.12848,Likely D,1,0,0
2018,House,MN-3,11/6/18,deluxe,.85996002,.14002,Likely D,1,0,0
2018,House,MN-4,11/6/18,deluxe,.99996001,.000039999999,Solid D,1,0,0
2018,House,MN-5,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MN-6,11/6/18,deluxe,.00078,.99922001,Safe R,0,1,0
2018,House,MN-7,11/6/18,deluxe,.96035999,.039639998,Solid D,1,0,0
2018,House,MN-8,11/6/18,deluxe,.17872,.82128,Likely R,0,1,0
2018,House,MO-1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MO-2,11/6/18,deluxe,.084720001,.91527998,Likely R,0,1,0
2018,House,MO-3,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,MO-4,11/6/18,deluxe,.00038000001,.99962002,Safe R,0,1,0
2018,House,MO-5,11/6/18,deluxe,.99940002,.00060000003,Solid D,1,0,0
2018,House,MO-6,11/6/18,deluxe,.00018,.99981999,Safe R,0,1,0
2018,House,MO-7,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,MO-8,11/6/18,deluxe,.000019999999,.99997997,Safe R,0,1,0
2018,House,MS-1,11/6/18,deluxe,.00031999999,.99967998,Safe R,0,1,0
2018,House,MS-2,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,MS-3,11/6/18,deluxe,.0020999999,.99790001,Safe R,0,1,0
2018,House,MS-4,11/6/18,deluxe,.0029800001,.99702001,Safe R,0,1,0
2018,House,MT-1,11/6/18,deluxe,.17671999,.82327998,Likely R,0,1,0
2018,House,NC-1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NC-10,11/6/18,deluxe,.00148,.99852002,Safe R,0,1,0
2018,House,NC-11,11/6/18,deluxe,.0020600001,.99794,Safe R,0,1,0
2018,House,NC-12,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NC-13,11/6/18,deluxe,.35012001,.64987999,Lean R,0,1,0
2018,House,NC-2,11/6/18,deluxe,.14304,.85696,Likely R,0,1,0
2018,House,NC-3,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,NC-4,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,NC-5,11/6/18,deluxe,.01746,.98254001,Safe R,0,1,0
2018,House,NC-6,11/6/18,deluxe,.044520002,.95547998,Safe R,0,1,0
2018,House,NC-7,11/6/18,deluxe,.05054,.94946003,Likely R,0,1,0
2018,House,NC-8,11/6/18,deluxe,.068240002,.93176001,Likely R,0,1,0
2018,House,NC-9,11/6/18,deluxe,.54957998,.45041999,Tossup (Tilt D),0,1,1
2018,House,ND-1,11/6/18,deluxe,.00069999998,.9993,Safe R,0,1,0
2018,House,NE-1,11/6/18,deluxe,.0014,.99860001,Safe R,0,1,0
2018,House,NE-2,11/6/18,deluxe,.32284001,.67716002,Lean R,0,1,0
2018,House,NE-3,11/6/18,deluxe,.000039999999,.99996001,Safe R,0,1,0
2018,House,NH-1,11/6/18,deluxe,.92228001,.077720001,Likely D,1,0,0
2018,House,NH-2,11/6/18,deluxe,.99801999,.0019799999,Solid D,1,0,0
2018,House,NJ-1,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,NJ-10,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NJ-11,11/6/18,deluxe,.861,.139,Likely D,1,0,0
2018,House,NJ-12,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NJ-2,11/6/18,deluxe,.98644,.01356,Solid D,1,0,0
2018,House,NJ-3,11/6/18,deluxe,.62896001,.37103999,Lean D,1,0,0
2018,House,NJ-4,11/6/18,deluxe,.02524,.97476,Safe R,0,1,0
2018,House,NJ-5,11/6/18,deluxe,.98624003,.01376,Solid D,1,0,0
2018,House,NJ-6,11/6/18,deluxe,.99992001,.000079999998,Solid D,1,0,0
2018,House,NJ-7,11/6/18,deluxe,.75120002,.24879999,Likely D,1,0,0
2018,House,NJ-8,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NJ-9,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NM-1,11/6/18,deluxe,.99316001,.0068399999,Solid D,1,0,0
2018,House,NM-2,11/6/18,deluxe,.52215999,.47784001,Tossup (Tilt D),1,0,0
2018,House,NM-3,11/6/18,deluxe,.99981999,.00018,Solid D,1,0,0
2018,House,NV-1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NV-2,11/6/18,deluxe,.00136,.99864,Safe R,0,1,0
2018,House,NV-3,11/6/18,deluxe,.88132,.11868,Likely D,1,0,0
2018,House,NV-4,11/6/18,deluxe,.89336002,.10664,Likely D,1,0,0
2018,House,NY-1,11/6/18,deluxe,.040380001,.95962,Safe R,0,1,0
2018,House,NY-10,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-11,11/6/18,deluxe,.20311999,.79688001,Likely R,1,0,0
2018,House,NY-12,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-13,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-14,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-15,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-16,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-17,11/6/18,deluxe,.99993998,.000059999998,Solid D,1,0,0
2018,House,NY-18,11/6/18,deluxe,.99283999,.00716,Solid D,1,0,0
2018,House,NY-19,11/6/18,deluxe,.66864002,.33136001,Lean D,1,0,0
2018,House,NY-2,11/6/18,deluxe,.14817999,.85181999,Likely R,0,1,0
2018,House,NY-20,11/6/18,deluxe,.99993998,.000059999998,Solid D,1,0,0
2018,House,NY-21,11/6/18,deluxe,.058260001,.94173998,Likely R,0,1,0
2018,House,NY-22,11/6/18,deluxe,.60443997,.39556,Lean D,1,0,0
2018,House,NY-23,11/6/18,deluxe,.078599997,.92140001,Likely R,0,1,0
2018,House,NY-24,11/6/18,deluxe,.16506,.83494002,Likely R,0,1,0
2018,House,NY-25,11/6/18,deluxe,.99581999,.0041800002,Solid D,1,0,0
2018,House,NY-26,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,NY-27,11/6/18,deluxe,.20272,.79728001,Likely R,0,1,0
2018,House,NY-3,11/6/18,deluxe,.99724001,.0027600001,Solid D,1,0,0
2018,House,NY-4,11/6/18,deluxe,.99970001,.00030000001,Solid D,1,0,0
2018,House,NY-5,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-6,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,NY-7,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-8,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,NY-9,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,OH-1,11/6/18,deluxe,.17674001,.82326001,Likely R,0,1,0
2018,House,OH-10,11/6/18,deluxe,.058680002,.94132,Likely R,0,1,0
2018,House,OH-11,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,OH-12,11/6/18,deluxe,.35174,.64826,Lean R,0,1,0
2018,House,OH-13,11/6/18,deluxe,.99989998,.000099999997,Solid D,1,0,0
2018,House,OH-14,11/6/18,deluxe,.12568,.87431997,Likely R,0,1,0
2018,House,OH-15,11/6/18,deluxe,.0135,.98650002,Safe R,0,1,0
2018,House,OH-16,11/6/18,deluxe,.02582,.97417998,Safe R,0,1,0
2018,House,OH-2,11/6/18,deluxe,.0082400003,.99176002,Safe R,0,1,0
2018,House,OH-3,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,OH-4,11/6/18,deluxe,.0056400001,.99436003,Safe R,0,1,0
2018,House,OH-5,11/6/18,deluxe,.00104,.99896002,Safe R,0,1,0
2018,House,OH-6,11/6/18,deluxe,.000059999998,.99993998,Safe R,0,1,0
2018,House,OH-7,11/6/18,deluxe,.01532,.98468,Safe R,0,1,0
2018,House,OH-8,11/6/18,deluxe,.00012,.99988002,Safe R,0,1,0
2018,House,OH-9,11/6/18,deluxe,.99996001,.000039999999,Solid D,1,0,0
2018,House,OK-1,11/6/18,deluxe,.00122,.99878001,Safe R,0,1,0
2018,House,OK-2,11/6/18,deluxe,.00104,.99896002,Safe R,0,1,0
2018,House,OK-3,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,OK-4,11/6/18,deluxe,.000059999998,.99993998,Safe R,0,1,0
2018,House,OK-5,11/6/18,deluxe,.066260003,.93374002,Likely R,1,0,0
2018,House,OR-1,11/6/18,deluxe,.99993998,.000059999998,Solid D,1,0,0
2018,House,OR-2,11/6/18,deluxe,.0059000002,.99409997,Safe R,0,1,0
2018,House,OR-3,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,OR-4,11/6/18,deluxe,.99703997,.00296,Solid D,1,0,0
2018,House,OR-5,11/6/18,deluxe,.94227999,.057720002,Likely D,1,0,0
2018,House,PA-1,11/6/18,deluxe,.40623999,.59376001,Tossup (Tilt R),0,1,0
2018,House,PA-10,11/6/18,deluxe,.28753999,.71245998,Lean R,0,1,0
2018,House,PA-11,11/6/18,deluxe,.01694,.98306,Safe R,0,1,0
2018,House,PA-12,11/6/18,deluxe,.000099999997,.99989998,Safe R,0,1,0
2018,House,PA-13,11/6/18,deluxe,.00014,.99985999,Safe R,0,1,0
2018,House,PA-14,11/6/18,deluxe,.0104,.9896,Safe R,0,1,0
2018,House,PA-15,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,PA-16,11/6/18,deluxe,.10962,.89038002,Likely R,0,1,0
2018,House,PA-17,11/6/18,deluxe,.96208,.037919998,Solid D,1,0,0
2018,House,PA-18,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,PA-2,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,PA-3,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,PA-4,11/6/18,deluxe,.99948001,.00052,Solid D,1,0,0
2018,House,PA-5,11/6/18,deluxe,.99966002,.00034,Solid D,1,0,0
2018,House,PA-6,11/6/18,deluxe,.98967999,.01032,Solid D,1,0,0
2018,House,PA-7,11/6/18,deluxe,.93952,.060479999,Likely D,1,0,0
2018,House,PA-8,11/6/18,deluxe,.96623999,.03376,Solid D,1,0,0
2018,House,PA-9,11/6/18,deluxe,.00112,.99888003,Safe R,0,1,0
2018,House,RI-1,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,RI-2,11/6/18,deluxe,.99993998,.000059999998,Solid D,1,0,0
2018,House,SC-1,11/6/18,deluxe,.086319998,.91368002,Likely R,1,0,0
2018,House,SC-2,11/6/18,deluxe,.0042599998,.99574,Safe R,0,1,0
2018,House,SC-3,11/6/18,deluxe,.00047999999,.99952,Safe R,0,1,0
2018,House,SC-4,11/6/18,deluxe,.00012,.99988002,Safe R,0,1,0
2018,House,SC-5,11/6/18,deluxe,.0075599998,.99243999,Safe R,0,1,0
2018,House,SC-6,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,SC-7,11/6/18,deluxe,.0041399999,.99585998,Safe R,0,1,0
2018,House,SD-1,11/6/18,deluxe,.0035999999,.9964,Safe R,0,1,0
2018,House,TN-1,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TN-2,11/6/18,deluxe,.000099999997,.99989998,Safe R,0,1,0
2018,House,TN-3,11/6/18,deluxe,.00046000001,.99953997,Safe R,0,1,0
2018,House,TN-4,11/6/18,deluxe,.0041399999,.99585998,Safe R,0,1,0
2018,House,TN-5,11/6/18,deluxe,.99993998,.000059999998,Solid D,1,0,0
2018,House,TN-6,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TN-7,11/6/18,deluxe,.000059999998,.99993998,Safe R,0,1,0
2018,House,TN-8,11/6/18,deluxe,.000079999998,.99992001,Safe R,0,1,0
2018,House,TN-9,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,TX-1,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TX-10,11/6/18,deluxe,.0284,.9716,Safe R,0,1,0
2018,House,TX-11,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TX-12,11/6/18,deluxe,.000019999999,.99997997,Safe R,0,1,0
2018,House,TX-13,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TX-14,11/6/18,deluxe,.0054000001,.9946,Safe R,0,1,0
2018,House,TX-15,11/6/18,deluxe,.99978,.00022,Solid D,1,0,0
2018,House,TX-16,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-17,11/6/18,deluxe,.00112,.99888003,Safe R,0,1,0
2018,House,TX-18,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,TX-19,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TX-2,11/6/18,deluxe,.053959999,.94603997,Likely R,0,1,0
2018,House,TX-20,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-21,11/6/18,deluxe,.094659999,.90534002,Likely R,0,1,0
2018,House,TX-22,11/6/18,deluxe,.11912,.88088,Likely R,0,1,0
2018,House,TX-23,11/6/18,deluxe,.20782,.79218,Likely R,0,1,0
2018,House,TX-24,11/6/18,deluxe,.01956,.98044002,Safe R,0,1,0
2018,House,TX-25,11/6/18,deluxe,.037500001,.96249998,Safe R,0,1,0
2018,House,TX-26,11/6/18,deluxe,.00039999999,.99959999,Safe R,0,1,0
2018,House,TX-27,11/6/18,deluxe,.00078,.99922001,Safe R,0,1,0
2018,House,TX-28,11/6/18,deluxe,.99992001,.000079999998,Solid D,1,0,0
2018,House,TX-29,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-3,11/6/18,deluxe,.0052999998,.99470001,Safe R,0,1,0
2018,House,TX-30,11/6/18,deluxe,.99997997,.000019999999,Solid D,1,0,0
2018,House,TX-31,11/6/18,deluxe,.050980002,.94902003,Likely R,0,1,0
2018,House,TX-32,11/6/18,deluxe,.46254,.53746003,Tossup (Tilt R),1,0,0
2018,House,TX-33,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,TX-34,11/6/18,deluxe,.99978,.00022,Solid D,1,0,0
2018,House,TX-35,11/6/18,deluxe,.99992001,.000079999998,Solid D,1,0,0
2018,House,TX-36,11/6/18,deluxe,.000019999999,.99997997,Safe R,0,1,0
2018,House,TX-4,11/6/18,deluxe,.000019999999,.99997997,Safe R,0,1,0
2018,House,TX-5,11/6/18,deluxe,.00038000001,.99962002,Safe R,0,1,0
2018,House,TX-6,11/6/18,deluxe,.03122,.96877998,Safe R,0,1,0
2018,House,TX-7,11/6/18,deluxe,.44659999,.55339998,Tossup (Tilt R),1,0,0
2018,House,TX-8,11/6/18,deluxe,0,1,Safe R,0,1,0
2018,House,TX-9,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,UT-1,11/6/18,deluxe,.000079999998,.99992001,Safe R,0,1,0
2018,House,UT-2,11/6/18,deluxe,.0088200001,.99118,Safe R,0,1,0
2018,House,UT-3,11/6/18,deluxe,.000099999997,.99989998,Safe R,0,1,0
2018,House,UT-4,11/6/18,deluxe,.64204001,.35795999,Lean D,1,0,0
2018,House,VA-1,11/6/18,deluxe,.01392,.98607999,Safe R,0,1,0
2018,House,VA-10,11/6/18,deluxe,.88862002,.11138,Likely D,1,0,0
2018,House,VA-11,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,VA-2,11/6/18,deluxe,.40597999,.59402001,Tossup (Tilt R),1,0,0
2018,House,VA-3,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,VA-4,11/6/18,deluxe,.99966002,.00034,Solid D,1,0,0
2018,House,VA-5,11/6/18,deluxe,.29960001,.70039999,Lean R,0,1,0
2018,House,VA-6,11/6/18,deluxe,.0035399999,.99646002,Safe R,0,1,0
2018,House,VA-7,11/6/18,deluxe,.51999998,.47999999,Tossup (Tilt D),1,0,0
2018,House,VA-8,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,VA-9,11/6/18,deluxe,.0058599999,.99414003,Safe R,0,1,0
2018,House,VT-1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,WA-1,11/6/18,deluxe,.99958003,.00042,Solid D,1,0,0
2018,House,WA-10,11/6/18,deluxe,.99967998,.00031999999,Solid D,1,0,0
2018,House,WA-2,11/6/18,deluxe,.99989998,.000099999997,Solid D,1,0,0
2018,House,WA-3,11/6/18,deluxe,.18612,.81388003,Likely R,0,1,0
2018,House,WA-4,11/6/18,deluxe,.0027399999,.99725997,Safe R,0,1,0
2018,House,WA-5,11/6/18,deluxe,.1816,.81840003,Likely R,0,1,0
2018,House,WA-6,11/6/18,deluxe,.99989998,.000099999997,Solid D,1,0,0
2018,House,WA-7,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,WA-8,11/6/18,deluxe,.71546,.28454,Lean D,1,0,0
2018,House,WA-9,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,WI-1,11/6/18,deluxe,.18894,.81106001,Likely R,0,1,0
2018,House,WI-2,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,WI-3,11/6/18,deluxe,.99791998,.00208,Solid D,1,0,0
2018,House,WI-4,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,House,WI-5,11/6/18,deluxe,.0066399998,.99335998,Safe R,0,1,0
2018,House,WI-6,11/6/18,deluxe,.02626,.97373998,Safe R,0,1,0
2018,House,WI-7,11/6/18,deluxe,.00382,.99618,Safe R,0,1,0
2018,House,WI-8,11/6/18,deluxe,.0033,.99669999,Safe R,0,1,0
2018,House,WV-1,11/6/18,deluxe,.00030000001,.99970001,Safe R,0,1,0
2018,House,WV-2,11/6/18,deluxe,.02716,.97284001,Safe R,0,1,0
2018,House,WV-3,11/6/18,deluxe,.096620001,.90337998,Likely R,0,1,0
2018,House,WY-1,11/6/18,deluxe,.00019999999,.99980003,Safe R,0,1,0
2018,Senate,AZ-S1,11/6/18,deluxe,.67162001,.32837999,Lean D,1,0,0
2018,Senate,CA-S1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,Senate,CT-S1,11/6/18,deluxe,.99830002,.0017,Solid D,1,0,0
2018,Senate,DE-S1,11/6/18,deluxe,.99937999,.00062000001,Solid D,1,0,0
2018,Senate,FL-S1,11/6/18,deluxe,.73163998,.26835999,Lean D,0,1,0
2018,Senate,HI-S1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,Senate,IN-S1,11/6/18,deluxe,.61721998,.38277999,Lean D,0,1,0
2018,Senate,MA-S1,11/6/18,deluxe,.99893999,.00106,Solid D,1,0,0
2018,Senate,MD-S1,11/6/18,deluxe,.99996001,.000039999999,Solid D,1,0,0
2018,Senate,ME-S1,11/6/18,deluxe,.99436003,.0056400001,Solid D,1,0,0
2018,Senate,MI-S1,11/6/18,deluxe,.98438001,.01562,Solid D,1,0,0
2018,Senate,MN-S1,11/6/18,deluxe,.99861997,.00138,Solid D,1,0,0
2018,Senate,MN-S2,11/6/18,deluxe,.93879998,.0612,Likely D,1,0,0
2018,Senate,MO-S1,11/6/18,deluxe,.47228,.52771997,Tossup (Tilt R),0,1,0
2018,Senate,MS-S1,11/6/18,deluxe,.0073000002,.99269998,Safe R,0,1,0
2018,Senate,MS-S2,11/6/18,deluxe,.24934,.75066,Likely R,0,1,0
2018,Senate,MT-S1,11/6/18,deluxe,.75941998,.24058001,Likely D,1,0,0
2018,Senate,ND-S1,11/6/18,deluxe,.23342,.76657999,Likely R,0,1,0
2018,Senate,NE-S1,11/6/18,deluxe,.01052,.98948002,Safe R,0,1,0
2018,Senate,NJ-S1,11/6/18,deluxe,.93796003,.062040001,Likely D,1,0,0
2018,Senate,NM-S1,11/6/18,deluxe,.99537998,.0046199998,Solid D,1,0,0
2018,Senate,NV-S1,11/6/18,deluxe,.63918,.36082,Lean D,1,0,0
2018,Senate,NY-S1,11/6/18,deluxe,.99975997,.00023999999,Solid D,1,0,0
2018,Senate,OH-S1,11/6/18,deluxe,.98203999,.017960001,Solid D,1,0,0
2018,Senate,PA-S1,11/6/18,deluxe,.98711997,.01288,Solid D,1,0,0
2018,Senate,RI-S1,11/6/18,deluxe,.99948001,.00052,Solid D,1,0,0
2018,Senate,TN-S1,11/6/18,deluxe,.20512,.79487997,Likely R,0,1,0
2018,Senate,TX-S1,11/6/18,deluxe,.18821999,.81177998,Likely R,0,1,0
2018,Senate,UT-S1,11/6/18,deluxe,.00063999998,.99936002,Safe R,0,1,0
2018,Senate,VA-S1,11/6/18,deluxe,.99379998,.0062000002,Solid D,1,0,0
2018,Senate,VT-S1,11/6/18,deluxe,1,0,Solid D,1,0,0
2018,Senate,WA-S1,11/6/18,deluxe,.99732,.0026799999,Solid D,1,0,0
2018,Senate,WI-S1,11/6/18,deluxe,.98593998,.01406,Solid D,1,0,0
2018,Senate,WV-S1,11/6/18,deluxe,.87309998,.1269,Likely D,1,0,0
2018,Senate,WY-S1,11/6/18,deluxe,.00023999999,.99975997,Safe R,0,1,0
2018,Governor,AK-G1,11/6/18,lite,.33284,.66715997,Lean R,0,1,0
2018,Governor,AL-G1,11/6/18,lite,.066679999,.93331999,Likely R,0,1,0
2018,Governor,AR-G1,11/6/18,lite,.00098000001,.99901998,Safe R,0,1,0
2018,Governor,AZ-G1,11/6/18,lite,.0077599999,.99224001,Safe R,0,1,0
2018,Governor,CA-G1,11/6/18,lite,.99382001,.00618,Solid D,1,0,0
2018,Governor,CO-G1,11/6/18,lite,.88748002,.11252,Likely D,1,0,0
2018,Governor,CT-G1,11/6/18,lite,.77873999,.22126,Likely D,1,0,0
2018,Governor,FL-G1,11/6/18,lite,.81283998,.18716,Likely D,0,1,0
2018,Governor,GA-G1,11/6/18,lite,.32124001,.67875999,Lean R,0,1,0
2018,Governor,HI-G1,11/6/18,lite,.9903,.0097000003,Solid D,1,0,0
2018,Governor,IA-G1,11/6/18,lite,.57779998,.42219999,Tossup (Tilt D),0,1,0
2018,Governor,ID-G1,11/6/18,lite,.06724,.93276,Likely R,0,1,0
2018,Governor,IL-G1,11/6/18,lite,.96579999,.034200002,Solid D,1,0,0
2018,Governor,KS-G1,11/6/18,lite,.53556001,.46408001,Tossup (Tilt D),1,0,0
2018,Governor,MA-G1,11/6/18,lite,.00094,.99905998,Safe R,0,1,0
2018,Governor,MD-G1,11/6/18,lite,.01518,.98482001,Safe R,0,1,0
2018,Governor,ME-G1,11/6/18,lite,.88789999,.1121,Likely D,1,0,0
2018,Governor,MI-G1,11/6/18,lite,.92732,.072679996,Likely D,1,0,0
2018,Governor,MN-G1,11/6/18,lite,.90388,.09612,Likely D,1,0,0
2018,Governor,NE-G1,11/6/18,lite,.01952,.98048002,Safe R,0,1,0
2018,Governor,NH-G1,11/6/18,lite,.23322,.76678002,Likely R,0,1,0
